,TF,target,importance
591,ZNF16,ZNF197,2.9443900314432097
166,TGIF1,ZNF12,2.9439740914381756
31,ZNF257,ZNF425,2.9289948066325544
1071,ZFX,RORC,2.918456206029268
159,DLX1,SON,2.917178937450046
933,AFF1,ZNF646,2.902249842352932
299,ZNF43,PGR,2.901057453708061
965,ZNF704,GPBP1L1,2.900867647250606
938,JARID2,ZNF774,2.900567176733446
449,ZNF569,ZNF611,2.895084180725389
329,CREBZF,SMARCAL1,2.8923296917322294
472,MBD3,ZGLP1,2.868874606817467
892,ZHX3,ZNF33A,2.8654587861118657
799,TSHZ1,MLLT10,2.8570953008938784
1127,ZNF460,PLAG1,2.850590588211582
256,HOXC4,ZNF12,2.845306846569411
826,ZNF100,ZNF646,2.844495070490106
81,TSC22D1,ZNF852,2.8373863265734554
70,SIX1,MYSM1,2.83679897245045
656,ATF6B,RORC,2.8366618987875096
439,TCF3,ZNF280D,2.8276308015725826
346,ZNF302,USF2,2.8134545780286087
1066,GLI3,HOXA5,2.8126528834241586
233,ZNF768,HOXB9,2.8117883604433933
297,ZBTB4,ZNF273,2.8093199559739057
825,ETV5,ZNF438,2.8085660870013225
570,ZFP36L1,ZFP82,2.808421544918785
127,ID2,TCF3,2.801164916658068
932,ZNF664,NKX2-8,2.800353805673459
38,HES6,ZNF488,2.796280668578676
106,KLF15,ZNF599,2.792559254522644
990,GATAD2B,DMTF1,2.7904971897910453
1152,CREB3L2,ZNF506,2.784093801703993
282,NR2F6,ADNP2,2.7817335061791773
379,ZNF195,ZNF93,2.777004599315031
447,ZNF286B,ZNF581,2.775206372461889
729,ZNF101,ZNF653,2.7728519886567016
348,ZNF174,ZFP28,2.772333097793643
961,ZNF629,SP1,2.771614219596067
382,ZMIZ2,ZNF280D,2.771360948621288
966,ZNF347,ZNFX1,2.7691144412040236
9,MAF,PRDM12,2.767826359235696
987,ZNF654,ZNF587B,2.766946924403077
259,ZNF394,NR2F6,2.7662182983868937
568,KLF3,GPBP1L1,2.7661623668937323
711,ZNF160,ZNF200,2.764740042195903
597,USF1,ZNF491,2.763951274812747
938,JARID2,MLLT10,2.7628244059366693
654,ZNF548,ZGLP1,2.7558295004991775
531,NKRF,ZNF852,2.7507796692183133
418,ZNF668,ZNF431,2.7498436226035885
843,ZNF334,PMS1,2.7460370367351454
1096,PBRM1,TCF3,2.745421734816572
260,ZNF461,PGR,2.7445183716517043
188,HESX1,ZNF148,2.742015436530526
445,ZNF583,RAG1,2.7390395314313674
892,ARID5B,ZNF780B,2.7384132715654093
116,E2F5,PLAG1,2.7382659451795983
430,MYC,ZNF337,2.7375161566290904
305,ZNF12,ZNF438,2.7363771918251913
799,TADA2B,NR3C1,2.729765142172196
555,REPIN1,ZNF506,2.728690335050084
942,ZNF674,ZNF410,2.7278705968513983
575,ZNF235,TAX1BP1,2.7271977711293878
903,IKZF2,RORC,2.7248861016943065
958,NFRKB,CAMTA1,2.721620117627603
204,LITAF,FOXD3,2.7208524337033366
327,PRDM4,ZNF425,2.720560172185928
966,ZNF347,PRDM4,2.719502157088137
784,ZSCAN23,ZNF280D,2.716210865743723
147,DNAJC2,ZNF776,2.7143805299824364
595,ZNF891,ZNF273,2.7134163734227554
656,MBD1,DMTF1,2.712082774201095
923,ZKSCAN5,CIZ1,2.708111464007129
278,ZNF133,ZNF433,2.703321817948698
476,ZNF763,OLIG2,2.7006893812717725
429,MYC,RARG,2.699042996685691
188,HESX1,ZNF214,2.696937944276725
544,THAP6,ZNF852,2.696039153800869
933,AFF1,ZNF211,2.6909152691873537
113,MEF2C,PGR,2.6899024560558358
510,ZNF408,SP1,2.689506479546494
1125,ZBED3,ZNF200,2.687248510045344
67,RUNX2,ZNF780B,2.6839188474612565
229,ZNF230,PLAG1,2.683774452870525
659,ZNF518A,CBFB,2.683045564293878
740,ZNF764,ZNF438,2.6819232857078705
97,TCFL5,ZNF844,2.6803820297581633
683,MLXIP,HOXA10,2.6773384134263893
311,GLI4,ZNF774,2.6768114028764485
511,ZNF525,MYSM1,2.676185592022982
366,ZFP62,NR3C1,2.6754428158429695
654,ZNF19,ZNF506,2.6743893973825896
47,ZNF648,ZNF93,2.6678127067051958
1179,FOXN4,ZNF425,2.666421024759427
745,ZNF880,ZNF175,2.664589965335298
626,STAT5B,ZNF568,2.6643017822361865
533,ZNF44,ZNF197,2.662991027696386
173,ZBTB47,ZNF337,2.660911352041859
1015,ZNF107,KLF2,2.6569722774544844
1162,E2F1,CIZ1,2.6542200458733856
50,MYCL,ZNF772,2.653026217804462
153,RCOR2,TCFL5,2.65286671033678
237,ZBTB42,ZNF596,2.650057738212289
344,CNBP,RFX1,2.6492096667197056
812,SOHLH2,SAMD11,2.6486189658979775
749,GBX2,RAG1,2.64593491410576
610,ARNTL2,ZNF214,2.643268879185619
183,NR3C2,GSC,2.642554356567732
710,ZNF526,ZNF280C,2.6414838446657303
151,ZSCAN21,IRF9,2.638844504802491
609,ZNF148,CEBPZ,2.6381681906186376
131,ZNF771,GPBP1L1,2.637835705927286
487,CARF,VDR,2.636856322550365
996,UBTF,HSF1,2.6354456599789695
582,ZNF879,ZNF776,2.632366156001191
817,STAT3,LRRFIP1,2.6323072279019577
1167,FOXP3,ISX,2.631401682117293
1184,E2F7,ZNF780B,2.6305088623967783
946,RBPJ,ZNF581,2.6292232272488394
323,ZNF595,ZNF587B,2.6256519923249346
984,KHSRP,ZNF578,2.6224408476752292
274,BHLHE41,OLIG2,2.61924808440785
1138,MYT1,TCF3,2.6181333949365113
793,ZNF429,ZNF391,2.6180864857852524
941,PRDM12,ZGLP1,2.6167685384152475
539,RBCK1,HOXA5,2.6160088576809573
656,ATF6B,ZNF844,2.6130990317795417
41,PPARG,NR2F1,2.6127705898870826
230,JUN,PRDM4,2.612342921285257
419,ZNF846,SFPQ,2.612070839694533
1005,GATA2,ZNF568,2.6112821767696857
453,ZNF488,ZNF276,2.610127777147456
648,MIER3,SP1,2.6097007454315415
1044,VDR,ZNF506,2.6088199060231956
97,TCFL5,HOXA10,2.608123231182467
831,ZSCAN30,KLF5,2.607691831520865
1170,MYB,NR2F6,2.604736129079765
709,GMEB2,ZNF491,2.6022917823789355
1069,ZNF528,CIZ1,2.6014010669605057
779,ZNF620,ZNF433,2.5999717291693725
706,ZNF614,NFIL3,2.5977286835626194
147,DNAJC2,ZNF585B,2.597382521601589
437,ZFP36L2,RFX1,2.596490394351982
817,ZNF329,ZNF852,2.586856448841594
344,CNBP,ZNF691,2.586809453589003
262,ZNF26,NFYA,2.586617719592231
646,ZNF345,ETV3,2.586002644819309
316,TFDP2,ZNF280D,2.585705719580564
849,CUX1,ZNF415,2.585553495856448
588,BCL6,GPBP1L1,2.585342775379333
901,ZNF776,NPAS2,2.5852566377003985
1086,MIS18BP1,BARX2,2.579797028365389
102,ZSCAN16,ZBED1,2.5789840431142195
123,SIX2,ZNF367,2.578180874035028
328,BARX2,TSHZ1,2.5777895376699154
950,TFDP1,CBFB,2.577421932715068
785,ZSCAN23,ZNF490,2.577092962343924
967,ZNF682,GATA4,2.5730008132919773
974,ZNF398,ARID5B,2.5722322406843654
711,ZNF160,ZNF280C,2.572169441018577
870,HOXB9,FOXP4,2.5721239320320723
583,ZNF701,ZNF17,2.5720118754644514
241,ZNF251,ZNF578,2.570254274806493
63,NFATC4,DMTF1,2.5697946886407594
1088,POU3F2,ZNF772,2.5679735451065433
646,ZNF345,RERE,2.56732421857704
34,ATOH8,IRF7,2.5673125426712775
128,PBX1,ZNF493,2.565572190192951
1167,FOXP3,ZNF506,2.565242754200256
717,ZNF414,ZNF175,2.5646955893314822
289,MAFB,AFF1,2.5627334709336367
379,ZNF395,CEBPZ,2.5623463505314725
630,XPA,THRB,2.5618148261770792
639,STAT2,ZNF844,2.561098361047129
20,ATF3,SFPQ,2.5600906299846113
248,ZNF639,RAG1,2.5600655526598612
627,RARA,ZNF276,2.558186234382222
858,ZNF112,RORC,2.5572898416934
331,ZNF710,ZBED4,2.5551064575817852
16,EGR1,KLF2,2.5525739676056816
992,PRDM2,ZNF527,2.551650709861083
617,ZNF622,ZNF217,2.5515054260820453
587,ZNF236,ZNF491,2.5505061759095944
671,ARID4A,ZNF550,2.5504830176822217
605,SMAD7,CIZ1,2.5496331857279912
260,ZNF461,ZNF569,2.5488530755509604
878,ZNF585B,ZNF433,2.548232291758902
1148,ETS1,CDC5L,2.5461615474540906
289,MAFB,ZNF585B,2.54569460942172
1090,ZNF782,ZNF438,2.5454284173246235
877,SOX6,FOXN1,2.545296936903555
293,SETDB2,NR3C1,2.5452767921552653
965,ZNF607,PRDM2,2.5448005379521543
349,ARID3A,SOX8,2.5446442421328195
456,ZNF721,ZNF337,2.5444678436721704
584,ZNF222,SAMD11,2.5442528106519235
1144,ZBED6,USF1,2.54402158288495
536,YY1,ZNF436,2.542326017599333
594,FOXO4,FOXK1,2.5415671027199456
13,ATOH1,PIAS4,2.541363945980879
346,ZNF483,TFCP2L1,2.5397773187703816
627,RARA,IRX2,2.5392067532698075
767,MYEF2,ZNF214,2.539113538702879
609,ZNF148,HOXA5,2.536100306734718
118,ZNF25,CIC,2.5360523715133585
1098,GTF2I,ZNF691,2.53533194546258
902,POU5F1B,ZNF506,2.5340409067627654
1130,BCLAF1,NR2F6,2.5339500802023203
307,ZNF444,ZNF148,2.533913976002653
963,ZBTB24,KIAA1549,2.5330959800469306
948,ZNF780A,HSF1,2.5315985855476164
1063,ZNF132,ZNF26,2.5310739092306718
762,ZNF335,FOXO1,2.5295088853416607
377,CSRNP1,ZNF200,2.5295019248914765
54,HOXC13,ZNF776,2.5289388364082597
285,KLF16,ZNF780B,2.526856317487984
364,KLF13,CBFB,2.526131236254038
830,ZSCAN30,TFAP2E,2.522096267288566
818,ZNF789,HKR1,2.5220477544427444
375,ZNF200,HOXA10,2.520863552234396
244,DLX2,ZNF280D,2.5207724353707994
206,TCF7L2,ZFP64,2.5192017198144447
325,ZNF485,OLIG2,2.5185261557870655
580,RELA,CAMTA2,2.5172289360679363
604,SOX13,ZNF700,2.5171440018476714
460,ZNF324B,RERE,2.5162344666273575
477,ZNF763,ZNF649,2.5155215277538967
308,HOXA3,ZNF581,2.515166650443815
553,ZNF79,TCF3,2.5149684928237663
636,OVOL2,DLX1,2.5135457866221653
557,ZNF556,BARX2,2.5127229269138747
1170,MYB,CEBPZ,2.5113556581558965
956,ZNF264,THRB,2.510834711136155
148,ATF1,STAT3,2.5105796637904803
469,ZNF436,IRF9,2.510042261951041
742,TMF1,RAG1,2.50912024816193
793,ZNF429,KLF5,2.5089019623874
599,ZNF761,NFIL3,2.508072367098892
591,ZNF16,ZBED1,2.506695736418295
383,ZMIZ2,YY1,2.506569721629018
749,GBX2,ZNFX1,2.505916148122358
53,RARG,THAP6,2.5051159272140904
610,ZNF148,ZNF280C,2.5042767033054645
46,ESRRA,ZBED4,2.504259839075907
272,NR4A2,NFYA,2.50390015820023
812,SOHLH2,OVOL1,2.5038829680664256
227,NFATC2,ZNF578,2.5003989330687504
1103,ZNF462,SUB1,2.500183016252402
923,ZNF300,SFPQ,2.5000602212304246
851,RXRA,ZNF257,2.500034579680256
476,CDIP1,ZNF550,2.4997284056303473
611,BAZ2B,IRF7,2.499309031393483
33,SP100,HIC2,2.4976541238641254
895,DMTF1,ZNF772,2.497578968265744
246,RFXANK,ZNF844,2.49640690305259
596,ZBTB2,ETV2,2.495329694848016
306,ZNF684,ZNF438,2.494774391819863
26,FEZF2,NR3C1,2.4946257839913764
969,PPARD,RFX1,2.49417831281784
1081,ZNF677,CAMTA1,2.4939773074457214
501,ATF2,SAMD11,2.4936221797199507
1051,ZNF470,NKX3-1,2.4931449676754167
792,HMG20A,UBP1,2.491465326715756
603,ZNF678,TP73,2.4911987295411877
1126,TRPS1,ZNF214,2.4885851792826927
331,ZNF710,ZNF695,2.4874607523404952
788,ZSCAN12,ZNF17,2.487440123885163
1107,RORB,ZNF646,2.486152435494169
816,ZNF329,PRDM15,2.485815977407677
1038,ZNF718,NPAS2,2.485688361453984
254,FOXD4,ZNF415,2.4836723717612545
736,SOX12,ZNF230,2.4836335448385327
214,GSC,ETV3,2.48294843543612
22,SP140L,PGR,2.4822236357025083
609,ZNF148,HSF1,2.48121977369522
878,ZNF585B,ZNF587B,2.4807452638776932
717,ZNF414,ZNF26,2.4807055384369803
978,ZNF490,USF1,2.4797574282402532
1154,ZIK1,ZNF596,2.479455883757847
249,ZBTB34,ZNF267,2.4780892649992547
902,POU5F1B,SMARCAL1,2.477328213406487
1066,CLOCK,ZNF782,2.4772978889939474
405,OTX1,ZNF93,2.4769171701383375
531,NKRF,ZNF273,2.476492372501906
744,ZNF33A,ZNF14,2.4762831994895027
70,SIX1,DMTF1,2.4762819311838093
56,NFKB2,IRF6,2.476268768982531
271,ZSCAN31,ZNF559,2.475303485570498
944,ZBTB37,ZNF568,2.474489803845849
396,THAP5,TADA2B,2.4731051674816213
223,ZIC5,TSHZ1,2.470771342967614
346,ZNF483,HOXA10,2.470698367544931
912,ZNF541,OLIG2,2.4684074852869027
1102,SPI1,CAMTA2,2.467136080240183
1082,ZNF677,SPI1,2.466392256298759
1018,ZNF786,PEG3,2.466260319204868
975,PDX1,ZNF626,2.4660915614709418
590,ZNF16,NR2F6,2.4653866010391616
1103,ZNF462,TFCP2L1,2.4651768761460193
449,ZNF569,ZNF493,2.464478409266309
1168,DMBX1,ZNF689,2.464310502745059
335,CREBL2,HOXA1,2.462884511192522
638,IRX3,BARX2,2.462719740668289
301,MYRF,SLC2A4RG,2.4608099395532315
143,DMRT2,KLF8,2.4603988850801346
674,ZNF197,IRF9,2.4600924209382162
259,ZNF461,ZNF639,2.459667139321314
749,ZNF658,ZNF841,2.459274713924272
417,SIX4,SMAD9,2.4587634029094074
219,MAZ,PRDM2,2.4578429656294882
509,ZNF408,KLF6,2.4568060876237863
771,NFATC1,ZNF490,2.4567920957054006
545,ZFP37,ZNF408,2.4567919421971363
954,HOXB13,ZNF367,2.456220959940047
85,CREBRF,TFAP2E,2.4555427239982976
347,ZNF302,THAP6,2.4552641202625356
31,ZNF257,ZNF776,2.4548370960690153
167,OLIG2,ZNF777,2.4544931276027135
747,ZNF430,KLF7,2.4532885278708165
1131,KLF5,YBX2,2.452077703773041
477,ZNF763,ZNF527,2.4513446116600375
1080,NFIC,ZNF581,2.4504756893706783
997,ZNF362,ZNF257,2.4502838915446192
1017,ZNF786,ZNF550,2.4499838103583027
114,ZNF354A,IRF7,2.449572781668754
1048,RERE,ZNF772,2.4478771467972544
694,SMAD2,ETV2,2.4456726339205392
1078,ZNF419,KLF2,2.4453242584865045
139,CEBPA,ZNF438,2.4451283814226477
836,ZNF343,ZNF266,2.4445788437754383
968,PPARD,ZNF676,2.4445682686172026
788,ZSCAN12,CAMTA1,2.4443471590275534
273,ZNF358,ZFP2,2.4437536480648916
632,SPDEF,PDX1,2.442489094171213
229,ZNF230,FOXK1,2.4414192180200383
154,RCOR2,ZNF316,2.441286373993418
467,ZNF845,PIAS4,2.441224066467087
668,ZNF578,TSC22D2,2.4411927116115786
970,KLF9,PRDM8,2.4408949594352816
1131,KLF5,ZNF175,2.4408911811431526
917,FOXD4L1,MXI1,2.4397464398570494
121,ZNF706,C11orf95,2.439075756117517
530,SP110,NFRKB,2.4388219355625242
919,ETV3,CIC,2.4372575972391215
187,ZNF600,ZNF646,2.4366780020278345
794,ZNF268,ZBED1,2.4365529960445125
792,ZNF429,PRDM15,2.436348239457265
516,HMGXB4,NPAS2,2.4362231630610496
710,ZNF526,HOXA5,2.436167835609148
282,CAMTA1,RFX6,2.4357639379011413
377,ZBTB10,THRB,2.435241525617134
924,ZKSCAN5,RERE,2.4342859238800028
1023,CEBPG,ZNF415,2.434247291563207
556,ZNF146,TCF3,2.4336787161569453
53,RARG,ETV3,2.4335377615709413
385,ZNF570,SP1,2.4328229485724
544,THAP6,SFPQ,2.432814847591198
387,HLX,ZNFX1,2.432063401996994
50,MYCL,GATAD2B,2.4315581732320255
1060,ARID1B,ZNF587B,2.4313784331265276
514,GZF1,ZNF26,2.4313394982220844
343,FOXH1,ZNF585B,2.4308266758037567
20,ATF3,NKRF,2.430594350076222
827,ZNF391,USF1,2.43041025541827
366,ZFP62,ZSCAN12,2.4286554396103712
721,ZNF562,RAG1,2.4278039533229694
97,ZNF737,TWIST1,2.426622665929659
960,ZNF629,TCF12,2.4263124913486918
221,ZNF354B,ZNF445,2.4257381405181686
953,HOXB13,ZNF433,2.425233544663996
173,ZBTB47,NFYA,2.4242391709796336
1060,ARID1B,GABPB2,2.423618039509404
961,BAZ2A,ZNF276,2.4234941848220473
436,ZNF337,ZBED4,2.4234022575317242
999,FOXP1,HOXA10,2.421531470030787
750,ZNF611,CAMTA2,2.4180400722434032
1089,RFX3,ZNF626,2.4170163393976702
501,ZXDA,CBFB,2.4166762429624065
161,TBX19,POU5F1,2.4163433823423532
760,ZNF454,ZNF467,2.4157155005960074
664,ZNF585A,BARX2,2.41371161782899
420,PAX9,TP73,2.413529104812228
705,SREBF2,ZNF578,2.4134951209374034
1168,DMBX1,IRX2,2.4132191547006707
764,ZNF260,YY1,2.4125972190576737
953,NFX1,XBP1,2.4122304077439023
642,ARNTL,HOXA7,2.4120035941072815
57,HES4,SLC2A4RG,2.4118398217561268
420,SMAD3,IRF9,2.411136581761546
1026,MECOM,ZNF596,2.410569067905963
1129,ARID2,KLF5,2.4100412145505063
1187,LHX9,SMAD9,2.4098340111915113
780,ZNF586,ZNF101,2.409824379437169
1129,WDHD1,ZNF200,2.4098143653908144
103,NR1D1,OLIG1,2.4094872126537155
257,THAP4,ZFP64,2.4085700623234167
1,HES7,KLF6,2.4079156464800726
436,ZNF337,ZNF490,2.407901933000862
1135,ARID1A,FOXO1,2.406950328316386
157,YEATS4,ZNF777,2.40564871436342
1169,ZNF66,OVOL1,2.4052199886315653
87,KLF6,KLF7,2.4044680861661876
564,MSX2,OVOL2,2.403997162948075
265,NFIL3,LITAF,2.4014868008797707
909,ZNF606,IRF7,2.4008262833135454
318,ZBTB8A,NR2C1,2.4002215143303154
419,ZNF846,ZNF732,2.4001088798365684
62,HOXB6,ATF6,2.399274875078722
527,ZNF549,ZNF93,2.3987907713122225
1144,ZBED6,SNAPC4,2.3987172078995513
627,RARA,SIX5,2.397927699895799
88,KLF6,LYAR,2.3967838369024634
953,HOXB13,MXD1,2.3966471080703275
1169,ZNF66,CAMTA1,2.395704650562904
684,ZNF234,ZIK1,2.3956796056441054
670,ZNF286A,TSHZ1,2.395411698138216
366,ZFP62,ZNF431,2.394884126155479
121,ZNF706,PRDM4,2.39422292004001
471,SMAD6,KLF8,2.393518514712903
1188,NR2F1,ZNF18,2.393351076039462
841,ZBTB3,UBP1,2.3930718201299532
492,ZNF559,PRDM8,2.3923211497425196
865,ZNF605,ZNF175,2.3923174466384047
33,SP100,MXI1,2.3911954857038933
497,RXRB,ZNF519,2.389987449733995
1031,ZNF75A,ZNF695,2.3894448737298783
288,MAFB,ZNF503,2.3893292835555
210,HBP1,PRDM15,2.3878649094920656
312,ELF3,ZNF782,2.3874530029600196
22,SP140L,TADA2B,2.3874477749778626
892,ZHX3,ZNF296,2.386222682343734
934,TSHZ3,ZNF24,2.3854920822266235
844,ZNF334,ETV3,2.3851103601156796
727,ZNF24,ZBTB7A,2.385085586100333
445,ZNF583,ZNF14,2.385050849330511
84,ZNF540,SP1,2.3844097718958084
606,SMAD7,ELK3,2.3841377346534993
938,JARID2,ZNF500,2.3837279212083664
851,RXRA,ARID3A,2.3833606111790044
739,ZNF317,HSF1,2.383291296923092
1161,LHX4,GATAD2B,2.3831701655847084
824,TFE3,ZNF689,2.3826834935523853
615,ZNF646,CREB3,2.382564009809609
901,ZNF776,ZNF436,2.382107556090874
258,ZNF579,USF1,2.382045091335454
120,ZNF692,GON4L,2.381783026774953
1108,NRF1,ZNF266,2.3814821963455826
114,ZNF354A,FOXD2,2.380592148799499
388,CARHSP1,ZNF267,2.3804426603821183
489,E2F6,TWIST1,2.3783328748776587
649,ZNF281,ZNF257,2.3780550988605804
889,ZNF233,TCF12,2.378028872770852
917,FOXD4L1,ZNF527,2.3777782857229046
504,ZNF446,ZNF445,2.377465951521857
379,ZNF195,ZNF568,2.37698503236
70,SIX1,ATF7,2.376777716821977
693,LYAR,PIAS3,2.3765069513527877
228,DBP,KLF2,2.376077093522762
666,ZNF212,MEIS1,2.3754800804346567
700,PLAG1,ZNF214,2.3754142603552535
734,ZNF534,PRDM2,2.3740826648110795
794,ZNF480,ZNF367,2.3737190599251803
229,ZNF230,ZNF497,2.3731603545301265
1152,CREB3L2,ZNF17,2.3731478150358876
72,CEBPD,POU3F2,2.3723377154594645
195,MYNN,CIC,2.3721937950606886
410,ZNF781,SAMD11,2.3712817510130697
151,ZSCAN21,ZNF415,2.3708224896604007
299,PGR,SUB1,2.3696067917650794
1053,XBP1,ZNF626,2.368917714243656
584,ZNF701,ZNF224,2.3687823302122903
946,ZNF652,TFCP2L1,2.36803907117013
1163,PURA,BLZF1,2.3676624365559564
864,ZNF417,PIAS4,2.3670537902899262
745,ZNF880,ZNF496,2.3669461175285127
697,NFE2L1,OLIG2,2.3668766077671095
748,ZNF430,TP73,2.3654998756264645
312,ELF3,ZNF578,2.3654665680307496
998,FOXP1,CEBPZ,2.3649191434114325
493,ZNF559,C11orf95,2.364684732120783
128,PBX1,REL,2.363958827176951
1174,TAL2,KLF16,2.3635215684925597
401,ZNF700,ZNF596,2.3625987434546336
547,DNAJC1,SMAD9,2.3618783143688
139,CEBPA,ZNF101,2.361868874286369
237,ZBTB42,ZNF200,2.3618590595195355
1120,HIVEP1,OLIG1,2.361538417121907
536,CREM,ZNF714,2.3609170604485135
699,ZBED5,ZFP64,2.3606395180831803
307,ZNF444,ZNF691,2.360043248548743
1108,NRF1,NFE2L2,2.3593803983905177
703,ZNF732,NR1H3,2.358946418188816
1126,TRPS1,STAT3,2.3587304105100513
1131,KLF5,ZNF776,2.3581067196838825
982,ZNF266,ZNF883,2.3578229311122048
258,ZNF579,ZNF316,2.357250210060735
1115,HOPX,TCF7L2,2.3569815255050353
1112,HNF1B,ZNF676,2.356958008739487
202,SOX4,OVOL2,2.3561576194054075
295,ZNF85,NKRF,2.354516903072909
296,IRF9,RBCK1,2.3535294582551676
635,ZNF785,CREBZF,2.353089275954857
424,E4F1,THAP6,2.3525211067363707
919,FOXO3,SFPQ,2.351631715520625
264,ZBTB48,MIER1,2.3511939330496827
258,ZNF579,ZNF614,2.350363041859115
381,HOXA5,SIX5,2.350208938667872
817,STAT3,NFIL3,2.3493392571502474
624,FOXJ3,MXD1,2.3489538306197284
339,ZNF57,CAMTA1,2.348030128016702
540,RBCK1,ZNF431,2.347225932044985
372,ZNF223,E4F1,2.3467598864760153
1138,MYT1,ZNF276,2.346689445068146
1087,MIS18BP1,ZNF618,2.346497097747403
1145,RUNX1,ZNF639,2.346010959131382
273,ZNF358,NKX3-1,2.345765078363798
1171,TCF19,ZSCAN29,2.345253113949588
1040,ZNF616,ZNF865,2.344920063702015
938,JARID2,PRDM8,2.3447139588626422
636,ZNF785,ZNF175,2.3447103294503058
211,MIER1,ZNF408,2.3443808794391123
1138,MYT1,PARP12,2.3439683195897105
890,ELK4,BAZ2A,2.3437586522673564
546,ATF7,MXI1,2.3436106955383855
1047,TP53,ZNF695,2.341894920742653
754,GLIS2,ZNF503,2.3417816308127453
86,ZNF74,ARID5A,2.341545234422375
805,LMX1B,PPARD,2.341430846658231
594,ZNF891,HOXA5,2.3401731025764865
233,SIX3,ZNF581,2.339843164629104
518,ZNF71,RFX6,2.339785120049724
584,ZNF701,ZNF585B,2.339539440143058
935,ELMSAN1,ZNF296,2.3387368509650943
267,ERF,KLF7,2.338640990579925
165,ZSCAN2,NPAS2,2.3385104595986492
140,ZNF267,HOXA7,2.338219320968106
315,LRRFIP2,ZNF24,2.3380207897903134
1019,ZBTB43,AHRR,2.337988177936762
1078,ZNF419,ZNFX1,2.337917881743945
1041,ZNF714,ZBTB7A,2.337622382936937
249,ZNF124,ZNF14,2.337588337428833
237,GATAD1,TAX1BP1,2.3372382854563103
138,CEBPA,FOXO1,2.3369504800265437
625,ARID4B,ELK3,2.336693393733893
766,ZNF416,ZNF500,2.336291735576318
236,ZBTB42,SP140L,2.336241939539336
782,FOXK1,ARID3A,2.3359317350165427
100,ZNF554,HIC1,2.335789992226754
310,NKX6-1,FOXK1,2.335628728762842
154,ZNF787,ZNF181,2.3349278378433826
