,TF,target,importance
155,JMJD7-PLA2G4B,RELA,2.315127322299099
46,DUSP5,PLA2G4B,2.3147722168491143
225,NTRK2,RPS6KA2,2.314545838633488
185,RAPGEF2,PPP3R1,2.3137353597788515
27,NFKB2,MAPKAPK5,2.303255955228497
18,PPP3R2,MAP3K1,2.299129990865987
179,BRAF,TAOK2,2.2914585579793947
92,RAP1B,ADH5,2.2755764007103236
53,MAPKAPK2,RAC1,2.2745174188929598
187,MAPK1,RPS6KA2,2.274125349873905
225,NTRK2,MAPKAPK3,2.2740644694954795
13,GADD45A,PPP3R1,2.2721105229766922
226,FGF21,GRB2,2.261152658850273
218,NFKB1,TGFB3,2.260074115630863
222,CACNA1G,ADH5,2.259795435276955
190,CPT2,MAP3K5,2.2509323096561165
210,TRAF6,CACNB1,2.237605567783998
171,MAP3K3,DUSP14,2.2316843233478054
61,HSPA1B,PLA2G4B,2.2306083794686673
74,ARRB1,RAF1,2.2293416528583796
168,RASA2,NR4A1,2.2234360238987327
108,NLK,ACADVL,2.217824848906346
108,MAP3K13,DUSP4,2.2108647239512313
25,HSPB1,KRAS,2.2090676074421256
180,CACNA2D2,MAP3K13,2.1983772645778203
11,DDIT3,NFKB1,2.1981818702921414
102,IL1R1,RAC1,2.1970303866866576
138,RELA,FOS,2.19407435348812
224,PLA2G2F,CRKL,2.170267724555926
85,HSPA8,TAB1,2.1599118498015026
76,PRKX,FGFR2,2.156953602529985
4,PTPRR,NFKB2,2.151909501271479
14,RELB,NTF3,2.149792636062712
124,ELK1,DUSP14,2.14921814796097
123,ELK1,PDGFA,2.1385561401245043
34,RAC3,MAPK9,2.138046401562258
102,GADD45G,MAPT,2.1354601842353116
163,DUSP8,MAP3K5,2.13471535174904
31,NFATC4,JUN,2.133680213593876
80,PDGFB,ACADM,2.1331312369838535
225,NTRK2,TAB2,2.1284427978572524
101,IL1R1,RAP1B,2.1252333808889703
112,FGFR1,HSPA1B,2.118255706066956
13,GADD45A,RRAS2,2.116074415018887
84,FLNA,DUSP14,2.115550204555521
25,HSPB1,ACSL5,2.1104481607730223
178,MAP2K3,PLA2G5,2.1052273473414345
69,ACAT1,CACNA1D,2.100014207731182
136,AKT1,MAPK1,2.094215771585857
130,TAB1,FGFR4,2.093890255646747
150,TAB2,HRAS,2.0886131091845064
182,DUSP16,ADH5,2.074530651812088
32,JUND,MAP2K5,2.0663568553920197
200,MECOM,ACSL1,2.064512271743053
76,PRKX,DUSP3,2.060469344360303
108,NLK,RELA,2.0586393118176685
194,EGFR,FGFR4,2.0522218395593743
168,RASA2,NTF4,2.0507124155683547
21,GADD45B,HADHB,2.0503857829222047
56,DUSP1,ACADS,2.0486831058210386
79,GCDH,AKT2,2.04436758335469
108,NLK,RASA2,2.029585555498372
20,CACNA1H,NRAS,2.0272855706253323
153,MAP2K4,FGFR3,2.025857200732729
7,PRKCA,MAP4K2,2.0228041292007526
143,RPS6KA5,ACOX1,2.02270494091451
56,DUSP1,MAP2K5,2.018179438530879
139,MAPK9,HSPA8,2.0157834337198666
222,CACNA1G,ALDH3A2,2.01421621403154
41,ADH5,GNA12,2.013916711176578
128,TRAF2,ACSL6,2.013438483824291
73,JUN,MAP3K4,2.0075078450508275
151,PPP3R1,MAP3K2,2.00580465963281
136,AKT1,PAK2,2.003703115070271
211,MAP3K1,ECSIT,2.001555984644687
10,FGFR3,DUSP7,1.9933908668385205
69,ACAT1,MAPK1,1.9918930848351712
133,MAP2K1,PLA2G5,1.9912056582229476
30,PDGFA,MAPK3,1.9893877243091846
104,MKNK1,ACAA2,1.9858148697751086
184,PLA2G6,ACAA1,1.984552432536504
23,MAP3K5,MAP2K5,1.9780176677041048
13,GADD45A,CRK,1.971421018935645
160,RPS6KA4,ACAT1,1.9608941428387126
18,PPP3R2,HADHB,1.9597315490028804
220,FGF12,NRAS,1.9570330208961915
191,CPT2,TP53,1.950711205265889
191,IKBKG,HSPA1B,1.94264633355527
21,GADD45B,FGF22,1.9364247891723738
64,MAP3K8,TRAF6,1.9347355309336436
81,PDGFB,MAP2K5,1.9346427812709583
75,FAS,EGFR,1.928192426188442
9,FOS,NF1,1.924650936419699
118,ECHS1,PLA2G5,1.9226545298869089
195,MAP3K2,JUND,1.9221874407155972
59,MAP3K14,HSPA8,1.9198759290985912
33,MAPK8IP2,RPS6KA3,1.9184098054852605
148,DUSP3,NRAS,1.9180880637803543
205,ACSL5,MAPK11,1.9155042399510598
155,JMJD7-PLA2G4B,MKNK1,1.9153330134988464
55,CHUK,DUSP14,1.9113195374823604
20,CACNA1H,ACSL6,1.9051064574268826
62,MAPK8IP1,CACNA1H,1.9019187599179581
198,STMN1,MAPK3,1.8991402724560715
61,HSPA1B,EGFR,1.8898573237794414
73,ARRB1,CPT1B,1.8829502267334646
190,CPT2,ADH5,1.8820534995455835
101,IL1R1,NTF4,1.8763909168048327
125,DUSP14,ACAA1,1.8704847024447877
172,MAP3K3,NFKB1,1.8703355838937896
24,DUSP4,CRK,1.8702473509582977
7,PRKCA,ECI1,1.8682161134163615
127,PPP3CB,FOS,1.8654961384517887
145,PRKACB,NF1,1.8644768175942177
76,PRKX,MAP2K3,1.8600656344120008
123,DUSP7,HSPA2,1.8597539128268885
117,MAPK8,ECSIT,1.8560238942291716
63,MAPK8IP1,ELK1,1.8554588457606787
60,MAPT,FGF22,1.8518628216503166
137,STK3,RELB,1.8517643063433353
42,NTF4,CPT1A,1.844020821155499
214,TGFBR1,TGFB3,1.843928075037859
3,HSPA6,MAP2K5,1.843361161740674
10,FGFR3,JUND,1.8424074594601572
142,ACOX3,TP53,1.8396753278565727
123,ELK1,DUSP9,1.8375954957402914
84,HSPA8,MAPKAPK2,1.8374364012429325
189,TAOK1,ACAT1,1.8308932623449445
111,TAOK2,ACADS,1.8267867904221993
82,ACSL1,FGFR1,1.8197989107803711
191,IKBKG,MAPKAPK2,1.8196387576387898
107,NLK,HSPA8,1.8158840638584153
33,MAPK8IP2,MAP4K2,1.8158571872560745
7,PRKCA,GADD45G,1.810631340231281
108,NLK,TAOK1,1.810429554455873
167,ACSL3,ACADVL,1.808429583860451
56,DUSP1,PPP3CB,1.8058082074214894
144,NRAS,GNA12,1.805799547423032
27,NFKB2,CPT1B,1.8050379969092891
77,ECI1,STK4,1.8032586483992474
215,MAP4K1,IKBKG,1.803063392129179
118,MAPK8,ALDH9A1,1.8015481678519314
161,RPS6KA4,EHHADH,1.8000891533006405
222,CACNA1G,DUSP5,1.7968430430155815
204,MAP4K4,CDC25B,1.7950340454102713
19,CACNA1H,ACSL4,1.7937340504943646
46,DUSP5,PLA2G6,1.7925834371621634
127,PPP3CB,MAP2K5,1.7921353351077516
141,ACOX3,MRAS,1.7909715340876633
33,MAPK8IP2,NFKB1,1.790753851595869
69,ACAT1,ELK4,1.7906497433888002
71,NFATC2,ECI1,1.7899201521942136
100,FLNB,DUSP5,1.7898268563693327
223,PLA2G2A,HSPA2,1.7871042426848565
11,DDIT3,MAP2K3,1.785831170709755
57,PLA2G12A,CHUK,1.7839284311162724
117,MAPK8,FGFR1,1.7835849124558423
225,NTRK2,FGFR4,1.7828838123445345
147,STK4,EGFR,1.7826021410515105
27,NFKB2,LAMTOR3,1.7801691874919157
52,MEF2C,FGF22,1.7764881518119735
117,MAPK8,FGFR2,1.7760114509174953
167,ACSL3,MAPKAPK3,1.7756160035219557
131,GNG12,MAP3K11,1.7725520797195273
168,RASA2,CHP1,1.771787799035978
91,ATF4,ACSL1,1.7692723542211253
54,PPP3CC,MAP2K7,1.7691131217718254
63,MAPK8IP1,MAPK3,1.7686387881525445
214,CDC25B,RRAS2,1.7684124063203992
186,MAPK1,DUSP14,1.7682747555562006
161,RPS6KA4,IKBKG,1.7671824306258088
135,TAOK3,EHHADH,1.764267379149958
44,CACNB1,MAP4K4,1.7623370113980599
12,GADD45A,ADH1C,1.7613442617515531
116,CACNA1D,HADHA,1.7601073167242274
174,EGF,DUSP2,1.7591032734541459
17,CACNA1I,SRF,1.7555125054809093
197,NF1,MAP3K3,1.7543678113233694
220,FGF12,NF1,1.750021873003645
51,CACNB3,EGFR,1.7471283584445856
3,HSPA6,PPP3CB,1.7463049906742114
76,PRKX,RPS6KA2,1.7412281068770101
20,CACNA1H,HADH,1.7405894161430069
146,STK4,ADH5,1.73976170316596
7,PRKCA,ADH1C,1.7374188062987774
59,MAPT,ARRB2,1.7373924345476663
205,ACSL5,GNA12,1.7366418947122293
213,TGFBR1,FGFR4,1.7356787726306768
153,MAP2K4,MAPKAPK2,1.7355634430583269
122,DAXX,ACAT2,1.7347903926464026
89,HADH,FGFR1,1.733743007190685
46,DUSP5,RPS6KA5,1.7312855982429667
16,TGFBR2,CACNA1I,1.7310069821260252
14,RELB,CPT1B,1.7309597182764869
25,HSPB1,MAPT,1.7307718151184461
128,TRAF2,IKBKB,1.727444880968851
96,MAP3K12,MAP4K4,1.7272665048712401
203,HSPA2,CACNA1G,1.7253015810693055
103,GADD45G,CRKL,1.719833138341135
118,MAPK8,TRAF2,1.7189826536598618
54,PPP3CC,HSPA1L,1.7181509230357555
204,TP53,FGFR1,1.7168424824047173
91,MAP2K7,PLA2G5,1.716211647039805
83,FLNA,RPS6KA3,1.7127418408966708
122,DAXX,SOS1,1.7117521347321991
145,MAP3K7,NR4A1,1.711574848829285
19,ACAA2,PPP3CB,1.711553521359796
42,NTF4,NRAS,1.709652588195156
148,DUSP3,ACSL1,1.7080030754238373
155,JMJD7-PLA2G4B,HADHA,1.707995478610598
192,IKBKG,RPS6KA6,1.7075706133805786
201,SOS2,MAX,1.7073455430269748
117,MAPK8,CHUK,1.7057804979163844
183,PPP3CA,SRF,1.7047423074284613
55,DUSP1,CASP3,1.7046152087478037
24,DUSP4,FGFR2,1.7008981477782907
32,JUND,MAP2K2,1.7002242134954844
173,RAC1,DUSP5,1.7000122140038587
52,MEF2C,ACAA1,1.699849288941236
204,TP53,ADH1C,1.6979222337235034
186,MAPK1,ACADM,1.697320638526606
11,DDIT3,RPS6KA5,1.6972933495668778
93,RAP1B,PDGFRB,1.6967704217228496
41,ADH5,ACADSB,1.6942416011390466
33,MAPK8IP2,MAX,1.6938688712099845
225,NTRK2,GNA12,1.6911263526754852
154,MAP2K4,ACAT2,1.6876790029730921
156,FGF22,ACAA2,1.6874443849720842
219,TGFB3,PPM1A,1.6840462009867465
124,MAP4K3,MAPK12,1.682996309007317
29,CACNB2,FGFR1,1.6826773170048632
46,DUSP5,MAX,1.6823115555459005
90,CPT1C,DUSP16,1.6815657492899718
170,ALDH2,TAOK1,1.6809100864251407
117,MAPK8,NR4A1,1.6799156992197615
46,CASP3,RRAS,1.678911877781996
4,PTPRR,MAP3K3,1.677521218822408
33,MAPK8IP2,DUSP14,1.6762237019427855
35,MAPK12,NRAS,1.6756305016900679
79,MAPK3,DUSP14,1.6750599585520998
70,NFATC2,DUSP1,1.6728414742103306
189,TAOK1,HSPA1B,1.6712467542243985
124,MAP4K3,CASP3,1.670693366093721
105,MKNK1,PLA2G4B,1.6702208057282744
96,PPM1A,FGFR2,1.669538807374315
65,AKT2,RAF1,1.669393026443422
143,NRAS,CPT1C,1.6687895503795225
198,STMN1,ECI1,1.6676307747774957
146,MAP3K7,NTRK2,1.667396032923226
111,TAOK2,FLNA,1.666535522620852
33,MAPK8IP2,CDC42,1.6664895422664714
21,GADD45B,DUSP5,1.6663211323600209
101,IL1R1,DUSP9,1.6645257696899864
195,MAP3K2,RPS6KA5,1.6635172119104986
185,RAPGEF2,RELB,1.6628192700854132
215,CDC25B,PLA2G2F,1.6623469891015434
42,ARRB2,NTF4,1.6602976555547753
10,FGFR3,FGF22,1.657348231456365
61,NR4A1,MAPK8IP2,1.656723513631337
97,GRB2,MAPK3,1.6555123672000687
84,FLNA,NF1,1.6546611629096213
119,ATF2,MAP2K5,1.6545820003546583
206,MAP2K6,ACSL5,1.653436502499753
78,ACAA1,PDGFB,1.653228403721678
190,TAOK1,NF1,1.6519261157673053
126,DUSP10,CDC42,1.6515892581016514
219,TGFB3,IKBKG,1.6514851482811628
217,NFKB1,FGFR4,1.650625078069599
185,RAPGEF2,DUSP16,1.649838516736312
212,SOS1,FGFR1,1.6491920383964673
98,RPS6KA1,GCDH,1.6491693664592608
17,CACNA1I,PPP5C,1.648103793739597
58,PLA2G12A,IL1R1,1.6469030997473273
115,IKBKB,TAB2,1.6446052505765565
124,ELK1,TAOK3,1.6434383295174344
29,CACNB2,MAP4K4,1.6428726662570856
55,CHUK,PRKACB,1.6417165961066638
130,MKNK2,TGFBR1,1.6416463889196837
152,PPP5C,PTPRR,1.6397425224807294
209,MAP3K4,NFKB1,1.639009717096341
43,ARRB2,RPS6KA3,1.6382979468018408
198,STMN1,ACOX1,1.6376161332387082
38,DUSP2,MAPK7,1.637435154297742
147,ACADVL,MAPKAPK3,1.6368723704575268
64,AKT2,MEF2C,1.636534208728902
19,ACAA2,ACOX1,1.6362244917957636
66,ECSIT,MAP4K4,1.636212555781903
144,PRKACB,RAF1,1.6361721052172016
211,MAP3K1,CACNB3,1.6344671441499747
138,STK3,RAPGEF2,1.633919765803488
223,PLA2G2A,ACSL4,1.6315569534826817
214,CDC25B,ATF2,1.6313923941385893
21,GADD45B,PLA2G2F,1.6292662840184224
81,PDGFB,PDGFRB,1.6288892558087391
65,AKT2,TAOK1,1.6280361804577272
146,MAP3K7,CACNA2D2,1.6278067880849056
87,MAP2K5,TRAF2,1.627729253209618
98,RPS6KA1,NFATC2,1.6267492649971378
154,CACNG4,FLNA,1.6259139019387416
47,CASP3,ACAT1,1.6240344720591757
9,FOS,FGF22,1.6240169688814345
177,ALDH1B1,MAPK8IP3,1.6237771024217338
114,CRK,NF1,1.623650227707264
18,PPP3R2,MAP2K5,1.6233774708705278
70,MRAS,TP53,1.6221957977675887
200,PRKACA,SOS1,1.6206655193682358
155,CACNG4,TRAF6,1.620283845086353
127,PPP3CB,GADD45A,1.6198854662006275
173,RAC1,MAPK12,1.6197916739658762
169,RASA2,RAPGEF2,1.6189299612818133
103,GADD45G,ALDH3A2,1.6186411196600952
169,RASA2,MAX,1.6176982944666236
69,ACAT1,MAP2K5,1.6174195617208824
16,TGFBR2,GNG12,1.6163485320480435
103,MAP4K2,FGFR4,1.6158624921521547
121,CDC42,HADHA,1.615107883122297
200,MECOM,DUSP9,1.614979736470271
204,TP53,FGFR4,1.6141450919545377
66,ECSIT,BRAF,1.6140936461203694
203,MAP4K4,TAOK1,1.6135170764553473
43,ARRB2,RELA,1.613183499221151
66,ECSIT,HSPA8,1.6131296193442657
66,RPS6KA3,DUSP1,1.61300938274972
3,HSPA6,ACAT2,1.6118394083353336
140,RAF1,IKBKB,1.6105412824700367
100,FLNB,NFATC4,1.6104947878251008
49,ACSL6,MAP3K14,1.609586520964274
107,MYC,ECI2,1.6094973595822433
205,ACSL5,CPT1B,1.609445527382138
114,CRK,EGFR,1.609011024505487
37,DUSP2,TGFBR2,1.6087300283258914
62,MAPK8IP1,CASP3,1.6085230467605256
209,PAK2,PPP3CC,1.6084817408125027
70,MRAS,TAB1,1.6083394777992526
123,ELK1,MAP2K2,1.6081430752197816
80,GCDH,CHP1,1.6079440522812298
8,ADH1C,RAP1A,1.607861573485784
26,DUSP9,CPT1B,1.6071177636883198
220,FGF12,MAPK8,1.605703420005274
5,ACSL4,RPS6KA3,1.6056958176604834
91,MAP2K7,MAP2K3,1.605507103258937
90,MAP2K7,ADH5,1.6048984720685637
6,MAPK11,ACADS,1.6045723959407745
82,ACSL1,MAP3K11,1.6042511541400395
105,MAPK8IP3,FGFR2,1.6037523169039256
58,PLA2G12A,DUSP14,1.6036199416302706
29,CACNB2,MEF2C,1.602491278566044
209,PAK2,RPS6KA6,1.6016197809538688
60,HSPA1B,MAPK12,1.600857591437109
129,TRAF2,TAOK3,1.600331215651819
67,RPS6KA3,GRB2,1.6000161643404702
186,MAPK1,HSPA1B,1.5984787516786123
166,MAPK7,PLA2G2F,1.596843884966456
192,RPS6KA6,HSPA1L,1.5966293296690457
187,KRAS,AKT2,1.5965388998736425
149,TAB2,NTF3,1.59506745313513
4,PTPRR,DUSP16,1.5944554353894513
192,RPS6KA6,MAPK3,1.5940911060569691
95,MAP3K11,CACNA1G,1.5933418343422374
6,MAPK11,ACADVL,1.5925318996576523
6,MAPK11,NF1,1.5921639666757852
200,MECOM,CDC42,1.5918894560551928
134,TAOK3,FGFR2,1.5914782709103614
210,TRAF6,MAPK8IP3,1.5914639380835414
185,RAPGEF2,CACNA1H,1.5914381482911295
26,DUSP9,DUSP3,1.5912975317335936
114,CRK,STK3,1.590362344225063
64,MAP3K8,ACADSB,1.589550067887117
158,ACADSB,ACAA1,1.5889077907915943
157,FGF22,TRAF6,1.5880401965691386
78,ACAA1,MAP3K12,1.5876251611050545
26,DUSP9,SRF,1.5875289324094346
218,EHHADH,FGFR1,1.5874544027067066
218,EHHADH,RAF1,1.5868362430043335
92,RAP1B,MAP2K5,1.5866061815563492
187,KRAS,ALDH3A2,1.58643016137886
76,PRKX,ACADVL,1.5863880585189074
177,ALDH1B1,CACNA1I,1.5862967573904774
142,ACOX3,RAPGEF2,1.585628929964556
173,RAC1,MAP2K5,1.585232912442644
43,ARRB2,NFATC2,1.5844179365983966
12,DUSP6,MAX,1.5842197392137907
30,PDGFA,MAP2K1,1.58393927072877
19,ACAA2,MAP3K8,1.5831184278745218
211,MAP3K1,PTPRR,1.5827721262913672
157,FGF22,GNA12,1.582637185563326
63,MAPK8IP1,MAPK14,1.5813732886427672
54,PPP3CC,PRKACA,1.5796155793690168
188,PPM1B,ACAA2,1.5786476266813743
108,MAP3K13,FGFR4,1.578282886589425
75,FAS,PDGFRB,1.5779342838327732
37,LAMTOR3,DUSP10,1.5779175494770223
82,ACSL1,MAPK8IP3,1.5778817181852058
124,MAP4K3,FGFR4,1.5774749966768877
209,PAK2,TGFBR2,1.5767163007622063
92,RAP1B,CACNB2,1.5766518953565518
147,ACADVL,MAP2K2,1.5761410280229062
54,CHUK,MAPK12,1.5755854994553085
192,RPS6KA6,HADHA,1.5755205372775152
221,PDGFRB,RRAS,1.5753447519485213
73,JUN,MAPK7,1.5753079149095854
58,PLA2G12A,TAB2,1.5747817365526218
141,RAF1,MAP3K1,1.573069469735526
48,CPT1B,IKBKB,1.5719530462012778
36,MAPK10,TRAF2,1.571777681765939
205,ACSL5,GADD45A,1.5709427458184055
182,DUSP16,AKT2,1.5703682329891258
72,ACADS,JMJD7-PLA2G4B,1.5697565891657
75,FAS,RPS6KA6,1.5697475473128872
209,MAP3K4,CPT1A,1.5694424615543365
144,NRAS,MAP3K2,1.5683255462862467
37,DUSP2,CACNA1H,1.567494472121777
204,TP53,TAOK3,1.5659092258512746
36,MAPK10,DUSP1,1.5649516791959135
220,FGF12,ATF2,1.5634227213691412
198,STMN1,FGFR2,1.5630946532445729
111,PLA2G5,DUSP16,1.562725772225201
124,MAP4K3,ACSL1,1.5619762291184585
29,CACNB2,CACNB1,1.5616923927179525
91,MAP2K7,NRAS,1.5614823243939515
107,NLK,FGF13,1.5604016256288276
13,GADD45A,RAPGEF2,1.5600774738722596
21,GADD45B,CPT1C,1.5594266289432333
32,JUND,CDC42,1.5594012891968936
131,GNG12,MAPK8IP2,1.5593883559890354
86,SRF,TP53,1.5582748107743145
195,MAP3K2,ACADM,1.558210982906783
20,CACNA1H,MAPK8IP3,1.5579791008165627
3,HSPA6,ACAA1,1.5572885257548421
200,MECOM,ACAT1,1.55712998098057
50,RRAS2,MAP2K2,1.5569277825240802
144,PRKACB,FGFR2,1.5569000542606042
74,ARRB1,STK3,1.5567432602025832
9,FOS,GNG12,1.5560505236195492
86,SRF,FGFR1,1.5558640600928417
97,PPM1A,DUSP14,1.5556982564334279
200,MECOM,MAP2K2,1.5545697427565814
218,EHHADH,DUSP6,1.5544422147971029
116,ALDH3A2,PLA2G12A,1.5543036099259384
122,DUSP7,ACSL4,1.554152075340189
202,HSPA2,LAMTOR3,1.5538535561590086
14,RELB,RPS6KA2,1.5527525897292518
67,RPS6KA3,MAP2K1,1.552418879241269
49,ACSL6,HSPA8,1.5518275556676289
59,MAP3K14,MAP2K5,1.5516946217573837
107,MYC,ALDH9A1,1.5514769179312422
122,DAXX,MAX,1.55144611736599
8,ADH1C,MAP4K1,1.5510005289789568
4,PTPRR,PRKCA,1.550315820632876
134,TAOK3,PLA2G12A,1.5501210716654492
200,MECOM,MAP3K13,1.5500009989041301
121,CDC42,KRAS,1.549789363316923
177,ALDH1B1,NTF3,1.5496432594824918
15,NTF3,CHP1,1.5493434222590423
76,ECI1,DUSP9,1.5491925551625052
53,MAPKAPK2,FLNA,1.5486771267157127
176,MAPK14,PRKACA,1.5481812293395727
93,MAP3K6,MAPK10,1.5470267948511984
202,HSPA2,MAPK14,1.5469543932578054
111,TAOK2,MAP3K14,1.5461002536338722
131,GNG12,MAPK3,1.545339751656144
194,RASA1,SOS1,1.5448354799481943
11,DDIT3,ELK4,1.5442361592916913
187,KRAS,ACSL3,1.5440044038411558
5,ACSL4,EGFR,1.543768142648542
6,MAPK11,KRAS,1.543400745650697
208,MAP3K4,ATF4,1.5426813286016876
93,MAP3K6,HADH,1.541742429138032
106,MAPK8IP3,CPT1A,1.5416449395179508
211,MAP3K1,MAPK12,1.5416072804642058
203,MAP4K4,MAPK7,1.5414870804548793
36,MAPK10,RPS6KA2,1.5408660675341412
114,CRK,TRAF2,1.540499305898795
93,MAP3K6,MEF2C,1.539570082556799
213,TGFBR1,GADD45B,1.5394210795090224
206,MAP2K6,AKT2,1.5391179051526525
148,DUSP3,PPP3CC,1.5382461753121779
109,MAPKAPK5,ACAA2,1.5369898884124775
15,NTF3,CACNA1H,1.5363013321265535
150,PPP3R1,MAP3K12,1.5347411130169688
58,PLA2G12A,MAP3K6,1.5346423024844091
146,MAP3K7,ACSL5,1.5339249944515478
68,HADHB,IKBKG,1.5336947882623606
155,CACNG4,ACSL3,1.5322873470332212
23,MAP3K5,DUSP16,1.5316275293579218
38,DUSP2,TAOK3,1.531463247097342
121,CDC42,TAOK1,1.5314156154435665
98,GRB2,PPP3CB,1.5313100099845163
117,ALDH3A2,ACAT2,1.5311883210410522
147,ACADVL,MAP3K8,1.531178031717097
127,DUSP10,JMJD7-PLA2G4B,1.5309953382145272
31,NFATC4,DUSP3,1.529376930161859
121,DAXX,RELB,1.5290760610349852
40,ADH5,DDIT3,1.5286659621957297
189,TAOK1,FLNB,1.5277918068613405
208,MAP3K4,CACNB3,1.5277524569945058
15,NTF3,MAPKAPK3,1.527526055814734
187,KRAS,HADHA,1.5266072747242696
136,PAK1,MEF2C,1.5265562613910397
14,RELB,ACAA1,1.5262984840923204
71,NFATC2,FGFR2,1.525917743180818
99,RPS6KA1,TP53,1.525337248432341
105,MAPK8IP3,RRAS,1.5252339899482832
38,DUSP2,MAP3K12,1.5250663951331225
111,TAOK2,MAP2K5,1.5249223013563733
201,SOS2,MAP3K3,1.5241023798651498
97,GRB2,ACSL4,1.523224449040919
147,ACADVL,LAMTOR3,1.522931870391444
226,FGF21,PPM1B,1.52230532260634
138,RELA,IKBKB,1.522005224915117
205,ACSL5,RPS6KA5,1.5218166637780195
99,CHP1,FGFR4,1.5217934403393987
99,CHP1,MAP3K5,1.5210138756761704
139,RELA,ALDH9A1,1.5206025272644064
153,MAP2K4,DUSP1,1.520434687733558
90,CPT1C,MAX,1.5193622311584727
100,FLNB,NTF3,1.51880535861879
53,PPP3CC,DUSP9,1.5183636233147715
31,NFATC4,ALDH2,1.5177014576248256
