,Gene,PageRank
1085,RFX5,0.0009631926297292877
992,CREB3L1,0.0009627163811499356
601,TRPS1,0.000962389756355729
735,ZBTB12,0.0009623662113104091
456,TET2,0.0009620772006916959
516,ZFP62,0.0009602908242054642
189,ZNF26,0.0009602515460438255
115,CREB3L4,0.000960247823589214
960,MSX1,0.0009598533588070018
221,ZNF627,0.0009597837802409542
612,HMBOX1,0.000959530749889363
1021,TFDP2,0.0009590883110223306
432,ZNF263,0.0009590871552216658
262,ZSCAN29,0.0009581762305792465
427,ZNF225,0.0009577937215464933
877,ZNF254,0.0009570665183837616
442,ID4,0.000956965896324472
809,THAP2,0.0009560620347868391
544,CDIP1,0.0009558687073339827
270,SPI1,0.0009558182302416617
717,GABPB2,0.0009556986690401235
344,MECP2,0.0009553821366044899
667,ZNF493,0.0009546541118901036
202,ZIC2,0.0009541247160644835
318,ZNF782,0.0009523812980094483
666,ZNF322,0.000951683901898197
638,THYN1,0.0009514691787875455
274,IKZF2,0.0009506926188527546
537,FOXK1,0.0009503670148000821
131,NFYC,0.000950070324246412
631,ZNF852,0.0009496926949792378
880,NR3C2,0.0009495210763704371
506,ZNF181,0.0009492844236462456
360,PURA,0.000948348814259129
1135,HIVEP2,0.0009482356789272189
979,MYT1,0.0009473987764330393
719,SPDEF,0.0009465447942228157
219,RXRB,0.0009465407489521451
149,ZFY,0.0009463885306616729
188,TCF4,0.0009453993544735234
280,TSC22D4,0.000945202385273026
843,MGA,0.0009450630810163899
948,MBD2,0.0009449973202329458
296,ZNF646,0.0009447859567473735
1183,ZBTB7A,0.0009447538944406784
205,ZNF134,0.0009447406879629821
44,POU4F1,0.000944690027454386
756,ARNT2,0.0009446631736891042
900,ZNF682,0.0009439711768917296
284,ZNF37A,0.0009430379053009972
829,HESX1,0.0009429790554515165
416,ZNF616,0.0009429297094494826
278,CAMTA2,0.000942764652898685
930,TFDP1,0.0009422495368636874
241,ZNF579,0.0009421230043349558
987,ZNF710,0.0009415472062646924
913,MLLT10,0.0009413039132108302
61,GATA2,0.0009412188503290647
135,ZBTB38,0.0009411958240282815
200,ZNF678,0.0009408067340845479
120,HSF4,0.0009406932342202448
362,ZNF507,0.0009406453378130704
986,ZNF195,0.0009406095026408038
703,ZNF446,0.0009402446488959665
56,ZNF234,0.0009400549456140656
54,SIX2,0.0009397037050789534
90,CC2D1A,0.0009396151583094777
335,HOXA10,0.000939587122137539
