,Gene,PageRank
0,ADNP,0.05720049597686498
1,ADNP2,0.05765993534399777
2,AEBP2,0.058592448445559324
3,AFF1,0.058004118200192925
4,AFF3,0.05438919414447897
5,AFF4,0.05941334585832328
6,AHCTF1,0.05235663957426683
7,AHR,0.050589107080827964
8,AHRR,0.04924119770275332
9,AKNA,0.05852698644206071
10,ALX4,0.0589644628814197
11,AR,0.0586299446678845
12,ARID1A,0.05856106980966763
13,ARID1B,0.058061984378906875
14,ARID2,0.05552710438646161
15,ARID3A,0.05342534730129938
16,ARID3B,0.05625112248432655
17,ARID4A,0.051116438858712976
18,ARID4B,0.0561796184504081
19,ARID5A,0.04918915561567177
20,ARID5B,0.05772734308608791
21,ARNT,0.05977477443186935
22,ARNT2,0.05475268075976075
23,ARNTL,0.05511051690566257
24,ARNTL2,0.04928122110931104
25,ARX,0.05833296208531923
26,ASCL5,0.057248965708734605
27,ATF1,0.054823307991030724
28,ATF2,0.05096620614757953
29,ATF3,0.053288630390615425
30,ATF4,0.05267520382059539
31,ATF5,0.05499134184315706
32,ATF6,0.05741586725658083
33,ATF6B,0.05923839211429517
34,ATF7,0.05315464442222889
35,ATMIN,0.05635626400672002
36,ATOH1,0.04976472158672671
37,ATOH7,0.05794359255409658
38,ATOH8,0.05460025430367141
39,BACH1,0.050706564406517746
40,BARX1,0.05836655505754389
41,BARX2,0.058158865472699245
42,BATF3,0.052494516817831814
43,BAZ2A,0.05502352435084345
44,BAZ2B,0.06062885473095007
45,BBX,0.05242379354518258
46,BCL11B,0.06052481483141129
47,BCL6,0.060254273898756074
48,BCLAF1,0.04933583573840755
49,BHLHA15,0.05814713539294898
50,BHLHE40,0.05970788309302256
51,BHLHE41,0.05793790676049553
52,BLZF1,0.058523032691905695
53,BNC2,0.056389796196556714
54,C11orf95,0.05132420589440793
55,CAMTA1,0.04869093579754532
56,CAMTA2,0.05933653491193684
57,CAPN15,0.048632859405446885
58,CARF,0.04984619836659355
59,CARHSP1,0.058142718340039465
60,CASZ1,0.06000581468762681
61,CBFB,0.059727568302012916
62,CC2D1A,0.059197974345406426
63,CCDC88A,0.04909866151370942
64,CDC5L,0.053039945382447086
65,CDIP1,0.05281653601779853
66,CEBPA,0.052218214399488545
67,CEBPB,0.04965442836005688
68,CEBPD,0.05182553433908503
69,CEBPG,0.059936395097530924
70,CEBPZ,0.059688642105042766
71,CENPA,0.057593778742018195
72,CENPT,0.05149396554810676
73,CIC,0.06044592387477484
74,CIZ1,0.0588084778471846
75,CLOCK,0.0584402484648579
76,CNBP,0.059003171051668614
77,CPEB1,0.05751499582818603
78,CREB1,0.056058989168193955
79,CREB3,0.04910111716951766
80,CREB3L1,0.05842161131265046
81,CREB3L2,0.05801156689815289
82,CREB3L4,0.05867011452010094
83,CREB5,0.05312457082494253
84,CREBL2,0.05942034833587678
85,CREBRF,0.05226911325965084
86,CREBZF,0.05149293818949221
87,CREM,0.04805556625681467
88,CSDE1,0.05874269019974482
89,CSRNP1,0.05113285965374433
90,CSRNP2,0.049303785543051835
91,CTCF,0.059828843260933205
92,CUX1,0.05802199571684365
93,DBP,0.05255035760652636
94,DDIT3,0.05908251081181721
95,DEAF1,0.05684209195529783
96,DLX1,0.05654127595388139
97,DLX2,0.053657902531320405
98,DMBX1,0.05770010656019314
99,DMRT1,0.05110860497505566
100,DMRT2,0.04895185398280203
101,DMTF1,0.05263780333010708
102,DNAJC1,0.05980322721708125
103,DNAJC2,0.05903588344913105
104,E2F1,0.04825364968946304
105,E2F2,0.0558665912547409
106,E2F3,0.05552992572250776
107,E2F4,0.05694030356102527
108,E2F5,0.04970009109901779
109,E2F6,0.05285295765994349
110,E2F7,0.048776727113269656
111,E2F8,0.05566900919056427
112,E4F1,0.05642842218622833
