,TF,target,importance
1109,ZNF649,MESP2,2.715801671536925
946,ZNF780A,SNAI1,2.708628149354686
555,ZNF146,ZNF132,2.7003457568934195
817,ZNF502,ZNF563,2.7000112849663345
854,THAP10,CEBPZ,2.6941094861840407
270,ZSCAN31,SETDB1,2.691079119375009
316,ZBTB8A,ZNF667,2.690076946722086
159,ZNF711,ZNF620,2.6857014636431633
328,ZNF710,TFB1M,2.682644435059098
556,WIZ,TOX4,2.680217384879436
137,CEBPA,MAFG,2.6776477090461444
1142,ZBED6,ZNF121,2.6771367928199785
1022,PLAGL1,PRDM8,2.675616462956618
809,VAX2,ZNF266,2.675224644597154
439,TEAD3,ZNF667,2.674696592358591
669,MECP2,MBD1,2.6744464608311036
490,ZNF121,ZNF112,2.6686537541072513
992,ZNF227,SETDB1,2.66196875584142
1081,SFPQ,ZFP64,2.64029895607476
908,ZNF852,SETDB1,2.6375266448994457
687,MNT,PURA,2.6335639061619016
484,ZNF284,KLF3,2.6317740276501906
848,ZNF808,ZNF385A,2.6121367943786633
916,FOXO3,SETDB1,2.611703347011623
930,ZNF664,ZFP1,2.611606037362886
317,JAZF1,ZNF667,2.6094416079951883
654,ATF6B,SETDB1,2.6089955776001768
514,HOXC6,ELMSAN1,2.6014967346528235
467,ZNF436,ZNF589,2.599642111583153
1078,NFIC,KLF6,2.5953200511959653
1004,GATA2,BARX1,2.5912436982740985
1002,POU2F1,ZNF699,2.5892894308203456
1000,RFX1,ZMIZ1,2.5640947807033707
508,ZNF525,LITAF,2.55816273751628
482,SMAD9,ZNF773,2.556778276950731
679,HOMEZ,HESX1,2.5526577965471
656,ZKSCAN1,THRA,2.5498337509389657
188,ZNF182,ZNF565,2.5483312462105627
64,SNAI3,NFE2L2,2.547864845663721
616,ZNF155,HSF4,2.546441506241023
502,ZNF446,ZNF385A,2.5460209612833022
400,CSRNP2,ZNF26,2.5458040171803775
373,ZNF747,ZNF26,2.5412476715524606
1030,SMARCE1,ZNF217,2.5388796191000575
949,PIAS3,ZFP64,2.5356244768187985
518,ZNF396,SETDB1,2.5312360371451192
211,GPBP1,ZNF596,2.5276506796365688
169,PHB,NKRF,2.5267137262664443
7,STAT5A,ZMIZ1,2.524130848758454
352,ZNF792,ZNF223,2.521119085574696
98,ZNF737,GATAD1,2.5204087481641997
1173,ZNF671,ZNF438,2.5151020484474556
421,PRDM15,ZNF667,2.514249055599964
404,MXD4,ZBTB37,2.511331853097326
464,ZBTB33,ZBTB49,2.5047808297372427
775,SMARCA1,ZNF443,2.502600858581311
704,ZNF614,ZNF217,2.497720978668361
286,ZNFX1,HMBOX1,2.4970252679468183
327,CREBZF,HMX3,2.495379112665626
711,NFYA,FOXO4,2.494326308223765
310,ELF3,ZNF860,2.494116477713086
35,SOX9,ZNF75A,2.483255903793343
619,ZNF438,ETV2,2.4819736385929843
1054,EHF,ZNF75A,2.479124024607812
4,NKX1-2,ZFHX3,2.4786816371262783
777,ZNF620,ZNF667,2.4722353776284045
539,TSC22D4,FOXO4,2.4721084108713463
267,ERF,SREBF1,2.467091136360574
600,ZNF678,NR4A2,2.4654304530293234
496,ZNF708,THAP9,2.465175042658873
865,ZNF740,MAFF,2.462871109887753
833,ZNF343,ZXDA,2.4617167023937796
532,ZFAT,CEBPZ,2.4545097960145146
661,ZNF143,L3MBTL1,2.4543784212266924
853,ZBTB40,ZNF721,2.454358339104281
248,ZNF124,ZMIZ1,2.4501837587883464
356,ADNP2,TBX6,2.443807829528801
775,ZNF224,RORC,2.441036185785609
943,ZNF652,MTA2,2.4399452121062284
859,YY2,ISX,2.4382381516619533
402,SLC2A4RG,ZNF16,2.435828550570367
590,ZFHX2,KLF3,2.4302229159986215
412,ZFP14,NR3C2,2.4184648513968767
1170,PEG3,ZBTB25,2.417315682450093
971,ZNF443,ZNF667,2.4164125250424267
151,ZNF83,MESP2,2.414724918228479
1037,ZNF718,ZNF132,2.413181338166496
283,KLF16,ZNF100,2.4109211682620404
441,RAG1,FOXA1,2.4062367280044694
934,ZHX2,PATZ1,2.3991643234849267
308,NKX6-1,CARF,2.3965965189774963
57,HES4,ZGLP1,2.3957862559858234
1178,ZNF367,SETDB1,2.394246742531666
459,STAT1,SETDB1,2.3885075362676935
335,ZNF432,FOXG1,2.3844830871269553
441,RAG1,KLF3,2.3818614799702496
190,ZNF410,CREB3L1,2.381786696962216
193,AHR,ZNF667,2.3815788732700196
140,NR6A1,GCFC2,2.360345503215967
854,THAP10,ZNF613,2.3573001844882877
985,ZNF654,YBX3,2.3507635468507537
273,ZNF669,PATZ1,2.349095207765205
656,ZKSCAN1,JDP2,2.348435462316721
577,TTF1,ZNF746,2.344349490981691
760,ZNF335,SETDB1,2.3409762362959645
537,RBCK1,HOXA5,2.3408140159658712
1174,ZNF860,FOXO4,2.339222033789347
927,MXD1,SNAI2,2.3373975483764147
788,ZBED1,ZNF577,2.332871346749462
879,ZNF793,CEBPZ,2.332045276286723
359,ZNF883,SLC2A4RG,2.3320161948250444
685,ZNF175,ZFX,2.3305036037155302
422,ZNF566,ZNF26,2.3297749688439016
343,ATF4,PLAGL1,2.323091365437709
394,THAP5,ZFP64,2.3220529563577763
1062,ZNF841,MTA1,2.3186927098967867
1066,KLF10,NKRF,2.316207126174328
1004,PRDM10,ZBTB1,2.3150132542157293
1122,GTF2IRD2,ZFP28,2.3112585788430104
288,THAP9,CEBPZ,2.3108395525328254
126,ZNF576,SETDB1,2.3054096183907005
477,ZNF136,ZMIZ1,2.3028096410473755
922,ZFP2,CEBPZ,2.301956450956187
199,MLX,ZNF337,2.298537694825233
1006,RREB1,ZNF138,2.2971284642809455
630,SPDEF,SFPQ,2.29640832984828
1138,TULP4,ARID5A,2.2899078497992034
780,FOXK1,OTX1,2.2895359063791525
533,CREM,SUB1,2.2890689311443992
154,ZNF555,ZNF676,2.287103502471189
559,SIX5,TEAD2,2.2861809085070526
912,ZNF596,ZNF761,2.286005258640053
131,ZNF771,PRDM10,2.2848661494909615
160,TBX19,NKRF,2.2803858926310703
1101,ZNF462,ZNF607,2.2794790675008914
786,ZSCAN12,SETDB1,2.278743308795083
1125,ZNF460,CEBPB,2.2786992888397495
470,IRX4,PATZ1,2.278293124984664
1061,ZNF132,ZNF391,2.2782759534228267
488,E2F6,FOXK1,2.2746043380900636
693,IKZF5,IRF2,2.272471652494557
565,ZNF510,ZFP64,2.2680928913230547
127,ID2,ZNF44,2.267914073851972
415,SIX4,DNAJC1,2.267733549963223
1060,HLF,CEBPZ,2.2648538454374214
895,ZNF519,KLF6,2.2648427039875267
1069,ZFX,SOX12,2.2640051392984795
370,ZHX1,ZNF706,2.263628307955012
700,ZNF333,ZSCAN20,2.262392318939222
1067,ZNF528,ZNF143,2.2611809055510266
652,ZNF548,HOXC6,2.258612093944963
190,ZNF410,PHB,2.257401565180217
706,ZNF280C,FOXO4,2.2519752367737618
546,DNAJC1,ZFP64,2.2515855116626184
60,THAP2,LMX1B,2.250225177333964
1048,ZNF142,KLF15,2.2469548884592174
406,ZFP82,THAP3,2.2432588969428227
1135,JDP2,ZNF622,2.2432299789550743
94,FOXO1,KLF3,2.2424929049011597
682,ZNF234,ZNF266,2.241778329904832
82,HMGA1,ATOH1,2.2409396694299333
362,KLF13,GTF2IRD2B,2.236324949874371
699,ZBTB26,ADNP2,2.2347738353183497
708,ZNF526,FOXG1,2.2309655782764586
866,ZNF740,PLAGL2,2.230391903176234
128,PAX2,THAP3,2.230227201841357
216,NFYB,THAP3,2.2277235899634475
79,ZNF511,ZSCAN12,2.2261745934143304
730,ZBTB44,HOXC12,2.2229776447736795
768,NFATC1,RUNX2,2.220074769901067
335,ZNF263,ARID3B,2.2185287460592797
1100,SPI1,KLF13,2.2176863250779997
52,ZNF219,GABPB1,2.217651184433363
918,AHCTF1,DNAJC1,2.216169699628297
701,ZNF732,ZNF708,2.2159293266718274
519,ZNF283,IRX5,2.208752609025059
116,E2F5,ZNF503,2.207545525033084
104,MAFG,PREB,2.2043838141059724
43,KLF7,ZNF385A,2.2028482015600543
601,AEBP2,ZNF667,2.200359114789324
461,ZNF140,KLF3,2.199592896934051
126,ZNF576,CEBPZ,2.1994098283643213
763,PIAS1,RUNX2,2.195254438587188
1015,ZNF786,FOSB,2.19447746986454
365,PAXBP1,FOXO4,2.192738117469257
233,SIX3,ZNF121,2.19181218443686
958,ZNF629,FOXJ3,2.191056090371179
165,TGIF1,ZFP64,2.190888669799118
412,ZBTB41,CEBPB,2.1904046920437867
650,ZNF217,ZBED5,2.187534256419737
151,ZNF83,RUNX2,2.187413393369523
405,ZNF561,FOXG1,2.1865693632687573
386,HLX,NKRF,2.1849608220405012
981,SP1,BAZ2B,2.182417057505662
657,ZNF81,CEBPZ,2.180834980226881
238,ZNF141,HOXC6,2.1803817631946374
469,SMAD6,BCLAF1,2.1789627783177363
1073,RCOR1,HOXA1,2.172242773106832
869,POU2F3,ETS1,2.168614307391963
1167,ZNF66,ZNF28,2.168096663339407
951,HOXB13,ZNF217,2.1658946601113565
1080,SETBP1,CEBPZ,2.164506844368328
298,PGR,PREB,2.1605165762052634
67,RUNX2,SMAD5,2.160514808683788
321,ZNF595,PAXBP1,2.160347180426874
319,MAF1,ZNF583,2.159780687937949
756,ZNF30,ZFX,2.1582707313671743
824,ZNF100,ZFP36L2,2.1569211960711216
669,MECP2,CEBPZ,2.156447220074491
15,ID1,NR2C2,2.156209618098612
1175,LTF,ZNF674,2.1559660061982093
734,SOX12,THAP3,2.1550604418675894
644,ZNF582,FOXJ3,2.1544668491679864
708,GMEB2,MECOM,2.152763684198648
504,ZNF587,ZNF217,2.1502986784086526
242,ZNF441,ZNF419,2.14667993984165
218,ZNF513,KLF6,2.144662100031701
259,GLIS3,RUNX2,2.1438838668414695
1080,SETBP1,ZNF667,2.141752117641386
1081,SFPQ,TEAD2,2.140070754399643
1183,E2F2,LITAF,2.137692837906069
499,ATF2,CEBPZ,2.1374363641203673
1117,HIVEP1,HOXC6,2.134012610579181
797,TADA2B,ZNF100,2.133275228557327
921,ZKSCAN5,FOXJ3,2.1332162896518834
373,ZNF200,FOXK1,2.1309652447953082
617,NR2C1,ZNF337,2.1304826767444434
16,EGR1,SNAI1,2.1296529635333177
274,BHLHE41,ARID3B,2.127502896982361
232,ZNF768,ZNF577,2.1274943011936864
357,ADNP2,HOPX,2.1273117946761593
355,ZKSCAN4,ZNF408,2.1267824345090567
782,ZSCAN23,ZFP1,2.1243463544966747
652,ZNF548,NKRF,2.122385970035494
308,NKX6-1,HKR1,2.1217160670807065
172,ZBTB47,ZMIZ1,2.121667923517477
176,ZNF232,PAXBP1,2.119905126321628
94,FOXO1,ZNF337,2.1194972330061534
1146,ETS1,ZFP64,2.117947901021926
991,GRHL2,PREB,2.1175222963387794
802,LMX1B,ZBED5,2.115429858647348
366,ZNF433,KLF3,2.1139170073017115
1056,ZNF41,ZNF786,2.1107435910401326
831,ZNF527,HOXC12,2.1086600606632184
825,ZNF391,ZNF667,2.1074694352769052
858,C11orf95,KLF9,2.1060262538323173
301,ZNF497,ZNF667,2.10539014842265
781,ZNF253,SETDB1,2.1037337860228056
998,RFX2,PMS1,2.099173180689796
116,E2F5,ZNF217,2.0981835053511535
695,ZNF169,ZNF385A,2.0947823101750753
247,ZNF639,HOXC6,2.094196179182951
105,TBX6,ZNF302,2.091250533701243
13,ATOH1,ZFP64,2.0908411330679106
304,ZNF684,PKNOX1,2.0897564657480188
3,ZNF208,FOXG1,2.0886590489985806
976,ZNF490,POU2F3,2.0881583052142196
867,HOXB9,ZNF599,2.0876265767791296
100,THAP7,ARID3B,2.085165589332413
703,RFX7,NCOA1,2.0830285128083683
219,ZNF513,ZNF613,2.0793917658963474
941,SP2,NFE2L1,2.0777041451641773
1033,NFIA,FOXO4,2.0750970912806643
29,HOXB7,ZNF592,2.0749618502375413
843,SOX7,RXRB,2.0720853643701265
163,L3MBTL3,PLAGL2,2.071630775181396
913,IKZF4,DNAJC1,2.0715977557248944
513,GZF1,ZNF100,2.070187491542691
211,GPBP1,CASZ1,2.069460705595108
916,FOXO3,THAP3,2.069167083695248
935,ZNF134,KLF3,2.06760804826662
990,PRDM2,CCDC88A,2.066913017563909
607,ZNF148,ZNF26,2.0629897973751916
199,MLX,ZNF613,2.061466069828093
837,SNAPC4,HOXC6,2.061047454225625
817,ZNF502,ZNF711,2.0608548028150206
717,NFIB,SNAI1,2.0607313797298485
426,ZNF584,GLI1,2.06027240587769
698,PLAG1,ZNF568,2.0600085093131155
681,MLXIP,RXRA,2.059628793618591
471,CAMTA2,FOXG1,2.0583098040014653
1110,HNF1B,FOSL2,2.055796068039207
580,ZNF879,FOXO4,2.0537929789369453
309,GLI4,MYC,2.051787050979578
520,ZNF93,ZNF347,2.050756044030896
340,ZNF675,NCOA1,2.050640634148905
220,ZNF354B,CARF,2.0503623112408493
302,ZNF12,ZNF513,2.050132453514436
1024,MECOM,RUNX2,2.049330882181834
769,NFATC1,ZFP64,2.04923339451986
310,ELF3,CASZ1,2.0488641343267067
279,ZNF3,ZNF155,2.047864730601194
1047,ZNF512B,FOXG1,2.0470947339235086
81,TSC22D1,FOXO4,2.046147734405297
1124,ZBED3,NCOA1,2.0452806313740424
1009,ZSCAN22,ZNF354B,2.041131962077856
766,ZNF385A,CEBPZ,2.0405945661034837
968,KLF9,HOXC6,2.0404394022456054
145,POU4F1,ZNF41,2.0351267130833675
7,STAT5A,ZNF337,2.032926984102404
509,ISX,PHB,2.0317852845965962
711,NFYA,CEBPZ,2.0311681397849606
1000,SMARCC1,ZNF180,2.0289980947862327
640,ZNF575,KLF3,2.0264626481061137
288,THAP9,KLF6,2.0258607451061645
895,ZNF519,ZNF667,2.0243793755482113
190,ZSCAN9,ZNF217,2.022935949852049
733,MSX1,ZNF571,2.0218080111009797
963,ZNF704,CEBPZ,2.021433596877453
78,ZNF205,HOXC6,2.0200326098865338
580,ZFP90,NKRF,2.016034968556756
187,HESX1,POU5F1B,2.0156787339639153
907,ZNF606,TEAD2,2.014871733214052
954,ZNF264,PATZ1,2.014821781676697
1133,ARID1A,ZNF362,2.0127335919101803
593,MLLT10,ZNF396,2.0108674839372305
490,ZNF121,NCOA1,2.0098328855293413
584,ZNF250,LITAF,2.0098143676493065
731,ZNF534,RUNX2,2.0085491976264147
856,ZNF112,ZFP64,2.008453649968914
851,ZSCAN29,HLF,2.0081588721629062
1177,FOXN4,ZNF706,2.0081314425623122
389,TEF,CLOCK,2.0071593676747415
985,ZNF654,ZNF155,2.00711222246223
43,KLF7,ZNF26,2.0066143175563864
689,ELK3,AEBP2,2.0064927701480952
129,PAX2,SOX8,2.0049277480830257
1114,EBF2,ARID5B,2.002838030389884
420,PRDM15,NFKB2,2.0023512494861797
252,ZNF77,SETDB1,2.000710112226275
1166,DMBX1,ZNF354B,2.000513436032508
907,ZNF606,THAP3,1.9998979797122107
990,PRDM2,HOXC6,1.9998346581409174
182,NR3C2,NFYB,1.9989238760685757
293,ZNF85,SOX7,1.9975007107387799
750,FIZ1,ZNF232,1.996618476084745
862,TERF1,ZNF772,1.9938840263549855
158,DLX1,ZMIZ1,1.9927813844246403
798,HOXA7,ZNF337,1.992471737118766
774,SMARCA1,NKRF,1.9914757926205333
354,ZKSCAN4,PHB,1.991358803751056
318,PARP12,ZFP64,1.990672140496367
982,KHSRP,ZNF708,1.9896672511350093
691,ZBTB25,ZNF563,1.9893817738314838
195,ZBTB46,ZEB1,1.9888987656751302
1145,OLIG1,DEAF1,1.9864686295305352
539,TSC22D4,ZNF880,1.9863713016257802
559,SIX5,ZNF26,1.9835669058571364
781,ZNF253,HKR1,1.981337887575742
248,ZBTB34,HES7,1.9809820562701712
158,DLX1,SRF,1.9800096369628226
127,ID2,PRDM15,1.9799876181061666
1115,NCOR1,PURB,1.9796435440094555
101,ZNF554,FOXO4,1.9779594660737982
12,ZNF385B,ZNF337,1.9776478757972855
1127,WDHD1,PIAS3,1.9773052221742093
11,MAFF,ZNF217,1.9772599697851425
510,ISX,ARID5B,1.9763724349895806
1031,SMARCE1,ZNF471,1.976333110595175
1038,ZNF616,ZFY,1.975638498231426
950,NFX1,ZNF595,1.975025056480097
528,SP110,ZNF385A,1.9743897841328581
176,ZNF232,BCL11B,1.9739594702164507
159,ZNF711,PPARA,1.9705771115227804
424,ZNF84,PRDM10,1.9702677171086524
271,ZNF358,LITAF,1.9698190617330853
914,IKZF4,GTF2IRD2B,1.968501587733034
322,PPARA,ZNF219,1.9663019272318247
537,RBCK1,THAP5,1.9660990684442696
1091,ZFP41,TEAD3,1.96607759958383
1001,CASZ1,ATF6B,1.9639895994252043
752,GLIS2,DNAJC1,1.9639196861609451
157,IRF2,AEBP2,1.9638208242944544
1030,SMARCE1,NFKB2,1.9625044596214054
704,ZNF614,FOXG1,1.9624463463371604
477,ZNF136,SETDB1,1.9608959809929682
981,SP1,HOXC6,1.9600379484439134
584,ZNF397,ARID5B,1.9597511692210676
934,ZHX2,NFYB,1.9591452909348113
1023,TADA2A,THAP3,1.958761056310449
731,ZNF534,ZNF71,1.9586922035577614
829,SIM2,ZNF622,1.9585066371343685
399,ZNF700,GLIS2,1.9585058862517435
341,FOXH1,ZNF347,1.9583057065510234
625,RARA,ZFAT,1.9572385914515422
358,MLXIPL,ZNF667,1.9571455171099494
16,EGR1,TEAD2,1.9548654983840492
454,ZNF836,ZNF121,1.9530646929505107
881,ARNT2,ZNF845,1.9529565353442757
87,LEF1,AFF4,1.9527507310099712
475,ZNF763,ZNF599,1.9521678662110715
386,HLX,ZNF718,1.9505350504123138
545,DNAJC1,TEAD2,1.9503661028591686
784,ZNF766,SALL2,1.9501092882922688
827,ZNF189,ZNF708,1.9500728728374237
1091,ZFP41,ZNF808,1.9497817509119737
826,ZNF391,NCOA1,1.9491059048950687
1150,CREB3L2,GATAD1,1.9475602218477863
767,ZNF778,KLF6,1.9472435472643952
285,ZNF563,ZNF142,1.9469578391190383
573,ZNF235,ZNF845,1.9445589783599893
1170,PEG3,ZNF749,1.9442284407854036
377,ZNF195,CASZ1,1.9437592660123852
297,ZNF43,ZNF14,1.9414308421127793
661,ZNF143,CEBPZ,1.9405461166034432
449,ZNF800,HOXC6,1.9404352651268915
1030,SMARCE1,HMG20A,1.9387713003876164
917,ETV3,IKZF4,1.9386123360723824
148,ALX4,ZNF337,1.9382926830689196
427,ZNF584,NCOA1,1.9374199480976635
974,PDX1,XBP1,1.9361304738071168
1121,NFIX,ZNF471,1.9353057721377154
460,ZNF239,MYT1,1.9352536275271983
154,ZNF787,AHCTF1,1.9347642776367235
114,ZNF354A,ZNF706,1.9343289390152576
326,BARX2,KLF10,1.9341758754927483
1073,PKNOX1,FOXP3,1.9340851430909527
1154,ZNF618,ZNF786,1.9336907660354545
777,ZNF697,ZNF599,1.933275231484353
913,IKZF4,LMX1B,1.9329052007710648
508,ZNF525,ZNF680,1.9323837514196724
729,TFAM,ZNF528,1.9316521652086873
66,JUND,TP73,1.931644319154359
551,ZNF79,ZBTB4,1.931452679482323
110,TEAD4,PPARA,1.9313626270034776
341,FOXH1,KLF2,1.9312846080882264
861,TERF1,PHB,1.9291382326252777
732,ZNF823,KLF3,1.9287695302250505
1058,ARID1B,ZNF362,1.9287689180410814
823,ETV5,ZNF219,1.9282695045934417
638,ZSCAN20,DLX1,1.926808703080015
127,PBX1,THAP3,1.9267805822509716
923,CBFB,ZNF880,1.9267477828582493
935,ZHX2,GABPB2,1.926495773052735
1126,ARID2,TCF25,1.9261580490884844
534,CREM,ZFP64,1.9260344204180444
526,ZSCAN5A,PATZ1,1.925993492530428
368,ZNF816,ZNF302,1.9256325947943087
888,ELK4,KLF8,1.9255429613825932
852,ZNF577,AEBP2,1.9247407898909956
514,HMGXB4,ZNF667,1.9237550467989832
410,SP3,ZNF571,1.9232653533163262
363,ZNF514,SMARCC2,1.9230266464128143
28,HOXA4,ZNF34,1.9222398902884537
323,PPARA,ZNF180,1.9207860879918512
684,ZNF175,SETDB1,1.9207020741025396
204,LITAF,EBF2,1.9197429990215782
339,ZNF280D,ZNF71,1.9197142287069617
692,ZBTB25,KHSRP,1.919212473838623
416,ZNF846,HOXC12,1.9184385920421894
189,ZNF665,ZNF667,1.9181983213194638
300,ZNF341,ZNF217,1.9180387483782328
560,ZNF707,THAP11,1.9172582792453503
15,ID1,ZNF711,1.916650543848228
1050,LCOR,PREB,1.9150402311940835
195,ZBTB46,FOXO4,1.9143754303923721
655,ZKSCAN1,ZNF121,1.9141987055607956
318,PARP12,SETDB1,1.911002562085034
504,ZNF587,ZNF385A,1.9105480875113294
761,ZNF335,NCOA1,1.910318697387657
761,YBX2,ZNF43,1.9103167396096739
1150,CREB3L2,THAP3,1.9096330206843255
217,NFYB,ARID3B,1.907339112668228
677,GABPB1,SETDB1,1.9072831199406086
820,ZNF280B,ZNF584,1.9065310507300757
787,ZBED1,SIX1,1.9059321320295812
382,TBX1,ZFX,1.9059171954343084
1000,SMARCC1,ZNF77,1.905828774715002
40,ZNF277,HMG20A,1.9056139927384155
518,ZNF396,ZNF749,1.905538294813774
302,HSF1,PATZ1,1.905534495608878
599,ZNF691,NFKB2,1.9049851481830948
543,RLF,AHCTF1,1.9048759480200228
976,ZNF490,NR3C2,1.9046062668083763
489,ZNF121,ZNF792,1.9036192387865254
661,ZNF143,ZNF26,1.9035947776756605
18,FOS,ZFY,1.903472019991773
1074,MEF2A,JUND,1.9029162625583869
472,ZBTB7A,ZNF14,1.9027963683547353
906,ZNF418,MNT,1.902736027087167
1056,ZNF41,SIX3,1.9025080991165244
92,ELF4,GLI2,1.9018380257714007
401,SLC2A4RG,ZNF441,1.901084256632195
280,NR2F6,HKR1,1.9008320723407193
514,HOXC6,ARID5B,1.9007211104339345
157,IRF2,ZNF184,1.9004923532124844
936,JARID2,ZNF430,1.9003863147121511
737,ZNF532,ZNF599,1.9001200827756188
804,SMARCAL1,ZNF337,1.899720658675847
958,ZNF629,ZBED5,1.8992006354565745
285,ZNF563,ZNF717,1.8991107576196253
729,TFAM,ZFP64,1.8990367107635375
1119,TSC22D3,GTF2IRD2B,1.897812807840819
966,PPARD,ZNF845,1.8976930515780432
1010,NFXL1,ZNF317,1.8964082826019149
1025,RARB,PAX1,1.8953446852853575
350,ZNF282,ZNF688,1.8952361057589047
807,ZNF518B,ZNF667,1.8952045933971626
193,AHR,FOSL2,1.8939649111324266
1086,SSRP1,SNAI1,1.8933102755446243
499,ZXDA,HMG20A,1.8924288063243941
436,ZNF783,TEAD2,1.8918352966650256
732,ZNF823,SP110,1.891425841637652
363,ZFP62,NKX2-8,1.8912720869584028
924,ZNF780B,HES7,1.8910686328800055
172,TOX2,CEBPZ,1.8910458947395345
532,ZFAT,PHB,1.8907483817960349
880,REL,KLF3,1.890387016573571
147,ALX4,ZNF117,1.890186224746836
745,ZNF430,NFKB2,1.8898262606557596
946,ZNF780A,ZNF217,1.8883075837072338
125,ZNF576,NFKB2,1.8875621431658827
275,ZNF837,DNAJC1,1.8865334144866552
499,ATF2,THAP5,1.886531096616662
1154,ZNF618,PIAS3,1.8862210008993703
33,SP100,ZFP82,1.8861967354291334
53,RARG,SOX12,1.8855340547720554
466,ZNF845,KLF9,1.8849454633874838
947,UBP1,ZBED5,1.8847686447895353
143,TAX1BP1,SMARCC2,1.8847584161491988
187,HESX1,KLF3,1.8845755970631346
992,ZNF227,MEF2C,1.8835968394789175
1082,ZNF326,ZNF667,1.882411863170914
275,ZNF837,SLC2A4RG,1.8818282984686903
807,ZNF518B,ZNF71,1.8815119155556936
443,OSR2,ZNF175,1.8808290018462164
266,MAFK,PURB,1.8802411095789633
416,ZNF668,ZNF217,1.8798697772855057
1045,RERE,ATF1,1.879086623674413
933,ELMSAN1,ZNF23,1.8785995726614138
322,PITX1,ZNF17,1.8783979639509614
686,MNT,KLF6,1.8769331247704941
588,ZNF16,ZNF121,1.876106151320135
898,RBAK,ARID5B,1.875057966614963
167,THAP11,ZNF217,1.874952179861884
1170,PEG3,ZMIZ1,1.8746566435526097
754,THRA,ZNF592,1.8735452967419124
424,ZNF84,TCF19,1.871737641369102
560,ZNF707,THAP3,1.8716313235727078
593,ZNF891,VEZF1,1.8714023500882355
555,ZNF556,ZNF77,1.867902782098173
192,ZNF775,ZNF749,1.8676180827469795
832,ZNF527,RBAK,1.867393339132155
823,ETV5,NR3C2,1.8667046020988902
1093,ZNF135,GLI2,1.8663171315172644
637,IRX3,ZFY,1.8655929267939364
64,SNAI3,BCL11B,1.8652442498600221
277,ZNF133,ZNF550,1.8652137903663606
920,ZNF300,JUND,1.865048228933475
173,TOX2,ZNF337,1.8645166221388352
804,SMARCAL1,ZNF711,1.8643794801682625
411,SP3,ZNF569,1.8634973591039785
865,ZBTB39,LTF,1.8633405492457726
451,ZNF488,HKR1,1.863005514101139
44,EBF4,FOXJ3,1.8613946048863326
331,PIAS4,FOXO4,1.860211981315758
446,ZNF569,PHB,1.8600355161010094
116,E2F5,NR2C2,1.8594646633665102
560,SIX5,E2F8,1.8588966173572443
60,THAP2,CBFB,1.8588965030160072
341,CNBP,THAP11,1.8588513809221703
804,SMARCAL1,ATF6B,1.8576843173619941
