,Gene,PageRank
0,ACAA1,0.5207960764953848
1,ACAA2,0.5059162753274844
2,ACADM,0.5186126387762047
3,ACADS,0.45021105961036695
4,ACADSB,0.4241530295864535
5,ACADVL,0.5100540994808499
6,ACAT1,0.38395368764839766
7,ACAT2,0.44721466556120576
8,ACOX1,0.4687223837406791
9,ACOX3,0.47220009441098665
10,ACSL1,0.5262676673838406
11,ACSL3,0.5703619204291832
12,ACSL4,0.5474406538859233
13,ACSL5,0.5539569828328978
14,ACSL6,0.4674474363113682
15,ADH1C,0.46525592694759427
16,ADH5,0.46024211298215784
17,AKT1,0.4661122680620552
18,AKT2,0.5392947246248349
19,ALDH1B1,0.4651905477114088
20,ALDH2,0.4608729558491955
21,ALDH3A2,0.4513149504679658
22,ALDH9A1,0.5359482817472562
23,ARRB1,0.4535240629510128
24,ARRB2,0.48606475497377294
25,ATF2,0.420845778672854
26,ATF4,0.4216501272441154
27,BRAF,0.5005049180935757
28,CACNA1D,0.4346062990826081
29,CACNA1G,0.4717031161585936
30,CACNA1H,0.5321216182080012
31,CACNA1I,0.4689656432147955
32,CACNA2D2,0.5007600586092228
33,CACNB1,0.49816051124405464
34,CACNB2,0.4867310513856095
35,CACNB3,0.5435955940083225
36,CACNG4,0.43847262098161555
37,CASP3,0.5329831745158139
38,CDC25B,0.5080543545137894
39,CDC42,0.4488174708277646
40,CHP1,0.4763069411451304
41,CHUK,0.5588045837506297
42,CPT1A,0.3905105613086477
43,CPT1B,0.4787806380762025
44,CPT1C,0.45689431152780535
45,CPT2,0.49051621938201634
46,CRK,0.45389619062687137
47,CRKL,0.4161325720762886
48,DAXX,0.5126461286427371
49,DDIT3,0.4508010729920708
50,DUSP1,0.43678644174402736
51,DUSP10,0.511036028220485
52,DUSP14,0.3990776343631967
53,DUSP16,0.4699482599983598
54,DUSP2,0.4864520584468007
55,DUSP3,0.4729471421076398
56,DUSP4,0.41173951561866573
57,DUSP5,0.43261409047602006
58,DUSP6,0.4659266630993144
59,DUSP7,0.46759884867089424
60,DUSP8,0.46880509156432837
61,DUSP9,0.5012110848432838
62,ECHS1,0.47937578989749285
63,ECI1,0.46823767674653294
64,ECI2,0.5193492878775469
65,ECSIT,0.4521818352117526
66,EGF,0.4630503276766618
67,EGFR,0.5482989375443847
68,EHHADH,0.5290176247588706
69,ELK1,0.47089808662827254
70,ELK4,0.41993555559314305
71,FAS,0.4388575629233595
72,FGF12,0.4537756673135146
