,Gene,PageRank
3,STAT5B,0.0024879378851332275
24,KLF13,0.002481867641825346
155,TGIF2,0.0018326812454072805
30,ADNP,0.0018055808220136418
242,ZNF622,0.0017717084016587404
7,PLAGL1,0.001751779475068134
65,ZNF559,0.0017176612486773145
412,ARID4B,0.001648365584238893
256,HOXA5,0.00159504003675001
447,SRF,0.0015188616930315014
127,POU2F3,0.0014937085958724831
157,ZIK1,0.0014341988874613048
252,GPBP1L1,0.001419596827262067
14,ZNF566,0.0013888989862480576
405,ZKSCAN4,0.0013804565531502428
76,TGIF1,0.0013673137599612597
178,FOXG1,0.0013383509276956183
295,MXI1,0.0013337941675804043
468,ZNF746,0.0013325159025414312
255,ZFP64,0.0013296982431026869
231,TFCP2L1,0.0013288925984350113
110,TBX6,0.0013171741176007834
419,ZNF335,0.0012943156079309587
524,ZNF18,0.0012919870506475685
454,NR3C1,0.0012910777578274682
10,HMGA1,0.0012788514711454563
44,GLI1,0.001278577155019869
5,ZNF140,0.0012772532732360665
132,PRDM8,0.001273986298818733
58,CREBL2,0.0012659024923882788
40,ATF5,0.0012601036172583291
214,FOXD3,0.0012586001838441794
108,MYNN,0.0012434078579239515
660,ZNF30,0.001236390387135339
336,TBX1,0.0012321575225812688
455,OTX1,0.0012190910928927658
59,ZNF337,0.001203542891184573
90,ZNF747,0.0012033351331673275
273,HESX1,0.0011925043130489791
817,SMARCA1,0.0011899831103871117
131,ZNF503,0.0011787791814746086
456,LEF1,0.0011786714717244803
219,ZNF728,0.0011763625158284921
315,CEBPD,0.001174937564755595
692,HIVEP3,0.0011713799809891102
187,TBX3,0.0011681133197283442
408,RFXANK,0.001163346849276414
161,SETDB1,0.001162781714908128
510,ZNF217,0.0011615707173758248
43,ZNF286B,0.0011606542710781405
556,ZMIZ1,0.001159565842138523
217,PATZ1,0.0011545637525619554
234,ZNF473,0.0011536144722094428
257,ZNF433,0.0011471424158912456
304,MTA3,0.0011456239392201248
36,MBD4,0.0011454406734751387
13,ZNF514,0.0011419763397936074
969,JARID2,0.0011384259716975108
442,ATF6,0.0011373417865841373
329,ZNF280B,0.0011368258414822601
321,ZNF609,0.0011367180673164854
569,ZNF714,0.0011362338451080156
15,ZNF23,0.0011343020801408434
1074,ZNF497,0.0011312800796191517
861,ZNF707,0.001129167997411827
125,ZNF799,0.0011261199773829015
668,ZNF256,0.0011226527715512795
671,ZGPAT,0.0011213584469026805
88,SFPQ,0.0011211801119474212
148,JAZF1,0.0011211762315955249
422,SUB1,0.0011210995173488905
587,STAT2,0.0011196226455206409
220,UBTF,0.0011155419631511425
298,RERE,0.0011144535851250104
199,TSHZ1,0.0011141462374055033
253,ZKSCAN3,0.0011128100263890612
860,ZNF695,0.0011054180254500734
201,ZNF565,0.0011034269807841516
241,ZNF672,0.0011033199695890902
152,PHB,0.0010978264076710429
597,SOX13,0.0010924355230226169
47,BCL11B,0.0010904845006769295
250,ZBTB40,0.0010886559391379159
327,TP73,0.0010872443612309096
248,ZNF484,0.0010865511197038875
484,ZNF76,0.00108625733772918
424,GCFC2,0.0010859455261879327
627,IRF3,0.0010833201212047513
