,Gene,PageRank
0,ACAA1,0.44873984722836846
1,ACAA2,0.44183190803150685
2,ACADM,0.44704728833805935
3,ACADS,0.5070605353186789
4,ACADSB,0.5289857613791392
5,ACADVL,0.4471576526383521
6,ACAT1,0.5345080415233229
7,ACAT2,0.45931506873329886
8,ACOX1,0.5443465002981439
9,ACOX3,0.44287187544422274
10,ACSL1,0.5308237264862026
11,ACSL3,0.47348872083058563
12,ACSL4,0.46746935223565766
13,ACSL5,0.5019247634245587
14,ACSL6,0.4450747769214753
15,ADH1C,0.44905613948402245
16,ADH5,0.42532334044696385
17,AKT1,0.5244152827862922
18,AKT2,0.4559599678515317
19,ALDH1B1,0.46179029343812905
20,ALDH2,0.46610360302065923
21,ALDH3A2,0.5926999034653335
22,ALDH9A1,0.4417641530174891
23,ARRB1,0.5730787481137432
24,ARRB2,0.48265840960425715
25,ATF2,0.42923220093530057
26,ATF4,0.5192957502936856
27,BRAF,0.43415251060750143
28,CACNA1A,0.47503086126028066
29,CACNA1D,0.5592207599867413
30,CACNA1G,0.4639855887925106
31,CACNA1H,0.5231715447227671
32,CACNA1I,0.43441163058620474
33,CACNA2D2,0.42004899971219045
34,CACNB1,0.46719634989244985
35,CACNB2,0.4576228081441599
36,CACNB3,0.4044309158170456
37,CACNG4,0.533062492551242
38,CASP3,0.456568463136027
39,CDC25B,0.4674312663492943
40,CDC42,0.4566051694450213
41,CHP1,0.43701017360822736
42,CHUK,0.4238772248137654
43,CPT1A,0.471383940441089
44,CPT1B,0.48948380767364646
45,CPT1C,0.5157117457188359
46,CPT2,0.45011957299398236
47,CRK,0.44174617868934013
48,CRKL,0.41501386242560395
49,DAXX,0.5384397853326739
50,DDIT3,0.5591667630517427
51,DUSP1,0.5012102974772062
52,DUSP10,0.47932487673663204
53,DUSP14,0.4108385249053488
54,DUSP16,0.5279080388988665
55,DUSP2,0.4702849145852746
56,DUSP3,0.438204861579392
57,DUSP4,0.4602504323849903
58,DUSP5,0.47138703087224304
59,DUSP6,0.4199670509847083
60,DUSP7,0.43289946047566863
61,DUSP8,0.48955378938148736
62,DUSP9,0.5299195027277334
63,ECHS1,0.4427669325155505
64,ECI1,0.49789873090563314
65,ECI2,0.48285560723263665
66,ECSIT,0.49079167437364796
67,EGF,0.5197102333316315
68,EGFR,0.4210619629598533
69,EHHADH,0.4695895311071341
70,ELK1,0.447001777856517
71,ELK4,0.43882601568017215
72,FAS,0.43832099624583504
