,Gene,PageRank
0,ADNP,0.004834684687169057
1,ADNP2,0.0015181381044018548
2,AEBP2,0.0026097775158372026
3,AFF1,0.003893851611849755
4,AFF3,0.001778098508385473
5,AFF4,0.002451600320751143
6,AHCTF1,0.0023357367882772305
7,AHR,0.0018130910367749158
8,AHRR,0.0023227324013698654
9,AKNA,0.001689611571933717
10,ALX4,0.003137930717789978
11,AR,0.004040350135943669
12,ARID1A,0.004817330271986634
13,ARID1B,0.009315275614984098
14,ARID2,0.004016792644503404
15,ARID3A,0.0015758905962804872
16,ARID3B,0.0018659483029915872
17,ARID4A,0.004432420452524328
18,ARID4B,0.007291094906835814
19,ARID5A,0.005321649009134424
20,ARID5B,0.0027990317590926893
21,ARNT,0.002607014232672304
22,ARNT2,0.0022792126983161944
23,ARNTL,0.0019574936026656633
24,ARNTL2,0.002704051966421953
25,ARX,0.0019479213358880084
26,ASCL5,0.0027499016216662167
27,ATF1,0.002979110067286923
28,ATF2,0.0019729100826293457
29,ATF3,0.0017129335663018334
30,ATF4,0.0020508475912861816
31,ATF5,0.002131387189259561
32,ATF6,0.0017344338505279793
33,ATF6B,0.0017629426693299703
34,ATF7,0.002938890313652493
35,ATMIN,0.002339469119068126
36,ATOH1,0.0020760787977315625
37,ATOH7,0.002131871692757299
38,ATOH8,0.0024257996049734526
39,BACH1,0.0017437496495886647
40,BARX1,0.0019956305774989267
41,BARX2,0.0014256639563591444
42,BATF3,0.0020383053917999755
43,BAZ2A,0.005347054438675501
44,BAZ2B,0.00477703585005293
45,BBX,0.005240370075583782
46,BCL11B,0.004103750794820522
47,BCL6,0.0025072808976762282
48,BCLAF1,0.0035547383213990254
49,BHLHA15,0.002216113846636578
50,BHLHE40,0.0034655358601103515
51,BHLHE41,0.0017574611190309677
52,BLZF1,0.0022371551085220926
53,BNC2,0.0015672023713013976
54,C11orf95,0.0014923719916153139
55,CAMTA1,0.0023839752422198813
56,CAMTA2,0.0020444200079672847
57,CAPN15,0.003917447659094465
58,CARF,0.0015997555934308737
59,CARHSP1,0.002658598276169702
60,CASZ1,0.003303612981687134
61,CBFB,0.0021644055902961252
62,CC2D1A,0.0017711047471853348
63,CCDC88A,0.0018549730909259853
64,CDC5L,0.009870576790918136
65,CDIP1,0.002386521632037562
66,CEBPA,0.0023000531421572996
67,CEBPB,0.0018366473073401835
68,CEBPD,0.0033053537491551767
69,CEBPG,0.002065003730177093
70,CEBPZ,0.002997691027058178
71,CENPA,0.0020784641236505402
72,CENPT,0.0019799188135544805
73,CIC,0.002315965893939771
74,CIZ1,0.001678517391037521
75,CLOCK,0.0029836706937266264
76,CNBP,0.0023590306914846797
77,CPEB1,0.0016206121315634871
78,CREB1,0.0020907140564760665
79,CREB3,0.0023371140645263157
80,CREB3L1,0.001736581926378302
81,CREB3L2,0.002417951055993537
82,CREB3L4,0.0015134400501686388
83,CREB5,0.0019582135988898365
84,CREBL2,0.0021395173778164097
85,CREBRF,0.0021230649479712
86,CREBZF,0.002514161636674267
87,CREM,0.002600239909662853
88,CSDE1,0.0022012335544049602
89,CSRNP1,0.0021526142177193093
90,CSRNP2,0.0018278365469207433
91,CTCF,0.002943249012625397
92,CUX1,0.003932970416404418
93,DBP,0.0019177477257831656
94,DDIT3,0.001989922780101126
95,DEAF1,0.002913521467322001
96,DLX1,0.0022111466188687832
97,DLX2,0.0026131866807939806
98,DMBX1,0.0025243001916178866
99,DMRT1,0.0016644741316068946
100,DMRT2,0.002647737098265987
101,DMTF1,0.002003205044394281
102,DNAJC1,0.002634812484824947
103,DNAJC2,0.002588766055659462
104,E2F1,0.002074184102958755
105,E2F2,0.005249495633342678
106,E2F3,0.001984967798801924
107,E2F4,0.0020431535368886245
108,E2F5,0.001906136303826935
109,E2F6,0.0017610385505328276
110,E2F7,0.002490809913937713
111,E2F8,0.005220533135010055
112,E4F1,0.002058604275546286
113,EBF2,0.0019272177471798563
114,EBF3,0.00216745741479578
115,EBF4,0.0016320435783566784
116,EGR1,0.0020725839016636468
117,EHF,0.005945008144350856
118,ELF1,0.002307195241466835
119,ELF2,0.001997513614632029
120,ELF3,0.001659640056241953
121,ELF4,0.001967407126024865
122,ELF5,0.001829546912180372
123,ELK1,0.0017169180606084046
124,ELK3,0.0019169209526451304
125,ELK4,0.004490776643233444
126,ELMSAN1,0.0066212102176671445
127,EN2,0.002330210090655659
128,EPAS1,0.0014847322073898413
129,ERF,0.003051151968415112
130,ESRRA,0.0033784130232662433
131,ESRRG,0.002381012583695483
132,ETS1,0.0020383846673502977
133,ETS2,0.0015404976930047973
134,ETV1,0.002753106483931736
135,ETV2,0.0017720396728715313
136,ETV3,0.002652681854063846
137,ETV5,0.00189671625572322
138,ETV6,0.0015188680556136556
139,FEZF2,0.002051474451280569
140,FIZ1,0.001785856429722136
141,FOS,0.0038751789887466175
142,FOSB,0.0027460985127745986
143,FOSL2,0.0016624669863471646
144,FOXA1,0.0041188357916973894
145,FOXB2,0.0016110142347084497
146,FOXD2,0.0019130107524704281
147,FOXD3,0.002704510417064377
148,FOXD4,0.004024021180845498
149,FOXD4L1,0.0014260309755974275
150,FOXG1,0.00222830805055561
151,FOXH1,0.0019954579514457997
152,FOXJ2,0.002024046341779645
153,FOXJ3,0.002630401449007203
154,FOXK1,0.003425132610085758
155,FOXK2,0.0017294074330268577
156,FOXM1,0.0022420900200666527
157,FOXN1,0.0017570150253894156
158,FOXN2,0.0025178667657213684
159,FOXN3,0.0013815476727320692
160,FOXN4,0.0020496115547179988
161,FOXO1,0.0018269609198494122
162,FOXO3,0.0030131404706876625
163,FOXO4,0.002009322100647762
164,FOXO6,0.0017851004187800805
165,FOXP1,0.002284831231003711
166,FOXP3,0.0029285364995833476
167,FOXP4,0.0023658013722165664
168,GABPA,0.0018853494944446843
169,GABPB1,0.002741110819208508
170,GABPB2,0.002731876797580814
171,GATA2,0.0020670415298237885
172,GATA4,0.0019951010026602128
173,GATA6,0.001740241510308805
174,GATAD1,0.0061660527856700455
175,GATAD2A,0.0025670788243827734
176,GATAD2B,0.002859640031595719
177,GBX2,0.001697142827472972
178,GCFC2,0.0026058587901625677
179,GLI1,0.0015903343621612416
180,GLI2,0.002186454692326731
181,GLI3,0.0025869872331299748
182,GLI4,0.0019517811967514035
183,GLIS2,0.002176204350872077
184,GLIS3,0.0018704271335162302
185,GMEB1,0.004040952562297662
186,GMEB2,0.0014012298428893988
187,GON4L,0.003747350149686055
188,GPBP1,0.004483710278671932
189,GPBP1L1,0.0026763310891382785
190,GRHL1,0.0016785692754017457
191,GRHL2,0.004053132705888995
192,GRHL3,0.0018447411401092382
193,GSC,0.002106625526597146
194,GTF2I,0.004048537677601738
195,GTF2IRD1,0.0016732055639837973
196,GTF2IRD2,0.002042498308846291
197,GTF2IRD2B,0.0019317352421289722
198,GTF3A,0.0030257384133104805
199,GZF1,0.001915826263474761
200,HBP1,0.0025005879622308175
201,HDX,0.0010460442062734051
202,HES1,0.0016676208645565707
203,HES2,0.0027668738872559328
204,HES4,0.003441117317842154
205,HES6,0.004794239702565119
206,HES7,0.0023202828278622947
207,HESX1,0.0018445678949679674
208,HEY1,0.0014876984448159354
209,HIC1,0.001524741656413448
210,HIC2,0.001944218107517499
211,HIF1A,0.0017979334374030413
212,HINFP,0.002331628291844509
213,HIVEP1,0.004917932792335553
214,HIVEP2,0.00686971492878912
215,HIVEP3,0.002200299011362855
216,HKR1,0.003917600679499132
217,HLF,0.002913032113989638
218,HLX,0.0018767855909370028
219,HMBOX1,0.003669920458897306
220,HMG20A,0.0023997655731866074
221,HMG20B,0.0023647707526089443
222,HMGA1,0.004151534149816107
223,HMGB1,0.0022028835632633987
224,HMGB2,0.004962600651508342
