,Gene,PageRank
183,ZNF180,0.0012833424150899462
845,EBF2,0.0012544741123231922
6,AFF3,0.0012419810030279794
629,ZNF510,0.00123580256443547
20,ZNF584,0.001230905538771265
897,ZNF607,0.0012241540962447742
182,ZNF384,0.001217136939787508
965,MXD1,0.0012110480041019698
353,ZNF205,0.0012097683483573976
263,CSRNP2,0.0012072222184595681
46,ZNF592,0.0012027132978005418
525,LHX4,0.0012002135895283193
389,KLF15,0.001198515310576295
176,ZNF814,0.0011982959499687246
545,ZNF668,0.0011894401027376916
736,MIER1,0.0011824999829520406
460,ZBTB25,0.0011705169742918424
591,NR5A2,0.0011684278876591772
933,KLF7,0.0011682679045709366
310,ZNF441,0.0011648028264658107
144,ZBTB38,0.0011638492767586626
36,RELA,0.0011627602095088986
342,ZNF75D,0.0011599621442572989
116,MAFA,0.0011589347867176293
187,ZBTB7A,0.001156923561661079
470,DMRT1,0.0011529342422275822
306,ARID5A,0.0011470738203118442
87,NR3C2,0.0011408890249444904
244,PLAGL1,0.0011369735353856645
727,SP4,0.0011328135506245367
560,RARG,0.0011266205432560968
106,ZNF276,0.0011246204718878793
567,ZNF256,0.0011231110418802289
57,HNF4G,0.001121467685374166
268,MGA,0.00112135937124334
370,ZNF595,0.0011196035002253696
653,ZNF20,0.001118978465474904
699,TFDP2,0.001118263775039693
473,ZNF726,0.0011181120053056063
230,ZNF836,0.0011170091132901
501,BCL11B,0.0011163220288314558
81,CDC5L,0.0011142174423900211
802,CARHSP1,0.0011136588300571567
21,THAP1,0.001112475400054172
101,NKX6-1,0.0011120372770700182
934,ZNF787,0.0011085621041272298
61,ZNF775,0.0011082055375751854
707,HMGB3,0.0011074342806599857
195,ZNF296,0.0011068149910720007
1098,KLF3,0.0011065908525147456
328,TGIF2,0.001103540436074493
355,PRDM4,0.001102565503954722
114,ZNF329,0.0011013602336294038
923,SALL2,0.001101097108108896
224,LCORL,0.0010998924565556569
360,ZNF641,0.0010996516099515262
64,ID1,0.0010984650879776099
196,ZNF782,0.001098125183973532
672,HOXC9,0.0010968342351764882
15,SMAD5,0.0010959926417715708
364,ZBED5,0.0010952565864405794
70,ZNF568,0.0010951614044954591
105,GPBP1L1,0.0010933193204775316
153,ZNF460,0.0010920991947819165
72,E2F8,0.0010914379370377198
379,ZBTB48,0.0010910199193771607
117,ZNF250,0.0010891323492294713
790,PREB,0.0010870277931875182
43,ZNF286A,0.001085989389052753
454,ZNF124,0.0010841694934735783
764,ZNF326,0.001083964912536638
249,ZNF865,0.0010830602497209246
371,POU3F2,0.0010807183540156866
557,PLAG1,0.0010787343965057003
232,ZNF221,0.0010768011152541817
554,ZNF302,0.001076718612485427
434,ZFX,0.0010745139482126924
1124,RORC,0.0010744101889245722
917,E2F5,0.0010721366867280444
284,ZNF285,0.0010710277448684608
1063,ZNF582,0.0010708491706242634
531,NFKB2,0.0010699251565643368
375,ETV2,0.001069786803926299
3,USF1,0.0010695761680260829
1014,ZSCAN9,0.0010691750659357559
852,ZNF789,0.0010690142045450136
1118,ZBTB22,0.001068646190246676
668,ZNF516,0.0010686329305179957
805,NR2F1,0.0010660769597593289
190,TFAP2E,0.0010650437260080218
822,HOXA7,0.001063514895286827
650,GLIS3,0.0010625880482876622
572,TEAD1,0.0010621156077462216
158,ZSCAN2,0.0010620251595828969
1075,MTA2,0.0010598362337464503
321,NR1H3,0.0010587406331296894
96,IRF6,0.0010585887935272607
430,ZNF562,0.00105819795638729
702,ELF3,0.0010569053082409739
11,ZNF626,0.0010552193868590075
701,ZBTB20,0.0010546681922746527
1091,ZNF682,0.0010545888691767368
13,ZNF107,0.0010536522987011276
39,ZNF19,0.0010520686504347872
621,SOX4,0.001051059483334857
439,ZNF883,0.001049395785517957
649,GATA6,0.0010475651311948812
259,ZNF502,0.0010474911697026096
320,HOXB6,0.001046492476549162
312,TSC22D2,0.0010460831445525747
377,ZNF471,0.0010454973311604082
309,RUNX1,0.0010434128296387055
604,SUB1,0.0010421510250382584
705,ZFP14,0.001040379888055829
696,ZNF282,0.001038733192867733
174,CREB1,0.0010363020198671884
452,ZNF708,0.0010360149116315789
990,C11orf95,0.0010355568600382203
571,NPAS2,0.001035546325925554
731,SP2,0.0010351618022415078
711,ZNF628,0.0010348362037892501
323,ZNF576,0.0010332471694127579
740,HSF4,0.0010323567212746432
647,ZBTB42,0.0010321327377744573
466,ZNF416,0.0010314986678435357
815,ZNF761,0.001031299644329717
638,ZNF605,0.001030364826460124
477,ZBTB1,0.0010298291488586428
271,TEAD4,0.0010289141153813444
569,GATAD2A,0.001028468085279577
112,PRDM11,0.0010281130106496433
686,FOXD4,0.001027350886876899
447,ZNF681,0.0010272560015522408
995,ZXDC,0.0010267133186443907
68,ZNF546,0.0010263715283561937
472,CSRNP1,0.0010260381186385627
1062,CREB5,0.0010259890635546478
303,HES6,0.0010257448009678867
253,ZNF343,0.0010248119803956128
12,ZXDB,0.0010246285273902977
301,ZNF573,0.0010240228551285653
677,ZIK1,0.001023415879367684
951,NFX1,0.0010222104374976745
257,ZNF337,0.0010220481988285541
4,ZNF226,0.0010209878352791515
459,ZNF280B,0.0010206358613819597
829,CARF,0.0010202878025460536
1018,OLIG1,0.0010200703173865286
66,TCF7,0.0010192668521798013
1094,ZNF707,0.0010191872510677262
1009,ESRRA,0.001018418536886995
45,KLF6,0.0010176999942063006
451,GLI1,0.0010173711599865038
795,GTF2I,0.0010167603605415521
610,LYAR,0.0010165958210987028
546,RFX3,0.0010140912291041442
581,ZNF317,0.0010139041376237739
400,ZIC2,0.0010116149210013092
1007,MLX,0.0010112089763004237
607,TSC22D1,0.0010108764435856322
92,THAP3,0.0010104753893348272
160,ZNF692,0.0010104311621078922
260,KLF4,0.0010082671037359619
127,ZNF740,0.0010078463542527289
532,ZNF426,0.0010076106740500848
893,ZNF654,0.0010073678477334777
734,ZXDA,0.0010066931194829293
573,ZNF728,0.0010055874380442372
50,NKRF,0.00100464633800223
851,ARID5B,0.001002851683624447
836,MTA1,0.0010028157437273792
420,ZGLP1,0.0010020971855747717
913,DDIT3,0.0010015228669292223
164,NPAS1,0.0010014972992066227
410,MAZ,0.000999225578702374
713,ZNF142,0.0009977559867731288
894,ZNF623,0.000995995175351584
837,ZNF195,0.0009959001860927715
641,ZNF45,0.0009938629774559758
862,ZNF71,0.0009933666416951205
1017,PEG3,0.0009915690337537748
266,PAX1,0.0009914026890700733
485,ZNF436,0.0009907898806789262
