,Gene,PageRank
126,ZNF284,0.0012837923739694116
282,ZNF442,0.0011909507413838142
199,ZBED3,0.0011614247689866665
18,HOXB5,0.0011533036647452752
251,ZNF414,0.0011502278534697597
385,MZF1,0.001138128807247066
137,MLXIP,0.001135214665530504
463,CREM,0.0011318175857906768
617,HOXB9,0.0011267376524603473
268,ZNF410,0.0011241931386063427
652,PRDM12,0.001123747180286562
519,ZNF415,0.0011229406507855622
512,GLI1,0.0011206883999089312
728,KHSRP,0.0011131652395497621
231,CBFB,0.0011097774615197395
14,E2F6,0.0011084291731161598
780,SREBF2,0.0011059464292648192
373,ZNF7,0.0011057025424009025
63,RCOR2,0.001104647983518792
721,ARID3B,0.0011040090092204555
429,ZNF446,0.0011018386479524813
696,ZNF362,0.0010982980295570315
688,DMBX1,0.0010971709492788389
555,ZNF837,0.001097109935373252
29,NRF1,0.00109431289010475
62,ZMIZ1,0.0010938501878245352
863,ZNF155,0.001093348817521591
414,HOXC4,0.001091494559800251
248,CC2D1A,0.0010845810621563725
1096,ZNF648,0.00108438961789112
711,ZNF570,0.0010833421129315382
64,ETV1,0.0010832292788139212
791,ARID4A,0.0010816660787388848
221,TCF25,0.00108165040240576
908,FOXG1,0.0010807155686394449
821,ZBTB45,0.0010804572397185032
106,ZNF232,0.0010788524552791665
115,ZNF354A,0.0010756709902944328
500,PIAS2,0.001070319183526643
68,MTA3,0.0010675211665466386
819,ZNF688,0.0010654833799125585
291,ZNF318,0.001064938733323401
322,RELB,0.0010642196361568502
53,ZNF136,0.0010629480982261524
620,SON,0.0010620978839440255
316,TFB1M,0.001061883197919901
816,ZNF343,0.0010616660950016749
1073,ZNF200,0.0010591453937846126
234,ZNF605,0.0010576491920628553
143,ZNF850,0.001057369843364746
371,ZFX,0.0010569467909443075
893,GRHL3,0.001055302143409592
742,ZBTB16,0.001052319800962118
850,ZNF384,0.0010517155243560492
440,TBX19,0.0010488955425753375
1001,RBAK,0.0010460728245996896
