,TF,target,importance
1164,ZNF695,NCOR1,2.6997130933189233
791,ZFP64,TSC22D3,2.6941149653372696
383,ZMIZ2,LYAR,2.693983428232307
52,ZNF219,ZKSCAN8,2.6918756767887952
650,ZSCAN25,IRF3,2.6887192925472956
652,ZNF670,JUNB,2.679591647070111
130,BACH1,MIS18BP1,2.6785573056451937
71,DMRT1,ZNF235,2.6773918093863163
346,ZNF483,TADA2B,2.677324565748681
119,FOXD2,LCORL,2.6751303384941143
546,ATF7,RUNX2,2.6728701511980337
531,NKRF,ZNF331,2.6706148708053368
1022,NR2C2,HMGB2,2.670314694872164
604,AEBP2,CBFB,2.6681674561611697
369,ZFP28,REPIN1,2.667854951833224
1072,KLF8,ZBTB14,2.66646822665359
243,ZNF441,TSC22D3,2.6594212720615804
717,MTA2,PRDM10,2.6572648816888504
429,ZNF584,MYC,2.6561200700943908
157,YEATS4,ZNF574,2.6554478457705604
916,ZNF805,ZFP64,2.6531684498532027
397,KLF11,POU2F3,2.6525192791468255
805,LMX1B,ZNF470,2.648509098952606
16,EGR1,DBP,2.647060658083802
8,PRDM8,ZBTB42,2.6440841586101644
1077,ZNF37A,ZNF718,2.640215950004339
474,CAMTA2,ZNF367,2.639289654008971
860,KLF2,ZSCAN2,2.6373694366951606
762,ZNF335,IRF3,2.6352137786256074
1118,ZIC2,ZNF436,2.635163411962655
148,ALX4,E2F5,2.63247113141695
338,GATA6,ZNF581,2.6315054166142096
427,IRF7,KLF2,2.627736043975022
156,ZNF555,ETV5,2.6275593878451566
538,ZNF500,SALL2,2.6260299426896254
1081,ZNF677,ZNF235,2.6241117123795257
856,THAP10,ATF6,2.620428068317381
304,HSF1,ETS1,2.6178332241513056
1090,ZNF782,SMAD5,2.6139658693733145
229,JUN,ZBTB46,2.6134753162537376
282,NR2F6,ZFP64,2.612107390596444
36,MESP2,PURB,2.6109808721722216
325,PPARA,MNX1,2.6091336068363913
198,HIC2,PRDM10,2.6043853105432437
1107,RORB,ZNF282,2.6030063191026387
811,ZBTB11,GSC,2.601801028552425
570,ZFP36L1,CSRNP2,2.6013283880209634
1100,TBX3,HOPX,2.600449235551103
1065,CLOCK,NR1H2,2.5981914797240426
550,PBX4,SMARCA1,2.5954774009501906
185,IRF1,KLF7,2.5942668772201487
121,DEAF1,STAT6,2.593128367164666
200,THAP8,LCORL,2.589514322911151
507,ZNF667,GATA6,2.589051505642444
139,CEBPA,ZBTB12,2.584161245605677
590,ZNF16,FOXN3,2.5835601125424774
472,IRX4,TCF4,2.5826634570590508
1100,ZNF827,RUNX2,2.579299825277141
280,ZNF3,GLIS3,2.5790155121796787
823,ZNF280B,ZNF718,2.575994930883356
409,ZFP82,LYAR,2.5759429743869786
326,ZNF485,MTA1,2.5753114859828017
975,PDX1,ZNF169,2.5750532642315966
349,ZNF565,XPA,2.573928644735225
548,DNAJC1,ELK4,2.5716105177336335
1102,SPI1,MNX1,2.5711481594047814
33,SP100,ZNF644,2.570720244611861
667,ZNF578,HES1,2.569613093422252
36,MESP2,TSC22D3,2.5666957188328543
814,ZNF587B,ZNF256,2.5666274980075023
587,ZNF250,FOXP3,2.565346101334608
870,HOXB9,ZNF367,2.5651551753852964
19,BATF3,CBFB,2.5630310124002698
1162,E2F1,THAP2,2.5629578454992967
873,ZXDB,IRF9,2.562809921915124
429,ZNF584,ZFP64,2.562200973907421
979,ZNF736,ZBTB46,2.5614671574602883
595,ZNF891,ZIK1,2.560640533080467
156,ZNF555,ZBTB14,2.559963998204754
148,ATF1,ZNF880,2.5593242338101443
185,FOXN2,ETV5,2.558159323369615
234,SIX3,SMAD6,2.557177006523983
257,ZNF579,ZNF32,2.555947435075747
976,ZNF544,BACH1,2.55584872376637
517,HMGXB4,YY1,2.5533008609828403
222,ZNF688,PRDM10,2.552558042863433
755,MNX1,ARNTL2,2.5511449346672284
1063,ZNF132,CSRNP2,2.549561953099347
321,MAF1,HOPX,2.548700295763634
550,ZNF696,ZKSCAN4,2.547079003316681
999,FOXP1,NFYC,2.545519982871583
698,ZBED5,HSF1,2.5452651541364038
339,ZNF57,LRRFIP2,2.544861964573856
434,NKX3-2,SMARCA1,2.5438274006712827
790,ZFP64,HBP1,2.543427604077138
282,CAMTA1,KLF7,2.5426409663634666
1031,ETV6,LITAF,2.5423384360925274
1099,TBX3,STAT6,2.54152511265809
809,ZNF518B,SATB2,2.5414465151566605
750,ZNF611,ZNF24,2.5400877632580476
876,SOX6,ATF4,2.540043670974796
712,ARNT,ZNF449,2.5397153689917524
828,ZNF391,SREBF1,2.539404137779253
466,L3MBTL1,LCORL,2.5379829878852203
407,OVOL1,ZNF552,2.5373808074617417
869,HOXB9,TADA2B,2.5370243793063305
1008,RREB1,ZNF480,2.5368847964050882
429,MYC,DEAF1,2.5350434450327315
436,ZFP36L2,DBP,2.533485530655317
47,ZNF648,ZBTB12,2.532736436818124
857,THAP10,HMGB2,2.531615041118016
851,RXRA,ZNF440,2.5314724219478344
1132,TET2,ZNF75A,2.5295914466841007
1013,PAX1,ZNF236,2.529536065132675
618,ZNF155,THAP11,2.529235900566302
678,ZBTB5,MTA1,2.5240627874117414
266,NFIL3,TSC22D3,2.524027491690966
952,NFX1,ZNF235,2.520711240706039
427,IRF7,ELK4,2.5204354684307337
504,ZNF446,MNX1,2.519982311032627
989,TRERF1,ZNF554,2.5192911987092366
118,ZNF25,SALL2,2.519223625356647
1115,HOPX,XPA,2.519010541946077
243,ZNF441,SMAD2,2.5183192786480304
1158,AR,ZNF467,2.517982056716019
858,ZNF580,ZNF407,2.5179397240896657
979,ZNF736,ZNF430,2.5176575905559155
1070,TBX15,TOX4,2.51697591433953
821,CCDC88A,ZNF282,2.5169162635590867
203,IRF5,POU2F3,2.5168099185241486
284,ZNF322,CARHSP1,2.5133188817538024
926,ZNF780B,ZNF256,2.5128334929714105
233,SIX3,ZSCAN2,2.5124172510623564
975,PDX1,IRF3,2.511615828077511
1085,ZNF850,KLF2,2.510806908287604
871,POU2F3,ETS1,2.5100428081564443
772,ZNF529,ZIK1,2.5096837864721655
267,MAFK,ZBTB14,2.5090207146404775
784,ZSCAN23,ZNF12,2.5082446511844987
220,ZNF513,ETV5,2.507251952834559
730,TFAM,E2F5,2.5053358990207593
259,ZNF394,ZNF568,2.504848366806977
1123,NFIX,HEY1,2.50467016348997
44,EBF4,ZNF574,2.504037142812705
378,CSRNP1,ZNF718,2.501638791210507
275,BHLHE41,ZNF382,2.50096785961402
46,ESRRA,ZNF215,2.5005354200700327
1112,HNF1B,HIVEP3,2.4980102028390556
694,ZBTB25,HOPX,2.4979811598779382
473,MBD3,IKZF4,2.497546116654781
725,ZFY,RORC,2.497259499984806
868,ADNP,RUNX2,2.4966119066717836
1132,TET2,ZKSCAN4,2.4963921311507082
26,FEZF2,LRRFIP2,2.494219211478836
538,BLZF1,ZNF367,2.4935207174312497
929,MXD1,HBP1,2.4928133947560034
1169,ZNF66,ZNF415,2.4914020082937363
332,MTA1,NFE2L1,2.4911771107763894
834,ZNF623,STAT6,2.4909487629161933
842,ZNF383,SATB2,2.4908717295050438
826,ZNF100,MAFF,2.489103455613027
363,EPAS1,ZNF507,2.4890928699975716
866,ZBTB39,ZNF700,2.485697944954088
1095,ZNF135,ZBTB46,2.485566662187819
762,ZNF610,ZNF100,2.485089466553307
408,ZNF561,ZNF70,2.484230987864545
953,HOXB13,DBP,2.483069168595276
498,HIVEP3,PURB,2.482438546254084
368,ZNF433,CEBPB,2.4823042800996893
1067,ZNF318,ELF3,2.480451222701249
611,ARNTL2,ZNF75A,2.479252576895088
376,ZBTB10,GLIS3,2.4773920107279053
407,OVOL1,MYBL2,2.47735452283361
253,ZNF77,TCF3,2.477182327717166
477,ZNF763,ZNF585A,2.4771315337539366
848,ZNF609,HES4,2.47559905471566
925,CBFB,ZNF449,2.4747072252854174
517,HMGXB4,LYAR,2.474631342724478
357,AFF3,LITAF,2.4731592050111986
636,OVOL2,SOX8,2.4721677099879273
498,HIVEP3,ZNF473,2.4721664520494677
304,HSF1,ZNF362,2.4707683906455777
1055,NFYC,ZNF440,2.4705918029868155
137,SUB1,ZNF235,2.470549087015989
479,ZNF136,ZNF780B,2.4697831204905887
191,ZNF410,ZNF554,2.4691573038549217
519,ZNF71,XPA,2.46888223216135
459,ZNF48,SMAD2,2.468204725002934
746,ZNF880,ZNF430,2.467556204503855
1150,ZNF726,IRF9,2.4661720588879352
604,SOX13,ZNF768,2.4647825689277307
209,HBP1,YEATS4,2.4645995468269533
485,FOXN3,BLZF1,2.4622642525097325
874,ZNF621,IRF3,2.4616346730987693
71,DMRT1,IRX3,2.4597597543554013
741,ZNF764,ZIK1,2.459741079121369
529,ZSCAN5A,ZNF407,2.4595034700501275
542,ZNF287,ZNF12,2.458330582625927
890,ZNF814,ZNF480,2.4571799402571033
1126,TRPS1,ZNF501,2.456211346534028
153,ZNF83,SMAD3,2.4545775815207467
545,RLF,TADA2B,2.453334875925606
1011,ZKSCAN8,ZNF718,2.4518561792654183
353,ZNF792,ZNF600,2.4512877647972693
475,CDIP1,ZNF552,2.4504218377656573
114,ZNF354A,ZNF565,2.4497519860325667
702,ZBTB26,BAZ2A,2.4495712431844376
633,FOSL2,TMF1,2.449525797677766
877,SOX6,GON4L,2.4488791424057426
655,ZNF548,SREBF1,2.447573577188864
893,SMAD1,RORC,2.4475640359351094
891,ARID5B,ZKSCAN4,2.446713927740788
742,TMF1,ZNF615,2.4467019059554476
363,EPAS1,ZNF136,2.4464914795017423
665,ZNF212,ARNTL2,2.4463092462366203
693,ZBTB25,ZNF436,2.445627255338744
1181,MYBL2,ARID5B,2.4453515313430167
54,HOXC13,HSF1,2.4448833662701923
500,ZNF20,ZNF518A,2.444242424959695
116,E2F5,ZNF367,2.443899655154368
1031,ETV6,HBP1,2.443206408200358
1163,PURA,ZNF621,2.4430691042058497
323,ZNF595,HOXB9,2.442155693462517
439,ZNF783,SATB2,2.441303382087893
899,ZKSCAN3,GATA6,2.4410850799626775
628,RARA,ZNF319,2.440745455499564
674,ZNF354C,RORB,2.4403802653711026
633,ZNF615,ZBTB12,2.4389665289173785
776,SMARCA1,ZFP82,2.4384301159660215
737,SOX12,HOPX,2.4382408721770834
1176,ZNF860,STAT6,2.4381136291239955
697,NFE2L1,LCORL,2.437976331610419
48,ZNF524,ELK3,2.4366766171448613
496,ARID3B,POU2F3,2.436527856383761
280,ZNF33B,ZNF700,2.4362325558495024
4,NKX1-2,SMAD6,2.436057178718445
337,ZNF263,MNX1,2.4350443270240465
795,AFF4,DBP,2.4336560921402293
1041,ZNF714,CEBPB,2.4329064249257057
1140,TULP4,TOX4,2.4320321990463967
807,SMARCAL1,ZNF597,2.431199119252022
475,ZBTB7A,ATF5,2.4311894146149893
21,SP140L,ATOH1,2.431090403467723
1072,KLF8,ZNF101,2.4310538094233842
241,ZNF251,ZNF75A,2.4299154506148763
179,ARID5A,ZNF236,2.4298622513175507
544,RLF,ZMIZ2,2.4285704484453174
746,ZNF880,ELK4,2.428123151539803
786,ATF6,ZSCAN30,2.427922684768456
151,ZSCAN21,ZNF585A,2.427836616232234
1056,EHF,ZNF280B,2.4269601287550073
1185,E2F2,ZNF610,2.426760773465909
104,MAFG,CBFB,2.4265477334873284
101,ZNF554,TCF19,2.425453778951702
577,GPBP1L1,ZNF829,2.4245712259668672
605,SMAD7,LITAF,2.423943336831476
761,ZNF610,ZNF473,2.422970339653681
724,LRRFIP1,SMAD5,2.422919098971969
144,TAX1BP1,TUB,2.420748899168309
174,TOX2,ZNF780B,2.4206344363928265
427,IRF6,ZNF554,2.420021073508206
717,ZNF414,ZNF461,2.419097671759983
612,BAZ2B,SMAD2,2.419087450975376
938,JARID2,GCFC2,2.419052731932645
1141,AKNA,MTA1,2.4174829967717466
1084,ZNF326,ZNF215,2.417168638884847
531,ZNF784,IRF9,2.417095234916066
236,ZNF627,XPA,2.4167474250699312
560,CIZ1,ZNF184,2.4165523806648403
363,EPAS1,ONECUT2,2.416481243353206
366,PAXBP1,ZNF768,2.4157333958060687
102,ZSCAN16,ZNF471,2.415570785341687
878,ZNF585B,MAFF,2.4147680522664268
185,FOXN2,TCF3,2.4139626546028907
351,TFAP2E,ZNF74,2.413913398797776
732,ZBTB44,OSR2,2.4120208262483236
142,NR6A1,ELF3,2.4089487655831103
1050,ZNF142,VAX2,2.4079184546990913
196,ZBTB46,BARX1,2.4071779026778986
1049,ZNF512B,ETV3,2.406643816184701
545,ZFP37,CARHSP1,2.4065896413180408
213,YBX3,ZFP64,2.406100882201717
741,ZNF765,ZNF823,2.4055477612547773
738,SHOX2,E2F7,2.4054635897073027
491,CSDE1,ZNF214,2.405272757150601
235,ZNF627,DEAF1,2.4051754710099296
105,TBX6,ZNF407,2.404617171950286
225,MXI1,MZF1,2.403848541851803
136,LCORL,IRF3,2.40313783410683
795,AFF4,MYRF,2.4026432296286413
1182,TCF7,ZNF600,2.402507138277804
709,GMEB2,ZNF552,2.401658443194119
951,PIAS3,ZFP14,2.401420263533745
622,ZNF438,ZNF169,2.4010739210123986
799,TSHZ1,ZNF565,2.401001921510519
603,AEBP2,ZNF174,2.400336225706622
994,GRHL2,SON,2.3999472452377093
1187,LHX9,NFE2L1,2.3998276044338698
567,KLF3,RORC,2.39885751162
376,ZBTB10,RUNX2,2.398417788223042
1077,ZNF37A,CAMTA2,2.3982941324461082
1124,GTF2IRD2,HES4,2.396961553177151
850,ZNF808,ZNF518A,2.3956020007029966
138,GCFC2,ZNF813,2.3955255617745657
84,ZNF540,ARID5A,2.395196002271201
226,ZNF491,ZHX1,2.3936626070989764
556,ZNF146,YEATS4,2.3929160999545287
888,ZNF233,HINFP,2.392838382043682
316,TFDP2,ZNF319,2.3921746209351227
558,WIZ,USF2,2.3919137218607234
678,ZBTB16,ZFY,2.3913330489350826
609,ZNF547,ZSCAN25,2.390061669760753
1003,CASZ1,BAZ2A,2.3900071743545572
322,FOXK2,ZFP82,2.389905356658299
1104,ZNF462,HOPX,2.389719878820759
1127,ZNF460,LYAR,2.3890496271913078
401,ZNF700,ZNF256,2.3881710850358977
1164,ZNF695,ZNF501,2.3880646783815873
435,ZNF337,ZNF700,2.3877515279880983
1163,PURA,SMAD6,2.387579640861948
341,ZNF280D,SATB2,2.3870968370789445
570,HOXA6,MNX1,2.386586944916267
681,HOMEZ,NFATC3,2.386155588329679
459,ZNF48,RARB,2.38599930198659
346,ZNF483,GON4L,2.3838512661964613
1177,LTF,TOX4,2.383634758285373
42,TSHZ2,ZNF441,2.3831190995975886
701,PLAG1,ZNF597,2.3828182567789074
267,MAFK,ZNF101,2.382675838615858
330,ZNF14,ZNF229,2.3826185587844044
210,HBP1,ZNF596,2.3822708280711544
1155,MYBL1,ZNF570,2.3821851523273465
465,MTA3,ZNF75A,2.3815601331476404
1163,PURA,ZNF236,2.381507992516332
1171,TCF19,PHB,2.3801893330284556
1180,ZNF367,ELK4,2.3798035008241607
182,GTF3A,SOHLH2,2.3793571567412504
195,MYNN,IRX3,2.3789320873345554
531,NKRF,ZNF326,2.3777818385366247
921,AHCTF1,ZNF407,2.3774271310738273
859,C11orf95,HBP1,2.3771121835376023
1159,MEIS1,ZNF829,2.3763222585701254
382,ZMIZ2,ZNF514,2.376032251278681
628,ZNF449,NR3C2,2.376005020879035
831,SIM2,ETV5,2.3753727553897375
1167,FOXP3,SMAD5,2.3747030089024244
1048,GABPB2,MEF2C,2.374532318934688
1038,ZNF718,ESRRG,2.3740868065829295
239,ZNF141,ZNF770,2.3739965153138223
1118,ZIC2,SREBF1,2.3734897194326
327,PRDM4,ZNF644,2.3728276420311003
1127,ZNF460,ZNF780B,2.3724638111086103
206,TCF7L2,ZNF136,2.3723442880213375
1051,ZNF470,ARNTL2,2.3722504241061375
887,SREBF1,CSRNP2,2.371943519655864
357,AFF3,ZNF554,2.371862654145391
286,HMGXB3,SIM2,2.3716080692216357
1057,SON,ZFP64,2.371333154900386
