,TF,target,importance
995,EN2,ZNF395,1.7893107279560754
539,ZNF500,ZNF235,1.78911974538071
359,MLXIPL,ZBTB47,1.789047245006759
386,ZNF791,ZNF165,1.7889969556404168
1046,TP53,SOX11,1.788975349177212
247,ZNF184,ZBTB39,1.7888640725354097
833,ZNF527,GLIS3,1.788857616276112
398,PREB,TWIST1,1.7888420680232422
789,ZSCAN12,AFF1,1.7888190252745555
900,ZKSCAN3,ZNF407,1.7887725607915257
581,RELA,ZNF677,1.7887689161425726
143,TAX1BP1,LEF1,1.7885848305661651
484,SMAD9,VEZF1,1.7885337693302792
120,ZNF692,ZNF416,1.7884270726918277
858,ZNF112,MYSM1,1.788347136566313
1139,HMGB3,ZNF391,1.788262568301033
1152,CREB3L2,ZSCAN16,1.7879842149459881
1015,ZNF107,MAX,1.7879703044182138
801,HOXA7,ZNF740,1.7878164010735442
894,DMTF1,ZNF648,1.787740291889861
374,ZNF200,HOXC4,1.7875955968047648
26,FEZF2,POU2F1,1.7875659021184784
206,TCF7L2,AKNA,1.7875267226356522
466,L3MBTL1,THAP11,1.7875213774782694
17,FOXD3,ZNF275,1.7873828633726243
29,HOXB7,NR4A1,1.787281645305323
270,GLI2,ISL2,1.7871315410361899
359,ADNP2,ZXDC,1.7871188609497788
416,ZNF865,MNT,1.7870731323925988
961,ZNF629,HOXA10,1.7870160777357127
981,ZKSCAN2,ELF1,1.7870125366044403
199,MLX,JUNB,1.786986230172476
859,C11orf95,STAT5B,1.7869766564314715
894,SMAD1,ZNF682,1.7869571371601671
277,ZNF571,SATB2,1.7869305042052843
701,ZBTB26,ZNF205,1.786929092246775
648,MIER3,ZNF573,1.7868686009338492
958,NFRKB,ZNF687,1.7867870403340702
748,ZNF430,FOXM1,1.7866621683647523
332,MTA1,ZBTB11,1.7864834141630876
868,ADNP,ZFP62,1.786421292626996
131,ZNF771,ZNF19,1.7862640637753995
717,MTA2,PIAS3,1.7861382846317446
153,ZNF83,ZNF514,1.7861202122051951
556,ZNF131,ZNF398,1.7860774132379946
70,SIX1,ZNF678,1.7860734226176678
109,THAP3,CARF,1.785949231989693
806,SMARCAL1,GLI4,1.7858164175532047
717,ZNF414,HOXC6,1.785778456081136
284,KLF16,TBX6,1.7857633336612526
847,ZNF248,ZFHX4,1.7855356364100954
261,GLIS3,ZKSCAN3,1.7854964249683871
174,VAX1,TSC22D1,1.785480527051084
550,ZNF696,ZNF85,1.7854785836605904
108,NPAS1,ZNF800,1.7853670797400771
77,NFE2L3,SFPQ,1.7852758064464826
363,EPAS1,KLF9,1.7852423121337466
915,IKZF4,ESRRA,1.7852054324562538
546,ATF7,ZNF883,1.7850072165753448
997,ZNF362,ZBTB45,1.7850025666700524
831,SIM2,ZSCAN2,1.7849265182673566
387,ZNF791,SPDEF,1.7848698061053576
586,ZNF397,SOX7,1.784776701322422
1068,ZNF318,NCOR1,1.7847201433885895
306,ZNF444,HOXC13,1.7846268882061638
420,PAX9,ZNF189,1.7845124336784064
700,ZNF440,ZNF599,1.784454912342726
1029,ZMIZ1,ARX,1.784399427014773
970,KLF9,E2F4,1.7843735079878755
840,ZBTB3,MITF,1.7842095978623937
811,VAX2,NFIC,1.7841961321556705
1064,ZNF841,YBX3,1.78417094361134
583,ZNF701,RFX5,1.784139760164484
766,PIAS1,PDX1,1.784098482650231
610,ARNTL2,USF2,1.7840978690043516
553,ZNF672,NFYC,1.784080370104325
327,PRDM4,MBD2,1.7840634080255646
264,ZNF420,ZBTB14,1.7838610094730638
332,PIAS4,ZNF354B,1.7837465362986533
1047,RERE,ZNF816,1.7836383582766575
759,ZFPM1,SP9,1.7834911365273427
83,HMGA1,SHOX2,1.7834534881105746
946,RBPJ,ZNF775,1.7833433813735966
878,ZNF585B,NFATC4,1.7832951951581077
513,ZNF624,ZFP2,1.7832628313641816
353,ZNF282,PEG3,1.783214759819579
101,ZNF554,ZNF420,1.7832122142430615
345,ATF4,NR1D2,1.7830054192757363
205,LITAF,ZNF534,1.782989223193794
314,HMG20B,ZNF169,1.7829821787082634
84,ZNF540,ZNF57,1.7828415264528077
723,ZFP91,ZNF175,1.7827092108057843
116,E2F5,LHX2,1.7826928934671515
785,ZSCAN23,THAP10,1.7826175114041423
914,ZNF596,ZBTB41,1.7825907335014286
665,ZNF212,IRF9,1.782579284577972
307,ZNF444,GABPA,1.7825144642120587
1087,POU3F2,HESX1,1.7824495693972537
1131,KLF5,TSHZ2,1.7822628086297043
1005,GATA2,ZNF83,1.7822615085414786
882,REL,ZNF48,1.7821510241110634
608,ZFP30,ZNF778,1.7821057045493471
263,ZNF420,ZNF394,1.781988052420747
819,ZNF789,CCDC88A,1.7819037008126208
103,NR1D1,ZNF641,1.7818475254078865
1179,FOXN4,ZNF620,1.781831013592911
987,ZNF654,ZNF277,1.7817481531703416
731,TFAM,ZNF227,1.7817159859454783
1134,HIVEP2,ZNF774,1.7813484672891888
840,ZBTB3,HOXB7,1.7813206462239273
723,KLF4,KIAA1549,1.7812756953633415
865,ZNF605,ZBTB7A,1.7812125391611409
679,GABPB1,ZBTB7B,1.7811954768845168
918,FOXO3,ID3,1.7810790574864035
849,CUX1,ZNF230,1.7809423700222013
109,THAP3,ZNF713,1.7808472725714464
145,THYN1,MYC,1.7806718825477197
513,ELK1,ZNF846,1.7804710603924139
480,ATOH7,HMGB1,1.7804517615857143
938,JARID2,ZNF211,1.7803840646151619
828,ZNF391,TBX15,1.7803455274094635
753,FIZ1,PAX1,1.7803056670013688
989,SMARCC2,ZBED3,1.7802865944115853
304,HSF1,ZNF500,1.7801589149062695
1084,ZNF326,RELB,1.7800648867309512
112,YBX1,PBRM1,1.780009589190791
222,ZNF688,MYT1,1.7798454257925118
696,ZNF169,ZNF212,1.779792705044312
1000,HMBOX1,PLAGL1,1.779760190769573
109,TEAD4,CEBPD,1.7796567444009253
1141,AKNA,ZNF397,1.7795647246739654
360,MLXIPL,SETDB1,1.7795497433483225
129,PAX2,PBX2,1.7794277646125785
148,ATF1,MECP2,1.7794242584923614
174,TOX2,SIX5,1.7792570523513174
440,TCF3,NFAT5,1.7790153979939993
649,ZNF281,PAXBP1,1.7789179265170663
623,FOXJ3,IRF5,1.7789047698559313
261,ZNF26,SNAI2,1.778846191879228
491,CSDE1,NFXL1,1.7788221133596671
242,ZNF441,MIER1,1.7785203438397006
1013,PAX1,CEBPA,1.77849462339087
662,TFEB,POU4F1,1.7784901795694414
1163,PURA,ZNF75A,1.778464725123442
329,ZNF14,SNAI1,1.778325192714361
170,PHB,ZBTB41,1.778232290531084
627,RARA,TSHZ2,1.778072686299929
965,ZNF704,ZBTB40,1.7780465805614294
534,SALL2,ZSCAN25,1.7780423074317617
334,MBD2,ZNF350,1.7779813788923367
202,IRF5,SOX9,1.7779372369064932
1186,BCL11B,DNAJC1,1.777882055524938
241,ZNF251,KLF5,1.7778660850229149
521,ZNF93,ZNF251,1.777821516977991
53,RARG,ZNF430,1.777718314811871
577,GPBP1L1,TTF1,1.7776133920495347
526,THRB,ZNF652,1.7775606259496262
377,CSRNP1,ZNF26,1.7774375902821014
718,ZNF507,CREB3L1,1.7772493948786217
527,ZNF214,AKNA,1.7770359102501223
984,KHSRP,E4F1,1.777006429196832
270,GLI2,ZNF519,1.7768643293410022
1011,ZSCAN22,SP100,1.776832482672609
728,ZNF24,PURA,1.7767502097276393
505,NR1D2,ARNT2,1.7767320544543739
1100,TBX3,E2F1,1.7767247519308706
94,FOXO1,FOXJ2,1.7764324740307398
298,ZNF92,ZNF445,1.7764261328745288
981,ZKSCAN2,SIX2,1.7764021436941952
1158,AR,ZNF296,1.776395446509534
761,ZNF454,NRF1,1.7763547572756535
771,NFATC1,CTCF,1.776128139678535
727,TULP3,ZNF704,1.7761070794107179
380,HOXA5,BHLHE40,1.7760121243672766
768,ZNF385A,NR1D1,1.7759006159467465
311,GLI4,ZNF718,1.7757013254691634
69,ZNF32,KLF11,1.7755329682431702
1109,NR2F2,ZBTB10,1.7753628071069532
759,SATB2,NKX2-8,1.7753502906415914
1146,NR3C1,CLOCK,1.7752566274684234
252,ZNF496,HMGB3,1.775218626257087
287,ZNFX1,ZBTB48,1.7751836618864796
419,ZNF846,TAL2,1.7751775510446839
394,ZNF211,FIZ1,1.7750804009284729
158,IRF2,ZNF77,1.7750723614999475
8,PRDM8,SMAD3,1.775068738726689
1142,TFCP2,ZNF433,1.7749175668055202
23,CREB3L1,MEF2A,1.7747640453231426
1012,NFXL1,ZNF354B,1.7747349812226456
671,MECP2,DBP,1.7747126386639203
340,ZNF57,LHX9,1.7745889459742394
843,ZNF334,TCF7L2,1.7744949447534728
860,KLF2,TOX3,1.7744041367421333
552,ZNF672,MXI1,1.7743241653116482
454,ZNF653,RLF,1.7742980350563649
479,ATOH7,ELF5,1.7742903469826594
550,PBX4,ZNF75A,1.77419643666205
720,NFIB,ZBTB44,1.774179338833036
491,CSDE1,ZNF343,1.7740740554809624
556,ZNF131,PLAGL1,1.7740357988247075
539,ZNF500,ZNF81,1.773993774575749
1084,SFPQ,BARX1,1.7739634353729907
408,ZNF561,ZNF253,1.7738983623874944
970,KLF9,ZNF292,1.773890260492889
542,ZNF287,ZNF728,1.773887254252722
556,ZNF146,ZNF669,1.7738790538836817
426,IRF7,ZBTB42,1.7736756630890451
121,ZNF706,ZNF322,1.7735871859695125
658,ZKSCAN1,HOXA7,1.7735861478908865
779,ZNF620,EPAS1,1.773556507679585
626,PIAS2,MYB,1.7735429622232315
361,IRF3,HMGXB3,1.773467087943338
308,TCF25,ZNF595,1.7734259345362233
1063,ZNF132,CREB5,1.7733921892422801
590,ZNF276,ZFX,1.773340686212489
1008,RREB1,ZNF664,1.773338240725105
452,ZNF813,MYBL2,1.7732978624685178
1152,CREB3L2,THYN1,1.7732874934837908
557,ZNF146,TSHZ1,1.7732845496941787
948,ZNF780A,ZNF138,1.773213214702352
484,FOXN3,GLI2,1.7730445962417847
392,TGIF2,ZNF134,1.7730399645656745
388,HLX,ZNF324B,1.7729345699359405
225,ZNF491,NR6A1,1.7728628714168564
747,ZNF430,L3MBTL3,1.7728157165740992
955,PLAGL2,ZNF432,1.7727883999936176
515,GZF1,SMAD1,1.7726937722015546
1162,E2F1,EBF3,1.7726570044128083
227,DBP,EBF4,1.7723193172645826
842,ZNF383,ERF,1.7723010758649727
539,RBCK1,THAP9,1.7720932511181713
567,KLF3,ZNF669,1.7719177334857346
104,MAFG,ZNF746,1.7717503855346348
728,FOXO6,TBX1,1.7717451466058254
346,ZNF302,ZNF692,1.7717240567640415
910,ZNF852,CDIP1,1.7716553628755782
504,ZNF446,ZNF71,1.77145300633549
130,ZNF771,ZNF208,1.771387655555778
1182,TCF7,CSDE1,1.7713788111872317
742,ZNF765,GATA2,1.7713043966670898
800,HOXA7,TEAD3,1.771268173939929
590,ZNF16,HIC1,1.7711037525925621
157,YEATS4,GBX2,1.7710798773566465
542,ZNF287,PRDM4,1.771028644034657
713,ARNT,ARID1A,1.7710145294478004
1040,ZNF616,ZNF256,1.7709685971945746
1149,TBX2,ZNF526,1.7709128700116858
371,ZNF816,MEF2D,1.7708684730709308
175,VAX1,ELK1,1.7708537130140658
404,OTX1,HOXA5,1.7707854580429936
979,ZNF736,ARID3B,1.770782244418133
1127,ZNF460,ZNF77,1.7706234388406323
379,ZNF395,NPAS2,1.7703777921316726
1099,TBX3,NFIA,1.7703580885781458
791,ZFP64,EBF2,1.7703573273829738
8,PRDM8,HNF1B,1.7703401850376266
586,ZNF397,XPA,1.7702358486523146
354,ZNF467,ZNF589,1.7700838368440768
189,ZNF182,SOX11,1.7700822460588561
418,ZNF668,HIF1A,1.7700624753145484
383,ZMIZ2,ZBTB21,1.7700220062033374
971,KLF9,E2F2,1.769947244545402
509,HNF4G,SREBF1,1.7698637469140692
884,TSC22D2,ZBED5,1.7697782077728965
1120,TSC22D3,GTF3A,1.769764801243943
1027,MECOM,FOXP3,1.7696740243315423
4,NKX1-2,ZNF74,1.769522483248657
83,HMGA1,GCFC2,1.7694575870962446
899,ZKSCAN3,ATOH1,1.7694397737029455
331,ZNF710,TCF7,1.769186049070965
908,ZNF418,SNAPC4,1.7689190794486287
282,NR2F6,ZNF483,1.7688330499949518
897,ZNF519,HMG20B,1.7688011845275131
119,FOXD2,GTF2IRD2,1.7687835076774645
20,ATF3,L3MBTL1,1.7687481519095944
516,HMGXB4,TFB1M,1.7686895557180349
352,ZNF282,ZNF254,1.7684462396428278
30,MESP1,TFAP4,1.7684316897724675
1184,E2F7,ZNF747,1.7683999857896398
188,HESX1,ZNF721,1.7681671941885106
132,ZNF254,ZNF155,1.7680612174946344
720,NFIB,TFCP2,1.7680565869644993
841,ZBTB3,ZNF605,1.7680410411107315
204,LITAF,MESP2,1.767979362420914
1006,PRDM10,TCF3,1.767931913736182
95,BHLHE40,ZNF732,1.7678397039720855
659,ZNF518A,GATA4,1.7678222008460212
254,SP6,ZBED4,1.7677794531373057
624,FOXJ3,ZNF142,1.7676986652115128
252,ZNF496,TERF2,1.7676863166186934
737,SHOX2,FOXO1,1.7676768227203665
66,JUND,ZNF446,1.7675993527953855
336,CREBL2,ZNF260,1.7675554419020971
598,ZNF304,MESP2,1.7675305548502238
56,HES4,ID3,1.7675246504965336
903,IKZF2,ZNF283,1.7675222779498032
1069,ZNF528,ZNF169,1.7674382892914575
1098,GTF2I,MBD2,1.7674333567188616
728,ZNF24,ZNF609,1.7674165880877848
484,SMAD9,ETV1,1.767347214365763
391,TGIF2,KLF16,1.7671448256383333
1179,FOXN4,ZNF710,1.7671278930185064
465,MTA3,UBTF,1.7669335351664088
846,ZNF248,NPAS1,1.7669090627074397
426,IRF7,STAT6,1.7666659505764584
949,ZNF780A,ZNF132,1.7666328886321616
20,ATF3,IRF1,1.7666159987332613
280,ZNF33B,ZNF146,1.7665373860375269
604,AEBP2,ZNF766,1.76635206694117
18,FOS,ZNF547,1.766320495848066
271,ZSCAN31,MBD3,1.7663092444680364
389,CARHSP1,ZFP91,1.7662750634382784
493,CAPN15,OLIG2,1.766168929541394
275,BHLHE41,ZNF780B,1.766126679023251
1153,ATF5,ZNFX1,1.7661214240757865
417,SIX4,ZSCAN30,1.7661132227687388
259,ZNF394,ZNF107,1.7660964103911336
1108,NRF1,ZNF419,1.7660909475179492
276,ZNF837,E2F8,1.7660572346539356
846,SOX7,RBAK,1.7659816559213375
490,CSDE1,ALX4,1.7659155494142234
467,ZNF845,ZNF675,1.7655442276987676
672,MECP2,SSRP1,1.7655409030537201
1075,RCOR1,ZNF214,1.765514825439612
358,AFF3,ZMIZ1,1.7654565853704822
594,FOXO4,FOXP4,1.7654528125785365
1141,AKNA,ZNF223,1.765321013287598
962,ZNF445,ZNF75D,1.7652603638973412
379,ZNF195,ZNF578,1.7651853239669308
496,ARID3B,KLF3,1.7651808099948554
958,NFRKB,FOXO3,1.765159687115842
436,ZNF337,GRHL1,1.7651285587008534
542,ZNF287,NKX2-8,1.765099225367367
492,ZNF121,ZNF780A,1.7650845965356778
393,ZBTB6,ZSCAN18,1.7650704006111257
5,HDX,CEBPZ,1.7650373211411188
744,ZNF33A,ZNF337,1.7650245765182286
804,LMX1B,ZNF582,1.7647867319266188
1016,LHX2,ZNF426,1.7644485580109985
528,ZSCAN5A,ZNF524,1.7644055759789983
912,ZNF541,GRHL3,1.764292748517207
540,RBCK1,ZNF891,1.7642452746215707
1048,GABPB2,KLF13,1.764193747772971
512,ZNF624,CSDE1,1.7641690315576022
421,ZFP1,NKX1-2,1.7641505213605462
379,ZNF395,SRF,1.7641358817566275
786,ZNF766,GPBP1L1,1.7641042547511219
133,TOX3,TCF4,1.7640906495673208
197,NR4A1,ZNF548,1.7639582452535691
782,FOXK1,ZNF24,1.7638910441261664
777,SMARCA1,ZNF551,1.7637800436905886
542,RFX5,ZNF280B,1.7637551735626935
890,ZNF814,ZNF276,1.7637225869266762
368,ZNF433,SMAD4,1.7636764587782954
447,ZNF17,ZNF623,1.7636737504788187
833,GABPA,ZNF45,1.763645150827991
983,SP1,FOS,1.7636010933544901
1005,GATA2,STAT3,1.7634350801299197
894,DMTF1,THAP4,1.7633625975003464
412,NR1H3,SMAD5,1.7633396314603873
243,ZNF441,ZFPM1,1.76325804093599
400,ZNF350,ZNF597,1.7632499976085219
1184,E2F7,ZBTB26,1.7631443963728157
145,THYN1,NFE2L1,1.7631172294468165
1061,ZFHX3,DMRT1,1.763010126599479
717,MTA2,RREB1,1.7630088140430198
1104,KMT2C,ZNF611,1.7628536107860693
332,MTA1,ZNF443,1.7627800701474776
96,ZNF117,ARID4A,1.762760316719937
1098,GTF2I,ZNF484,1.7627127155476763
19,BATF3,TFE3,1.7626165478977027
435,ZNF552,ZNF544,1.7625880467668786
22,SP140L,ZBTB16,1.7625010997008177
693,ZBTB25,ZBTB48,1.7624878409494713
1122,NR5A2,ZNF117,1.7623661414735758
1187,LHX9,ZNF16,1.7623223275835938
259,ZNF394,CNBP,1.7622752518196498
367,ZNF433,NFYB,1.7621862729513726
284,ZNF322,ZNF644,1.762082086444137
709,GMEB2,IKZF3,1.762060427331395
89,HOXB5,GON4L,1.761766682952279
623,FOXJ3,ZSCAN21,1.7616248864709818
376,ZNF747,MBD1,1.761561400342084
594,FOXO4,ZNF770,1.7615575343174272
364,ZNF514,LITAF,1.7615468637919383
981,ARX,TCF19,1.7615306328150782
896,TCF12,JARID2,1.7614668577059185
280,ZNF33B,ZNF629,1.7613027093629587
362,IRF3,SMARCC2,1.7612480610021564
99,GRHL3,STAT1,1.761149148938418
150,HSF2,ZNF480,1.7611316829529704
468,ZNF845,IRX5,1.7610637057799194
507,ZNF667,FEZF2,1.7610581534562888
865,ZNF605,NKX1-2,1.7610534309005925
701,ZBTB26,ZNF358,1.7610471008283997
800,HOXA7,MTA1,1.7610231188571661
894,DMTF1,GZF1,1.7607499181642556
819,ZNF502,SMARCAL1,1.760718853979585
632,FOSL2,ZNF28,1.7606437727404878
415,ZNF865,ZNF771,1.760641110386448
1144,ZBED6,SETDB2,1.760595220904402
549,ETV2,ZNF318,1.7605602381226462
1047,RERE,ZBTB18,1.7605319441262952
511,ZNF525,ZBTB25,1.7604669358140546
381,ZNF2,ZNF141,1.7603968199978555
269,ZNF558,ZBTB49,1.7602909511474079
1168,FOXP3,FOXN4,1.7601428218993818
1026,MECOM,ZNF707,1.7600032710376443
541,RFX5,TEAD2,1.7599884880119967
1013,PAX1,FOXH1,1.7599753775110076
421,SMAD3,ZNF225,1.7597995924322536
228,DBP,ZNF229,1.7597230478876105
750,GBX2,RCOR3,1.7596250097825141
85,CREBRF,ZNF570,1.759611641163233
925,CBFB,MLLT10,1.7595598200953775
925,CBFB,TCFL5,1.7595541727246038
931,ZNF75D,AEBP2,1.7595406021691111
708,ZNF280C,ZNF404,1.759510306717294
184,NPAS2,MLXIP,1.7594808014729457
904,ZBTB49,BACH1,1.7594485345011197
892,ZHX3,PGR,1.7593696891913646
953,HOXB13,ZNF627,1.7591457212621837
835,ZNF343,RARA,1.7591375331037697
724,LRRFIP1,MAF1,1.7590842469116477
765,ZNF260,FOXA1,1.7588957789707163
1181,MYBL2,ZNF668,1.758839570332825
401,ZNF700,ZNF76,1.7587874969879038
592,ZNF568,ZFP30,1.7587365346682613
914,ZNF596,HSF1,1.758714920491757
395,THAP5,SOX9,1.7587119437927377
734,ZNF823,HES6,1.7587076847445815
934,TSHZ3,CEBPB,1.758688324440507
1168,DMBX1,TOX4,1.758682985702436
310,NKX6-1,ZKSCAN4,1.7585594877961932
1122,NR5A2,ZNF592,1.7583901373310749
470,SMAD6,TEAD4,1.75834386814751
606,SP4,TCFL5,1.7583429299207316
620,PBX2,ZNF92,1.7583344732395965
595,ZNF891,ZNF248,1.7582477558899425
389,ZNF7,MAFK,1.7581563482864726
661,ZNF790,NR3C2,1.7581251237532316
1030,ZNF75A,MXD3,1.757934374354313
544,RLF,SP110,1.757923421160433
1148,OLIG1,BCL11B,1.757869484515602
338,ZNF432,HNF4G,1.75769991713667
1114,TFAP2C,TSC22D4,1.757682225574889
886,ZNF597,ARNTL2,1.7576599380999374
831,SIM2,ZNF566,1.7576520027427462
452,ZNF813,ATF7,1.7576419806336803
1102,SPI1,HMGXB4,1.757617541892979
620,PBX2,ZNF121,1.7575861956745782
1151,ZEB1,MAFG,1.7575332645859736
134,HOXC12,HOPX,1.7574822682962505
848,TFAP4,MIS18BP1,1.7574635894000095
990,GATAD2B,YY2,1.7573339800894747
452,ZNF813,ZNF382,1.7571527987945406
990,GATAD2B,ZNF286A,1.7571278798116656
880,TCF4,HIC2,1.7569740467141042
1097,ZNF275,HES4,1.756930080501816
928,MXD3,ZNF770,1.7568704698384916
330,ZNF710,GTF2IRD1,1.756835325123354
175,VAX1,ZNF124,1.7567848238364598
7,STAT5A,ZFHX3,1.7566957477998797
641,ZSCAN20,MBD1,1.7566635781737165
377,CSRNP1,ZNF181,1.756656417164458
745,ZNF880,ATOH8,1.7566212077283982
922,ZNF300,ZNF621,1.7566053742423684
330,ZNF710,PITX1,1.7565420897085369
1133,NCOA1,TSC22D3,1.7565052164549173
855,ZBTB40,ZNF250,1.7564167038853902
1099,GTF2I,NFIX,1.756386347752246
1040,PKNOX2,ZNF782,1.7563558612413044
414,ZFP14,BARX2,1.7561379735944311
901,ZNF776,ZKSCAN1,1.756070445818008
189,ZNF665,NFKB2,1.7560256766088345
773,ZBTB1,ZNF841,1.7558946454684878
1009,ZNF331,ZNF195,1.7558451456240638
925,CBFB,PIAS2,1.7558242703285611
550,PBX4,TERF1,1.7557467244482368
465,ZBTB33,CREB3,1.7555208452004316
376,ZBTB10,MYCL,1.7555188497518543
729,FOXO6,ZNF417,1.7552718045859887
709,ZNF280C,ZNF502,1.7552449088449982
21,ID3,ZNF287,1.7552013366977395
464,SMAD5,ZNF773,1.755111322548078
440,TEAD3,ZMIZ2,1.7550529053911874
822,ZNF280B,RORA,1.75500726295598
641,ARNTL,CREM,1.7550056807676369
926,CBFB,AR,1.7549384806447677
781,ZNF586,ZNF749,1.7549335177307377
210,HBP1,ZBTB4,1.7548583337779626
637,OVOL2,ZNF714,1.7548476635575947
562,SIX5,ZBTB1,1.7547653685608386
1139,HMGB3,YBX2,1.754724225848157
545,ZFP37,HBP1,1.754531995938069
241,ZNF251,ZBTB38,1.754529445465753
789,ZBED1,BHLHA15,1.7544525293307929
620,NR2C1,ARID4B,1.7544337162380186
791,HMG20A,ZNF10,1.7542424634514604
416,ZNF865,UBP1,1.7542406398269983
486,ZNF284,TFDP1,1.7541853667332425
508,ZNF667,ZNF362,1.7541755121380929
811,ZBTB11,ZNF813,1.7539915563925152
330,ZNF14,ZNF584,1.7539891794559404
621,ZNF438,HNF4G,1.7539634224425318
806,ZNF749,LCOR,1.7539101293160184
826,ETV5,ETV6,1.753809745600881
627,RARA,MAFF,1.7538082033340598
1087,POU3F2,ZNF395,1.7537034444697497
7,STAT5A,ZNF235,1.7535162624476353
54,HOXC13,ZFP82,1.7534024178393317
688,MNT,ZNF165,1.7533959162231723
171,ZNF292,SOX11,1.7533747397285864
1082,SETBP1,ZNF274,1.753270654088907
1115,TFAP2C,PEG3,1.7532665577111866
959,ZNF551,ZBTB39,1.7532656774919557
483,SMAD9,GLIS3,1.7532593497122173
204,LITAF,TWIST1,1.753244110869579
198,HIC2,AFF1,1.753221526671592
479,ATOH7,ZNF706,1.7531381878247962
376,ZNF747,ZNF66,1.7530448635692832
71,DMRT1,VEZF1,1.7529419473206063
300,PGR,ZNF416,1.75283737394526
1095,ZNF135,ZSCAN30,1.7528274523323168
407,OVOL1,MYSM1,1.7527590285486432
48,ZNF524,ZNF391,1.7526761431918427
1136,NFKB1,ATF6B,1.7526029315308458
793,ZNF480,HOXB6,1.7525538416358382
0,ZNF676,THAP2,1.7523485662880929
780,ZNF586,ZNF23,1.7522965967597413
392,TGIF2,ZNF740,1.7522388546921803
219,ZNF513,ZNF648,1.7521642600812521
116,E2F5,RFX2,1.752096529502084
960,ZNF551,PPARD,1.7519729367233166
615,CIC,AKNA,1.7519549408552024
488,THAP1,GTF2IRD2,1.7519542486322477
338,GATA6,THAP11,1.7519497020664527
575,ZNF235,OVOL1,1.7518293415597612
1094,ZFP41,ZNF275,1.7518139443915095
770,ZNF778,ZXDC,1.7515551956168787
931,ELF1,ARID1B,1.7515049410303074
278,ZNF133,ELF1,1.7514509871260118
561,SIX5,ZFP14,1.751433283073692
614,CIC,JUNB,1.751425204192043
741,ZNF764,ZNF682,1.7513966901306794
252,ZNF77,ZNF205,1.751369203311064
1038,ZNF718,ZNF573,1.751309915775264
135,ZNF33B,ZNF529,1.7512665244211272
1182,TCF7,ZNF503,1.7511545551844028
84,ZNF540,FOXM1,1.7511075912142942
1148,OLIG1,ASCL5,1.751018773396543
1114,TFAP2C,ZBTB11,1.7509323942212436
416,ZNF865,ZNF239,1.7509146931362616
1104,KMT2C,ELK4,1.750889019755092
284,ZNF322,ZFP62,1.7508715089037112
998,FOXP1,ZBED1,1.7507851126606813
889,ELK4,ZNF883,1.7507398630367481
879,CEBPB,ZNF19,1.750717408906266
667,ZNF578,DMRT2,1.750648351226494
986,ZXDC,PIAS3,1.7505941327675727
1127,ZNF460,ZNF398,1.7505344727145589
273,ZNF358,ZNF678,1.7505305615075732
567,KLF3,LEF1,1.7504719419969843
23,CREB3L1,ZIK1,1.750414455300941
547,DNAJC1,GLI4,1.7502786708438955
332,PIAS4,TBX6,1.7502266433213942
1025,PLAGL1,TET2,1.750094360369599
482,ZNF274,ZKSCAN3,1.7499650461115166
591,ZNF568,TSC22D1,1.7499494645627667
133,TOX3,ZNF800,1.74983827485325
750,ZNF611,SREBF2,1.7496226916601025
76,JUNB,ZBTB45,1.7494810155933187
942,ZNF674,SPDEF,1.7493508969638625
12,ZNF385B,SIX3,1.7493084371463727
7,STAT5A,SOX7,1.7492596449661069
1062,HLF,PAX2,1.7491340473479975
3,ZNF208,HOXC13,1.7491128131308615
1128,ARID2,ZBTB12,1.7490980374886893
458,E2F4,NFKB1,1.749076108202223
457,ZNF721,ZNF189,1.7490006362482067
59,SAMD11,ZNF599,1.7489442595871059
707,ZNF614,ARX,1.748889878417179
829,ZNF189,E2F4,1.7488644751789166
149,ALX4,NFIC,1.7486906291257727
353,ZNF282,RFX5,1.7486353789372098
238,GATAD1,PDX1,1.7485949228454918
1148,ETS1,XPA,1.7485264728766996
227,NFATC2,TADA2A,1.7484925460090228
615,CIC,ZNF414,1.7484667618753267
760,ZNF454,HEY1,1.7484452439507234
976,ZNF544,ZBTB14,1.7483621753845504
628,RARA,CREB1,1.7483451798746028
1129,WDHD1,SAMD11,1.7482090753957422
876,ZNF215,ZNF618,1.7482090131572783
958,NFRKB,RELA,1.7481728152303435
1082,SETBP1,ZNF444,1.7481726062377725
247,ZNF184,ZNF816,1.748143954946953
1102,SPI1,ZNF286B,1.7481173564830044
976,ZNF544,ZSCAN16,1.7480052250646982
1147,OLIG1,SP9,1.7479996629104493
170,ZNF292,RORC,1.7478724103713168
924,ZFP2,HLX,1.7477839647185873
140,ZNF267,ZNF57,1.747362980076395
1092,HOXA10,ZNF35,1.7472894614243069
753,FIZ1,LHX2,1.7472173048871558
701,ZBTB26,ZBTB4,1.7471752250852544
1095,ZNF135,IRF9,1.7471059568148706
1158,AR,ZNF460,1.7470993029982531
1135,ARID1A,ZSCAN31,1.7470475363906266
505,NR1D2,GABPA,1.7470424263742363
851,RXRA,HESX1,1.7469788229662486
195,MYNN,NR1H2,1.7468950286907652
1079,ZNF471,ZNF30,1.7468865265073832
120,ZNF706,TSHZ2,1.746795778737973
770,NFATC1,ZNF83,1.7467945045215034
683,MLXIP,ZNF778,1.7466418010288156
676,ZNF713,ZBED6,1.7466122853735708
845,SOX7,ZNF394,1.7465264901775708
