,TF,target,importance
699,ZNF440,ZNF322,2.860305640932568
303,ZNF497,ZFP28,2.849786894337977
871,POU2F3,EBF2,2.8438724949556904
1153,ATF5,ZNF488,2.842620833421666
477,ZNF763,ZNF717,2.8359745988321756
400,ZNF700,EBF3,2.8354491642339807
1060,ARID1B,IKZF3,2.8351838890687033
907,ZNF777,GRHL3,2.833602467248837
406,MXD4,ZSCAN5A,2.8317950853964957
73,GLI1,HOXB5,2.8276061519213873
720,NFIB,ZNF695,2.819462745969371
647,MIER3,SMAD3,2.8193754742869217
94,FOXO1,ZNF596,2.817633995535419
596,MLLT10,ZNF671,2.8166674927483504
90,MITF,ZNF765,2.81371609737553
25,NKX2-8,ZNF286A,2.8135458548754144
733,ZBTB44,ZEB1,2.8113722246980477
796,KIAA1549,ZNF653,2.8081127217674657
735,MSX1,CPEB1,2.807901592857511
1126,TRPS1,ZNF267,2.805404230228784
1098,GTF2I,ZNF780A,2.8000229022539473
1004,POU2F1,ZNF865,2.795472090503731
996,UBTF,RFX6,2.7925666795965096
686,ZSCAN32,TP53,2.7894233272388416
64,FOXB2,CREB3L1,2.787852966936824
826,ETV5,EBF2,2.787279432306072
1173,FOXM1,ZNF488,2.786052678836575
405,OTX1,ZNF784,2.7819288537433797
1089,RFX3,ZNF485,2.778470392968696
816,ZNF329,THAP4,2.7736562363457224
1109,NR2F2,HLF,2.7735427427739685
430,ZNF487,PBX3,2.7667874208125625
1049,ZNF512B,AFF1,2.7663511901211164
550,PBX4,ZNF671,2.7606158096426583
119,FOXD2,ZBTB46,2.7601712311470257
1096,PBRM1,RFXANK,2.7572734092711095
751,ELF2,ZNF644,2.756149350326179
1081,ZNF677,ZNF503,2.754476694181573
161,TBX19,ATF2,2.749272305778103
171,ZNF292,RFX3,2.7438474137185844
63,NFATC4,SIX5,2.741743935915678
852,ZSCAN29,ZNF865,2.739842195902706
555,ZNF131,MIER1,2.7387713361394663
991,ZNF550,ZFP28,2.737806477804732
1157,CENPA,DEAF1,2.733644700223612
819,ZNF502,CREB3L1,2.732374692894781
181,ZNF226,ZNF488,2.7306102305277276
741,ZNF764,ZSCAN22,2.7292512970476612
970,KLF9,ZNF777,2.724395249852633
328,CREBZF,GSC,2.724162312459768
1163,PURA,SIX5,2.7201179778004656
611,BAZ2B,THAP4,2.7184604772424428
489,ZNF484,ZNF143,2.717853976656574
1174,TAL2,ZSCAN5A,2.7163970581027
207,ZNF567,ZNF780A,2.7154118359509707
418,ZNF846,RFX6,2.713356895830658
247,ZNF639,PBX3,2.7117283511383925
439,TCF3,NFIL3,2.708329181340351
98,ZNF737,SMAD3,2.708280831291876
651,ZNF217,ZNF468,2.7073603468163783
1104,ZNF462,ZNF671,2.705679555030769
1157,CENPA,ZNF784,2.705553439609926
870,POU2F3,RFXANK,2.702403668426619
454,ZBTB7B,CPEB1,2.6969049316116838
1014,PAX1,FOXP4,2.6964579582697215
334,MBD2,EBF2,2.6964179448953756
1017,ZNF786,ZNF641,2.6944049093283935
284,ZNF322,NFATC3,2.689620987568279
670,ARID4A,LRRFIP2,2.6886202746037924
607,SP4,GRHL1,2.6858980297849797
440,TEAD3,ZNF415,2.683743575253738
1170,MYB,TFDP2,2.6826143610626163
788,ZSCAN12,SIX5,2.67716680826548
1136,NFKB1,TFAP2E,2.676270318040659
187,ZNF600,ZNF780B,2.6739879221950895
291,THAP9,ZNF485,2.672487333137371
136,SUB1,THAP2,2.672203012929283
535,ZFAT,ZNF585B,2.671603243080983
857,ZNF580,NFE2L2,2.6682431558228927
919,ETV3,ZNF567,2.6673755386810027
11,MAFF,ZSCAN31,2.666226899121075
272,ZNF358,PAX2,2.665055638999745
836,ZNF506,MIER1,2.664703576548537
587,ZNF236,ZNF488,2.6646903524074728
564,MSX2,HLF,2.6642540922731315
795,AFF4,ZNF174,2.6597247326132067
758,ZFPM1,ZNF644,2.658503629779505
797,ZBTB14,THAP4,2.656078858718097
93,ZNF138,VAX2,2.651279339676874
659,ZNF81,ZNF781,2.643104544416461
395,THAP5,CEBPD,2.643033468881809
1044,VDR,EN2,2.6422678126818946
580,TTF1,SMAD2,2.64090603745122
181,ZNF226,ZNF641,2.6407862516327576
151,ZSCAN21,ZNF605,2.6402257214179223
1008,ZNF425,ZNF318,2.639534944444148
249,ZNF124,ZNF865,2.6374237393492543
1052,LCOR,LRRFIP2,2.6351167311391785
831,SIM2,NFIL3,2.6342918141521876
1162,E2F1,ZNF784,2.6317294279097436
1063,ZNF132,ZNF415,2.6303370781061886
85,CREBRF,TFDP2,2.629230335277469
856,ZBTB40,ZEB1,2.6264296519821073
32,ZNF581,ZNF121,2.6264261110219027
296,ZBTB4,DEAF1,2.6259281917924486
1182,TCF7,ZSCAN5A,2.6256440712573386
11,MAFF,ZNF512B,2.624705100525028
445,OSR2,AFF1,2.6237700948395477
1110,NR2F2,MYBL1,2.6237698141929973
485,FOXN3,ZNF573,2.6233597231276002
948,ZNF780A,SMAD3,2.6230828326245623
968,PPARD,ZNF502,2.621713585426409
1136,NFKB1,ZNF442,2.621221952372764
304,HSF1,ZBED5,2.6204051316843806
531,ZNF784,ZNF485,2.619304835207937
836,ZNF343,ZNF585B,2.6184383385436716
104,MAFG,ZNF43,2.6175608603591174
633,FOSL2,FOXP4,2.616513851709681
837,FOXA1,ZBTB7A,2.6164273870339216
903,IKZF2,ZNF286A,2.614075577431727
281,NR2F6,MIER1,2.6116759753752223
374,ZNF644,MYSM1,2.6105315621705047
511,ISX,ZNF174,2.606796210434208
101,ZNF554,ZNF799,2.6056799428084023
1078,ZNF419,ESRRA,2.604355587896863
179,ARID5A,ZNF497,2.602488390815065
716,ZNF574,ZNF808,2.600061972284711
193,ZNF775,ZNF577,2.5999106179792975
865,ZNF605,ZNF644,2.5981263962609478
1160,ZFHX4,RFXANK,2.595918181299976
1087,POU3F2,GSC,2.5952955610647988
255,FOXD4,ZNF777,2.5930055820159583
43,EBF4,ATOH1,2.592663364706252
47,ZNF648,TBX19,2.5922579934982926
159,DLX1,ZNF155,2.591802307870703
628,ZNF449,ZNF140,2.5898780021897907
264,ZNF420,BNC2,2.5897063605440316
387,ZNF791,ZNF641,2.5882346052252645
812,ZBTB11,ZNF248,2.583699533735485
989,TRERF1,RFX6,2.58347080752334
123,SIX2,ZNF155,2.583029089430599
409,ZFP82,ZNF319,2.581672597104652
1056,EHF,ZNF781,2.581305561680937
556,ZNF146,ZNF488,2.5798341974756895
735,MSX1,ZNF784,2.5793580122943376
268,ERF,ZNF385A,2.5773774619639394
921,ZNF382,ZNF214,2.5767544728424117
5,HDX,VAX2,2.576650998919441
776,ZBED4,PRDM11,2.5746232568102467
109,TEAD4,EBF4,2.5743765699508123
889,ZNF233,ZEB1,2.5741637019076635
238,GATAD1,ZNF121,2.574160231412568
744,CC2D1A,ZNF142,2.572169196678168
603,AEBP2,ZSCAN31,2.57117632130577
917,FOXD4L1,ZNF573,2.571154864637361
988,SMARCC2,SMAD2,2.5701145540407104
654,ZNF19,ZNF442,2.5690596355205453
379,ZNF195,KLF11,2.568728866172561
112,YBX1,ZBED5,2.5682590695638607
334,MBD2,TCF12,2.5676117326867183
73,GLI1,RXRB,2.5671136692623717
1006,PRDM10,ZNF585B,2.5663314156066535
285,KLF16,DNAJC1,2.5649195836072565
697,ZNF169,FOXP4,2.564445226060658
1141,AKNA,GABPB2,2.564132639393208
928,MXD3,ZNF182,2.5640016679505973
586,ZNF397,ZNF286A,2.5620554734408376
165,ZSCAN2,NFE2L2,2.5605116417518006
650,ZNF281,ZNF780A,2.5602901749481597
305,ZNF12,ZNF276,2.5598638508386053
794,ZNF480,ZNF107,2.555864476187044
885,ZNF70,ZNF865,2.555138050094786
520,ZNF283,ZNF174,2.554920965846566
232,ZNF91,ZNF746,2.553793631278888
789,ZSCAN12,ELF1,2.5533219816669157
312,ELF3,ZFP28,2.553302911412549
206,TCF7L2,PHTF1,2.5521514126503053
599,ZNF761,ZNF415,2.5514747091370857
1142,TFCP2,ZNF497,2.5506988718378456
155,ZNF787,HMGXB4,2.5505876512871613
488,ZNF484,NFIL3,2.5502836237269935
325,PPARA,ZNF212,2.548900647150266
1010,ZKSCAN8,ZNF577,2.548172396681509
14,ZNF728,ZBTB6,2.5477866654654084
458,E2F4,THAP1,2.547705364302977
1027,RARB,GATA4,2.5468011526812324
78,ZNF205,ZNF644,2.5464236809753555
676,ZNF713,GBX2,2.5454681853414276
820,ZNF502,ZNF551,2.544916910542002
155,ZNF787,MYSM1,2.5434897937848744
140,ZNF267,ARNT,2.54191660176003
536,CREM,ZNF777,2.5414047709338417
345,ZNF483,TBX19,2.540672059427677
84,ZNF540,ZSCAN5A,2.539260649969805
571,ZNF699,BNC2,2.538171203969205
902,ZNF776,ZNF850,2.537794532670684
42,TSHZ2,ZNF253,2.536842905509033
264,ZBTB48,CREB3L1,2.53428918441231
856,ZBTB40,RFX2,2.5329917932130885
843,ZNF383,CEBPB,2.5327602776835674
589,ZNF276,ZBTB7A,2.5325874116143723
311,GLI4,TFDP2,2.5324260815180386
406,MXD4,ZNF248,2.5322839130141452
527,ZNF214,ZFX,2.5284663943971895
1058,ZNF41,ZGPAT,2.528440366100015
785,ZSCAN23,ZNF329,2.5268347203516743
723,ZFP91,ZNF324,2.5248645614993492
929,MXD1,CARF,2.5227561351131507
1167,FOXP3,GRHL1,2.522596907422975
665,ZNF212,ZNF569,2.52141409255941
1017,ZNF786,ZNF573,2.5199888828310804
164,L3MBTL3,RORB,2.5195971954535072
666,ZNF212,SMAD2,2.5189692744153005
418,ZNF668,ZNF653,2.518856422946218
1114,TFAP2C,ZNF442,2.517935348773687
892,ZHX3,ZNF764,2.517656866674615
100,THAP7,ZNF2,2.51663934552078
92,ELF4,TCF12,2.516516259206252
394,ZNF211,ZNF331,2.515612598680377
858,ZNF112,ZNF200,2.5154770293824127
839,SNAPC4,ZNF214,2.513245603744692
174,TOX2,SMARCC1,2.5132010534269056
1041,ZNF616,SFPQ,2.512529386052736
288,ZNFX1,ZNF286A,2.511070569519363
935,TSHZ3,ZNF780A,2.509340400466691
1152,CREB3L2,ZNF276,2.508922560206917
686,ZSCAN32,ZNF544,2.5085671666865585
383,TBX1,ZBTB47,2.506221408475033
312,ELF3,ZNF865,2.504290802897899
860,KLF2,ZNF746,2.5029731380164364
1101,ZBTB20,ELF1,2.5025108742317452
677,ZBTB16,ZNF155,2.502316003640157
234,SIX3,SIX5,2.5022928631974666
216,SOX8,ZNF827,2.500886245522651
871,ZNF501,ZNF497,2.4999399642882727
626,STAT5B,ZNF280D,2.4977490267743088
34,ATOH8,ZNF577,2.4974637659875483
308,TCF25,GATA4,2.4961198097428765
313,ZNF468,ZNF546,2.4944991143441744
1128,ARID2,RFX1,2.4930322829729485
743,CC2D1A,GSC,2.4930305607295566
264,ZNF420,MYSM1,2.492874346888555
360,MLXIPL,ZNF362,2.4924273591470647
1126,TRPS1,ARNT,2.4913324613850056
1186,BCL11B,KLF5,2.489823135314686
223,ZIC5,ZNF699,2.489793222809702
725,LRRFIP1,FOXP4,2.4892955600922644
1112,HNF1B,BNC2,2.487661597010218
78,ZNF205,EN2,2.4870074056653464
573,ZNF10,FOXO6,2.4863331586104254
964,ZNF607,ZNF182,2.486315683171851
57,HES4,HLF,2.485446598480117
45,HIC1,TEAD2,2.4845676096208793
599,ZNF761,CREB3L1,2.483856829642505
444,OSR2,ZNF710,2.483478944384836
717,ZNF414,ATF7,2.48326410102668
250,ZBTB34,RFX2,2.482585256528148
21,ID3,CEBPB,2.482358348157664
49,SNAI2,ZNF248,2.4818914631451605
1032,SMARCE1,ZNF43,2.481822742473771
646,ZNF582,MAFK,2.4817288957865085
1168,DMBX1,EBF3,2.4809822211791954
260,ZNF461,ZNF319,2.4799443959050653
698,ZBED5,ZSCAN31,2.479592863126739
294,ZBTB45,HOXA3,2.4789295833906073
791,ZFP64,ZFX,2.4781499131486866
842,ZNF383,ATOH1,2.477605944173843
482,HMGB1,MIER1,2.4767593662891803
27,DDIT3,ZNF304,2.476311017326867
408,ZFP82,HOXC12,2.4754597020057
1005,GATA2,ZNF629,2.475032751926828
841,ZBTB3,ZNF383,2.474370179885717
901,ZNF776,ZNF341,2.473417731595423
997,ZNF362,PRDM12,2.4732042379124386
160,ZNF711,ZNF107,2.4724747673311893
12,ZNF385B,GRHL1,2.472397228965258
1075,RCOR1,ZNF551,2.471986029818379
660,ZNF81,ZNF512B,2.4707550916161436
631,SPDEF,CDIP1,2.4703988351926434
137,SUB1,LRRFIP2,2.4698653929347882
837,ZNF506,ZNF573,2.4698411040627435
665,ZNF585A,RORB,2.4694572112639817
398,PREB,HSF1,2.4692034372721263
613,ZNF844,ZNF502,2.4681027589743247
727,TULP3,ZNF442,2.46782843533309
696,ZNF169,ZNF212,2.467625842240824
483,SMAD9,ZNF485,2.4665601509694364
806,SMARCAL1,RFXANK,2.465973686505869
360,MLXIPL,ZNF253,2.4659120465216877
410,ZNF641,RXRB,2.46580537156122
530,SP110,ZNF331,2.465551907966637
701,ZBTB26,ZNF721,2.4654045943155896
468,ZNF845,ZNF777,2.465219083709465
180,AHRR,ZSCAN20,2.4645630273488397
968,PPARD,ATF6,2.4635221823938913
35,SOX9,TFAP4,2.4626198515183786
279,NRL,THRA,2.4616266837359917
1015,ZNF107,ZNF700,2.4616168175596806
1016,LHX2,ZNF286A,2.4611002651859297
852,ZSCAN29,ZNF219,2.460866820035696
491,ZNF121,ZNF91,2.460310347307346
828,ATMIN,ZNF276,2.4589950012587978
36,MESP2,ZNF544,2.458646680069493
1062,HLF,FOXK1,2.4584949639261513
943,SP2,ZNF625,2.4569832845687904
738,ZNF532,ZBTB47,2.4563476024463804
201,SOX4,TBX19,2.4543755287154094
748,ZNF430,GABPB2,2.454202852425054
763,YBX2,ALX4,2.4540904185081667
1120,TSC22D3,ZNF487,2.4513034823331425
1037,CREB5,ZNF827,2.4511186092367505
371,ZNF223,ELF4,2.450807985803975
92,ELF4,ZBED5,2.450477978059574
825,ETV5,ZNF415,2.450389218611438
831,SIM2,ZNF569,2.448835570644103
1101,ZBTB20,JAZF1,2.44781781593959
419,PAX9,DEAF1,2.4471250259923876
291,THAP9,ZNF266,2.4470522471868446
563,ZNF707,PBX2,2.4464709128711
14,ZNF728,NFE2L2,2.446271852440365
642,ARNTL,ZNF546,2.444858581968724
424,ZNF566,KLF11,2.443947374872709
750,GBX2,RFX1,2.443420940541786
119,FOXD2,MYSM1,2.443266147385472
898,ZNF207,SATB2,2.4418290967278042
927,PRDM11,ZNF746,2.4411067446349564
614,CIC,ZNF200,2.4399970536471827
557,ZNF146,ELF1,2.4378190573733245
428,IRF6,EN2,2.437515958292606
747,PHTF1,SMARCC1,2.4367313096232643
972,TFCP2L1,ZNF26,2.436254838586424
238,GATAD1,ZNF879,2.434502127900355
144,TAX1BP1,ZNF180,2.4338671508234078
841,CREB3L4,VAX2,2.4335824046331154
77,NFE2L3,RFX2,2.433181809923237
120,ZNF692,TAL2,2.4329973987236775
1050,ZNF142,CEBPB,2.4329594170293256
393,ZNF211,TFDP2,2.4329217131892755
428,IRF6,ZNF248,2.4325018230285713
1059,ZNF221,EBF3,2.4316106749777293
835,ZNF343,HOXA6,2.4314352946382027
282,NR2F6,ZNF319,2.430593502426554
443,RAG1,BARX1,2.4302460792315825
243,ZNF441,ZSCAN29,2.429864660957113
232,ZNF91,HMGXB4,2.429088315607463
480,ATOH7,ZGPAT,2.4289940776843566
1153,ATF5,TFCP2,2.428873605812023
16,EGR1,ZNF174,2.4286421260649163
970,KLF9,ATOH1,2.428301585884783
1016,LHX2,TUB,2.427231736090289
845,SOX7,ZNF644,2.4265780787944644
1088,SSRP1,HOXC12,2.426198053935787
510,ZNF408,PRDM12,2.4239874735779803
929,MXD1,ZBTB6,2.42340568735092
968,PPARD,ZNF85,2.422381147593317
68,RORC,TOX4,2.4219696945603286
717,ZNF414,CDIP1,2.4212378983723064
751,ZNF611,ZNF573,2.4206912660918958
126,ZNF576,GSC,2.4201520298553256
1082,SETBP1,LYAR,2.4182851116974007
950,TFDP1,ZNF2,2.4174737139162725
815,ZNF687,BHLHE41,2.417075716061472
831,SIM2,ZNF253,2.4168403967959105
1109,NR2F2,ZNF721,2.4163430428887094
230,JUN,ZNF699,2.4149894205110405
955,PLAGL2,ZNF121,2.414899001736002
263,ZNF320,CREB3,2.4144213667233765
863,TERF1,SIX5,2.412945591002935
390,TEF,ZNF565,2.412654738167027
1053,XBP1,ZNF302,2.412607294839791
409,ZFP82,ZNF776,2.4123856271320268
783,ZNF253,HOXA3,2.4118766744383615
501,ATF2,ZSCAN31,2.411381961013906
720,HIF1A,GATA4,2.4097427579723796
591,ZNF16,ZNF304,2.4097348912290575
1182,TCF7,FOXK1,2.4095709141440205
552,ZNF672,TEAD2,2.409435541458754
138,GCFC2,THAP5,2.4089460471701876
823,CREB1,THAP9,2.408663396975598
722,KLF4,ARID4B,2.4079671514849146
466,ZBTB33,ZNF512B,2.4075351176736373
109,THAP3,GTF2IRD2B,2.40711304992863
1118,ZIC2,GLIS3,2.406696422377405
18,FOS,ZNF781,2.406616879589641
842,CREB3L4,ZNF347,2.405814827509145
506,PATZ1,ALX4,2.405254019179855
790,ZFP64,FOXD3,2.4044308837185704
412,NR1H3,ZKSCAN1,2.4040342868273616
131,ZNF771,MAF1,2.4035792698386116
261,GLIS3,ZNF385A,2.4033779576729657
73,GLI1,FOXO6,2.402676923338578
590,ZNF16,ZNF487,2.4025225430347126
119,FOXD2,ZNF502,2.401923929499671
657,ZKSCAN1,CARF,2.4016375268208963
324,PPARA,ZNF415,2.40162647316107
22,SP140L,GRHL1,2.401024997278155
255,FOXD4,KLF5,2.4008279544968736
5,HDX,ZNF280D,2.399771370734791
836,ZNF343,ZNF362,2.3993719267807414
551,TOX4,HSF1,2.3985416526792096
162,CEBPZ,ATF6,2.3985390734714227
325,ZNF485,DEAF1,2.398427237975139
108,NPAS1,ZNF266,2.3983559074678267
1109,NR2F2,HOXC9,2.397779827204572
822,ZNF280B,ATF7,2.3977587663882414
1171,TCF19,HMGB1,2.397626417285089
155,ZNF787,NFE2L2,2.3975910425768
437,ZFP36L2,ZNF155,2.3962856928494816
763,YBX2,CREBRF,2.3961205140105646
821,ZNF76,ZNF551,2.395988753150215
730,ZNF101,MYSM1,2.3946451510525013
464,SMAD5,ZNF585B,2.3946293236679397
441,IRX2,ZNF485,2.3945708845463263
229,ZNF230,ZNF814,2.393567520112934
975,PDX1,ZNF140,2.393529182436296
357,ZKSCAN4,SATB2,2.393236697702922
4,NKX1-2,ZNF19,2.392922528957859
472,IRX4,TCF12,2.3924715907719762
455,ZNF836,LRRFIP2,2.392404070268182
105,TBX6,AR,2.3921985342229584
530,SP110,ZNF345,2.392052610379424
157,YEATS4,ZFX,2.3919873470122024
340,ZNF280D,HOXB7,2.391806295091214
817,ZNF329,CLOCK,2.3912563646339944
1090,ZNF782,ZNF558,2.3910898083871257
732,ZBTB44,BHLHA15,2.3898525655617533
539,ZNF500,ELF1,2.389306458131595
801,HOXA7,XBP1,2.3888505486154745
832,SIM2,ZNF805,2.3886028383059683
1005,GATA2,MIER3,2.387605798880977
232,ZNF768,CREB3L1,2.385982959965841
397,BNC2,ZNF441,2.385928001756021
973,ZNF443,TFAP4,2.385411695884451
746,PHTF1,CIC,2.384951210486938
1036,CREB5,TFDP2,2.384506571096814
287,ZNFX1,ESRRA,2.3826202372800305
286,HMGXB3,ZKSCAN4,2.382389778240469
104,MAFG,ZNF319,2.382224691728265
721,HIF1A,ZNF550,2.3821654857079695
357,AFF3,HOXA1,2.3821186359005533
745,ZNF33A,BARX1,2.381884182254874
861,YY2,ZNF626,2.3818806260885395
767,MYEF2,ZBTB25,2.381800374884825
1096,PBRM1,ZNF677,2.3809880363451588
151,ZSCAN21,HMGXB4,2.380749458126873
246,RFXANK,ZNF283,2.380679925963438
1161,LHX4,ATOH1,2.379978384325675
545,ZFP37,ZNF710,2.3784166978121206
353,ZNF282,ZNF644,2.3782891750264543
452,ZNF813,KLF8,2.3779289532046066
978,ZNF490,ZNF420,2.3777966973291136
1188,NR2F1,SIX3,2.3777755053064844
491,CSDE1,ZNF629,2.377506586120232
137,SUB1,GBX2,2.3773400822148236
707,ZNF614,ZNF736,2.377311641301651
1019,ZBTB43,ZNF383,2.376870122061203
1132,TET2,ZNF764,2.3766289093530233
434,NKX3-2,ZNF382,2.3765676501305832
22,SP140L,ZNF584,2.3760024609973325
407,OVOL1,E2F2,2.3757721296476713
1016,LHX2,PRDM12,2.375750122853779
28,HOXA4,ZNF341,2.37560646037964
656,ATF6B,TBX19,2.3751651151657933
13,ATOH1,ZNF277,2.3751476859610845
539,ZNF500,NR5A2,2.3750638813909393
995,EN2,ZNF85,2.374175762756209
908,ZNF418,ZNF276,2.373600614739417
828,ATMIN,ZNF497,2.372445820556428
503,ZNF628,TEAD1,2.37165301769024
1050,ZNF142,MIER3,2.3710597273543637
119,FOXD2,JAZF1,2.370544620408569
799,TSHZ1,HEY1,2.3702103728725934
729,ZNF101,ZBED5,2.3696878838816278
85,CREBRF,ZNF2,2.36936598700934
422,ZFP1,ZNF746,2.369098925953774
153,ZNF83,ZNF324B,2.368806636505426
1157,CENPA,BHLHE40,2.3687501364138432
86,ZNF74,HBP1,2.3686474439969056
811,ZBTB11,OVOL1,2.3686111407693673
243,ZNF441,ZNF699,2.36693113104287
1012,NFXL1,ZNF121,2.3668425116014564
563,ZNF707,FOXP4,2.366841277562829
63,NFATC4,GABPB2,2.366603310647918
1124,GTF2IRD2,CREB3,2.3663743815255796
1173,FOXM1,SMARCC1,2.3659060798604505
670,ZNF286A,ZNF70,2.3650460765799
1185,E2F2,THAP8,2.3649661250951906
994,ZNF227,SMAD1,2.3648635813521506
1157,CENPA,OSR2,2.3647066272249493
726,ZFY,KMT2C,2.3645237674558595
776,ZBED4,ZXDB,2.364135217506471
694,SMAD2,ZNF14,2.364077667930566
682,MLXIP,HOXA3,2.3638803286170416
837,FOXA1,ZSCAN31,2.3633954599897296
504,ZNF446,RFX1,2.363322431861155
384,TBX1,TOX4,2.3632410091199154
1025,TADA2A,ZNF546,2.3630363252472737
1106,NFAT5,RFX2,2.362741156210383
754,GLIS2,ZNF304,2.361781166893599
649,IKZF3,FOXK1,2.361620452952555
415,ZNF865,TEAD2,2.361487774183726
1100,ZNF827,GMEB2,2.360828085900317
170,PHB,THAP9,2.360730995375783
837,ZNF506,ZNF726,2.360532505990574
437,ZFP36L2,ARID4B,2.360048605170363
413,ZBTB41,TSC22D1,2.359877795252661
1091,CTCF,ZNF518A,2.359391307555656
615,CIC,ARNT,2.3590523095076437
554,ZNF79,EN2,2.3589279932487313
576,GPBP1L1,GLIS3,2.358803163572094
560,CIZ1,ZNF341,2.3582508163832006
295,ZNF85,ZNF865,2.357740079255869
1012,NFXL1,GPBP1,2.3576008944752265
185,IRF1,ALX4,2.3573894641981763
730,TFAM,ZNF473,2.3565175879823106
319,JAZF1,SIX5,2.356039360199051
370,HSF4,ZNF573,2.3555888976970927
541,TSC22D4,ZNF502,2.354125643302629
980,ARX,ZNF248,2.3535565799121194
321,MAF1,GRHL1,2.35324459983232
537,YY1,REL,2.3529749396742687
320,PARP12,ZNF879,2.3529300416220087
964,ZNF607,ZNF280D,2.3520159204571693
488,THAP1,ZNF667,2.3517850111549654
1120,TSC22D3,ZFP37,2.3516607715881017
500,ZNF20,ETV5,2.3513174326558772
309,HOXA3,ZNF442,2.351110086645839
817,ZNF329,RXRA,2.3509837023933904
252,ZNF496,HSF1,2.350810673790894
632,SPDEF,ATF6,2.350808145909342
