,Gene,PageRank
1099,CEBPG,0.0006842597712799579
518,ZNF883,0.0006834967867499581
138,HBP1,0.0006831324420158413
18,ZNF124,0.0006828720349796709
255,KLF4,0.0006826499424003505
1038,IRF5,0.0006824292422386212
454,ZNF695,0.0006809975137474686
834,ZNF736,0.0006805916033027737
742,E2F6,0.0006801486116500826
670,ZNFX1,0.0006796887534189643
620,ZNF20,0.0006788455595950831
17,ZNF641,0.0006787193949004315
436,AEBP2,0.0006785914348044113
890,SLC2A4RG,0.0006780198393029283
331,CBFB,0.0006770747076049926
39,PBX1,0.0006764125942028945
827,ZNF558,0.0006761512357570999
979,ZNF74,0.0006760130816896496
301,HOXC6,0.000675523014855617
154,ZNF329,0.0006753447009438169
864,RARG,0.0006752908229146442
333,ZNF552,0.0006751893224690883
832,ZBTB7B,0.00067432407547173
1064,ZSCAN18,0.0006736184231755537
1115,ZNF93,0.00067299482174818
892,ZBTB20,0.0006726337106296958
413,ZNF574,0.0006725610709982122
701,PAX1,0.0006721664888245902
213,ZNF684,0.00067193293615696
507,HOXA3,0.0006707763520324047
667,IRF9,0.0006707198796723396
1075,ZNF224,0.0006705689463897483
988,ZNF692,0.0006704556975088323
310,ZNF667,0.0006699353262172162
663,FOXN1,0.0006697227441785617
845,XBP1,0.000669270842052766
479,ZNF510,0.0006689977763694168
327,ZKSCAN4,0.0006687732356626021
964,STAT5A,0.000668384600424081
766,PIAS3,0.0006679688095648429
1113,ZNF141,0.0006679678448381801
990,ZNF134,0.0006677799225509038
826,FOXN4,0.0006672991170573597
1081,ZNF681,0.0006671437924578509
852,PARP12,0.0006670044376255621
570,HSF2,0.000666998936302798
316,WIZ,0.0006669608289412141
629,PKNOX2,0.0006669535683046009
855,THRB,0.0006669437168601201
1040,ZNF583,0.0006663632988702283
985,STAT1,0.0006661177697205883
160,ZNF410,0.000665636647860402
93,SNAI1,0.0006643262251693081
86,ZFX,0.0006643137589978627
692,MLXIPL,0.0006637564530228896
494,ATF6B,0.0006636097486258541
1104,ZNF587,0.0006633684004686398
100,HOXB9,0.0006630038665313108
995,ZBTB3,0.0006627960202489633
544,MYB,0.0006622539193041239
876,IRF7,0.0006619339192078483
540,ZNF805,0.0006613810776704761
552,ZNF664,0.0006602881165822885
1004,ZNF600,0.0006597043062502442
858,ZNF717,0.0006589918283828414
381,AHR,0.0006589431633818369
1003,THAP9,0.0006586091015318052
849,ZNF555,0.0006585645906451973
661,OVOL1,0.0006581801678832071
460,TSHZ1,0.0006571088096844106
900,FOXD2,0.0006562448701494541
281,ZNF34,0.0006559332387521149
264,ZBTB11,0.0006554925661312829
481,ZNF438,0.0006547071001506148
289,NRL,0.0006542453478961658
656,RARA,0.0006540552445366312
614,HOXA7,0.0006537921732547288
799,ZNF672,0.0006534952031086786
537,SMAD7,0.0006532002615948992
152,ZBTB38,0.0006507390548893756
308,ZNF77,0.0006503435393146197
711,ZNF620,0.0006502710747544034
597,ZNF358,0.0006499448027757302
1026,TMF1,0.0006493683104012362
34,ZNF135,0.00064874395935379
492,BLZF1,0.0006479830724485441
989,CIC,0.0006478172402112519
884,ZNF528,0.0006477756904502691
179,ZNF728,0.0006476726625827054
542,ZNF568,0.0006472816548312212
885,ZNF256,0.0006462668257701677
730,TSHZ3,0.0006459963066121806
652,POU2F3,0.0006458431685063399
737,GLI4,0.0006456413354610199
589,DMRT1,0.0006454579018509603
945,ZNF658,0.0006452561710109813
1167,ZFP64,0.0006443620996630658
1108,HOXA10,0.0006432544596194414
516,CARF,0.0006429360235745024
325,ZNF71,0.0006428916757716188
658,ZNF691,0.0006427311512440654
833,STAT3,0.0006423673046591426
1119,IRF2,0.0006421607326594262
1148,ZBTB8A,0.0006411075186392841
847,ZNF471,0.00064094840187525
1147,ZNF687,0.0006408257891037683
904,GCFC2,0.0006407451056146454
846,HOXB6,0.0006406163669852137
903,YBX2,0.0006405368013343053
