,Gene,PageRank
5,RAF1,0.008172613331894722
100,CACNA1I,0.00790231592808832
91,FGF13,0.007018050281958953
143,DUSP3,0.006945905374545452
10,ECI1,0.006903190831107309
104,MAPK8IP1,0.006843416185168103
58,CACNB3,0.00678029149312845
27,RRAS2,0.006572329219180683
7,MAP2K1,0.0063922134872461955
2,DAXX,0.006261633629750782
60,BRAF,0.006096761724472021
76,ARRB2,0.006005865595482576
99,TAOK3,0.005852824245602138
140,ECHS1,0.005846787101725186
222,PTPRR,0.005798958887307835
41,JUN,0.0057759453976661025
31,DUSP1,0.005744289154980121
115,PPM1A,0.005716626660757318
17,GADD45G,0.005683009606512978
1,FLNB,0.005651189682589412
113,FGF12,0.005648013878342346
151,ACADM,0.005594783449633419
12,FGFR4,0.005582507707616374
54,PPM1B,0.005573053358797025
22,SRF,0.005549369636208226
215,HSPB1,0.005509433094525363
111,ACSL1,0.005465151344455064
0,RPS6KA4,0.005458448898092197
6,CACNB2,0.005411234476308066
3,DUSP10,0.005371972280955006
133,MAP3K3,0.005314504766399993
29,MECOM,0.005283218814107656
65,CDC42,0.005277797805612806
8,MAPK11,0.00523496846780669
9,TNFRSF1A,0.0052162982299639015
18,ACAA2,0.005135399006225969
131,ACADSB,0.005131082782624466
88,MEF2C,0.00504248510002281
43,HSPA8,0.005037169742530242
147,MRAS,0.005019924761177042
205,FGF22,0.005012890590597418
73,ACADS,0.005009374974321314
68,MAP3K6,0.005007598539206895
38,PPP5C,0.0049975430932389766
103,MAP2K6,0.004981581082747199
109,ACSL6,0.004978066950196226
49,MAP2K3,0.004974890948243298
95,MAP3K13,0.004974733761373421
42,AKT1,0.004970247305378612
85,GADD45A,0.004964678486652921
190,ELK1,0.00496362737406957
62,RAP1A,0.00494322319806503
46,RELA,0.00494110768174446
30,RAP1B,0.004932025607664792
90,TAOK2,0.00491824074987391
21,CACNA1G,0.00490195353794833
37,RAPGEF2,0.0048941244960214415
218,FAS,0.004890298308875526
24,MAP2K2,0.004869592566763881
15,MAPKAPK5,0.004858519615354961
117,MAPKAPK2,0.004857430621494448
155,ACAT1,0.004843002205378038
63,PLA2G5,0.004816589935146394
55,ATF4,0.004810325546114863
97,TAB2,0.0048009499082867346
138,RPS6KA5,0.004762859942885482
180,ACOX1,0.004734022589431087
203,NTF4,0.004720566667989918
64,MAP3K8,0.00469658738142145
135,TAOK1,0.004692931900130206
162,MAPKAPK3,0.004691451616767315
26,MAP3K12,0.004690970216502589
185,TRAF2,0.004685573811625457
14,MAPK7,0.004685079691216064
132,FGF21,0.004677594757378403
45,RPS6KA2,0.004674794455085726
106,MAPK12,0.004647515415058325
120,PLA2G6,0.004647282748771814
204,CRK,0.00463348090895138
121,ALDH9A1,0.0046115577855871375
80,ACAT2,0.0046029879516536745
123,CACNA1A,0.004600673226473107
96,ALDH3A2,0.0045993629347907666
50,DUSP5,0.004580628748108904
110,PDGFA,0.004577058913563055
52,MKNK1,0.004572196786175073
44,CHUK,0.004564496155122019
208,LAMTOR3,0.004564393390163453
74,MAPK10,0.004554046461984462
193,PPP3CC,0.0045385902371814085
69,PPP3CA,0.004498556311110652
67,JMJD7-PLA2G4B,0.004476410017947472
78,JUND,0.004471476184099218
87,PRKX,0.004446066879010591
169,MAP3K7,0.004442437827254482
108,MAPK14,0.004434077281139272
213,ADH1C,0.00442456092370881
94,DUSP16,0.004423772449337545
13,ACOX3,0.0044237649456855994
166,SOS2,0.00440711076077486
35,RELB,0.0044057531231493675
75,FGFR1,0.0044007684122256
130,NFKB1,0.004391593091383122
212,PDGFRB,0.004390687853451149
163,RASGRP1,0.004376479609356084
77,HSPA2,0.004373344596333741
219,SOS1,0.004358036910210032
86,PRKACA,0.004357737539675905
214,CACNB1,0.004347079080194883
98,CPT1A,0.004343267432495269
89,EHHADH,0.004342972868631282
33,RAC3,0.004335875716880989
167,GCDH,0.004325843144289396
57,MAPK1,0.0043143104164098025
40,ACSL4,0.004285840496952371
178,PPP3CB,0.004271225959740961
47,DUSP2,0.004250089916219683
11,NFKB2,0.004248693911090837
114,MAPK8IP3,0.004240472172952478
4,CASP3,0.00422238946120885
81,PDGFB,0.004202373378328351
142,PRKACB,0.004192274318027696
160,NLK,0.0041859692107313485
126,PLA2G12A,0.004185580879724738
174,MAP2K4,0.004184098146745637
101,ECI2,0.004179715095987072
217,MKNK2,0.0041723242864470066
146,EGF,0.004168973721001224
125,MAPK9,0.0041615004908172925
139,EGFR,0.004123716049786714
28,MAPK3,0.004119078290867232
199,DUSP7,0.004113942354853699
136,TGFB3,0.004071884399160645
187,IKBKG,0.004062185251237363
156,CACNA2D2,0.004061712737393073
176,RPS6KA6,0.004061465097006104
84,FGFR2,0.004053198104515202
16,AKT2,0.004027039899892989
70,DUSP14,0.004022899223629638
202,MAP3K4,0.0040203086589351055
128,ECSIT,0.004004715940005932
182,NFATC2,0.004004053932500094
170,TAB1,0.003998105358154495
66,ALDH2,0.003997607317751042
122,HSPA1L,0.003988460194171682
61,PPP3R1,0.00398719520681992
157,MAP3K14,0.003974695665836641
159,PLA2G4A,0.003961551824239523
82,STK3,0.003948002342628949
72,HSPA1B,0.003943520161963603
209,TRAF6,0.003940695858677572
181,CHP1,0.0039316133213569806
211,ATF2,0.003909863659130253
105,DUSP6,0.003903270049253513
210,CPT1C,0.003901981126806112
134,CACNG4,0.0038770340233515435
223,DUSP4,0.003875940021443625
177,CPT2,0.0038702921450355383
48,HADHA,0.0038550362405739714
112,CACNA1D,0.003844501086945556
153,TGFBR2,0.003837290614113909
201,NRAS,0.003828594180491276
59,FOS,0.0038206873984286908
32,HADH,0.0038164193455256495
34,MAP3K1,0.003802546068197332
173,ALDH1B1,0.003770601861318966
189,TP53,0.003761759308365995
200,ACSL5,0.0037494087069273405
79,MAP4K2,0.0037397024225230818
191,TGFBR1,0.0037150986217419184
71,RPS6KA1,0.0037108866811838203
165,ACSL3,0.0036889638740616546
168,RRAS,0.003687924880491726
227,GADD45B,0.003685236182622391
39,CACNA1H,0.0036809717273083263
188,NFATC4,0.003672350650190165
127,MAP3K11,0.0036569832566528326
36,PLA2G2F,0.003655855607615592
116,KRAS,0.0036546756247718293
118,PLA2G2A,0.0036535393518867367
23,MAPT,0.003647406219275804
197,STK4,0.003643350179247256
224,MAP3K2,0.003636781583247376
172,STMN1,0.0036296575603294865
93,IL1R1,0.0036283577659437646
129,MAP2K7,0.003621908761274363
150,DUSP8,0.0036215192315064764
107,DDIT3,0.0036134347909808117
186,GRB2,0.0036110896374177675
195,ARRB1,0.0036075990512158262
152,ADH5,0.0036022436709486245
216,NR4A1,0.0035930563050686933
148,DUSP9,0.00357987558844069
51,HSPA6,0.0035714020075246116
20,GNG12,0.0035434166684245065
144,RPS6KA3,0.0035275071413710104
124,PLA2G4B,0.003469989707032309
137,MYC,0.003464445202164398
154,MAP2K5,0.003453322803696662
83,HRAS,0.003429353226808425
179,FLNA,0.003398909965455889
92,MAP3K5,0.0033856369548110523
184,IKBKB,0.003382840518308652
198,RAC1,0.0033671969953492408
164,CPT1B,0.0033488035076823268
145,RASA2,0.003342562944313063
56,HADHB,0.0033002357945449206
207,MAX,0.0032878577183156317
192,MAPK8,0.0032748626969887427
119,RASA1,0.003274772925843489
149,MAP4K4,0.003219346473765098
175,ACADVL,0.0032111166585632516
161,PPP3R2,0.0032072252901373553
25,NF1,0.0032041816309554168
225,CRKL,0.0031974258910477905
183,GNA12,0.0031864404399353057
194,MAP4K3,0.0031721790834777323
226,CDC25B,0.0031012263382506587
158,NTF3,0.003097489880608203
171,FGFR3,0.0030733701911243236
141,PAK2,0.0030656470792371562
206,NTRK2,0.0030527205656820525
53,PRKCA,0.002990655179506062
220,MAPK8IP2,0.0028860814508437187
196,PAK1,0.00283945931799963
102,ELK4,0.0027532778166758374
19,ACAA1,0.002644436391128652
221,MAP4K1,0.002589399269109496
