,TF,target,importance
77,NFE2L3,TGIF1,2.071065950468531
857,C11orf95,SOX4,2.0613476703721254
729,TFAP2A,EPAS1,2.0579428917980738
237,GATAD1,ELMSAN1,2.0560305414630884
392,ZBTB17,PIAS4,2.053297496976106
943,ZNF652,FOXO6,2.051944159711479
302,ZNF12,VAX1,2.045167403688288
776,ZNF224,ZNF75A,2.0439794922673533
881,ARNT2,FOXG1,2.0433861622467036
875,GON4L,IRF7,2.042822490396148
717,NFIB,TBX1,2.0404870564529807
1173,ZNF671,ZBTB48,2.0359878701974026
187,HESX1,ELMSAN1,2.0298111297976558
1000,SMARCC1,ZSCAN18,2.01685159345145
530,ZNF44,THAP2,2.0165327175349996
877,CEBPB,PPARA,2.0164679910383345
489,CSDE1,NR2F2,2.0130959090607314
32,ZNF581,ZNF182,2.006767384173622
413,ZFP14,FOXJ3,2.0051758457714106
1055,SON,NFYB,2.004080281492939
29,HOXB7,ZNF230,1.997255496647801
193,AHR,FOXD4,1.997119595336679
856,ZNF112,ZBTB48,1.9954717115804714
8,PRDM8,ZNF429,1.9951781420081385
551,ZNF672,ZNF577,1.9950180694831252
171,FOXG1,TFAP4,1.9934557942724012
1163,BARX1,ZFP28,1.9913794603186403
469,IRX4,ZNF133,1.9901712693066818
522,ZNF592,ZNF384,1.9875440572793495
1088,ZNF782,YY2,1.9865380788308435
852,MAX,ZNF782,1.9848851519746153
996,FOXP1,NFE2L2,1.9821417467871285
764,ZNF416,ZNF354A,1.9819816562180113
159,ZNF711,ZNF385A,1.9812563584333613
894,TCF12,TCF7,1.97995968202948
199,MLX,ZMIZ1,1.9786475679084066
876,ZNF585B,ZBTB11,1.9780492323839949
169,PHB,E2F3,1.9776081117664595
494,RXRB,FOXH1,1.971190506158309
805,ZNF493,ZBTB4,1.970091138507066
665,CENPT,SP9,1.9692969737333783
446,ZNF569,NR1H3,1.9667115982141048
42,TSHZ2,IRF7,1.966571437394006
329,ZNF710,ZNF525,1.9658575356885908
477,ZNF136,ZSCAN29,1.9601105238560081
1132,HIVEP2,ZNF18,1.958338312386126
317,PARP12,ZNF226,1.9571171579902162
1154,ZNF618,ZSCAN18,1.956772409182964
1125,ZNF460,ZNF384,1.9479919305394864
498,ZXDA,ZNF781,1.9463869193187957
1118,TSC22D3,KLF15,1.9454400333388244
1162,ZNF695,ZNF782,1.9453859374503195
966,PPARD,IKZF4,1.945272494267457
924,ZNF780B,ZNF391,1.9448914539444937
717,NFIB,ZNF57,1.9447403135079033
774,SMARCA1,ZGLP1,1.9435798056483715
384,SOX11,NFATC3,1.9420186076666228
993,EN2,ZNF385A,1.9418293569005374
866,ADNP,ZBTB48,1.936659124488129
1066,KLF10,ZNF404,1.93532511028238
833,ZNF343,RORC,1.9319803045085922
860,RCOR3,MYC,1.9300486432412218
623,PIAS2,FOXJ3,1.9292857091905733
23,CREB3L1,NFIL3,1.9273657624171672
701,ZNF732,ZNF256,1.9261612663932983
606,ZFP30,MNX1,1.9260739544795549
111,ZNF680,ZNF275,1.9204992887771604
26,FEZF2,ZNF236,1.9201543288479177
856,ZNF580,ZNF264,1.9189177645079332
751,ZNF717,ZNF133,1.9159530584310371
381,TBX1,DMRT2,1.9145418327288284
1161,PURA,HOXA1,1.9111211612021815
427,ZNF584,ZNF800,1.9098458070001192
298,MYRF,ZNF385B,1.9097111004579108
809,ZBTB11,ZNF444,1.9072340825856855
393,ZBTB17,TSC22D2,1.9070155871274908
915,FOXD4L1,REL,1.9067660325107945
356,AFF3,IRF7,1.9064563862313553
356,AFF3,ELMSAN1,1.9055382454021657
1173,ZNF671,ZGLP1,1.9049025675159696
842,MTF1,ZNF783,1.904880222012234
140,ETS2,LRRFIP1,1.9042109794472544
146,DNAJC2,ZNF214,1.9036571614979154
348,ZNF426,ZNF324,1.9032184542382666
459,ZNF239,TOX3,1.9027052775495823
989,GATAD2B,ISL2,1.902467677002366
952,ZBTB21,USF2,1.9017855087074023
948,TFDP1,ZBTB48,1.9000756774998024
890,ZHX3,ZNF845,1.899420048181741
1099,ZBTB20,ZNF343,1.898784942255289
593,ZNF891,ZBTB3,1.8981080124801215
552,REPIN1,ZNF813,1.8974741808319602
1074,MEF2A,DMRT1,1.896441477189715
252,ZNF77,ZBED3,1.893294507108274
360,IRF3,ZNF45,1.8929079822904433
518,ZNF396,FOXO6,1.8922332905209303
1183,E2F2,BARX1,1.890347033597776
1038,PKNOX2,SP9,1.8895879187109252
882,ARNT2,ZHX3,1.8894474779791253
120,ZNF692,NFYC,1.8890266717446207
734,SOX12,ZNF432,1.8869499277345614
1099,ZBTB20,ZNF614,1.8821033009471573
317,JAZF1,ZNF236,1.8819432577038442
603,SOX13,ZNF585A,1.8793143292576031
515,PMS1,PAX9,1.8775239089046005
176,ZNF232,FOXN3,1.8774704820261712
945,ZNF431,ZNF404,1.8764927836286662
563,ZNF689,RORC,1.8762400804161286
637,STAT2,ZNF408,1.8750268735134106
184,FOXN2,ADNP2,1.8745979776220933
811,ZNF599,AHR,1.8733210022052322
537,RBCK1,ZNF385B,1.8717078495587987
144,THYN1,ZNF800,1.8708781397653043
519,ZNF93,HOXC4,1.8701818869730977
368,HSF4,TFAP4,1.8698440920356996
1038,ZNF616,GRHL3,1.8694464498322942
1107,NR2F2,ZNF740,1.8689728775550332
1150,CREB3L2,IRF7,1.8685179041453528
467,ZNF436,ZGLP1,1.8669950064224017
282,ZNF322,ZNF678,1.866494265758097
240,ZNF251,LRRFIP1,1.8663171809562495
1140,TFCP2,ZNF585A,1.8662314695179385
854,ZBTB40,E2F7,1.864962006407524
346,ZNF565,TOX3,1.864841442526346
659,ZNF790,NR6A1,1.862119073744567
1030,SMARCE1,ZNF343,1.860999121904414
467,ZNF436,ZNF385B,1.859698213461335
197,HIC2,ZNF214,1.8588985009762953
430,ZBTB12,DMRT1,1.8587022917936395
471,CAMTA2,ZNF468,1.858087496806746
190,ZSCAN9,ETV5,1.8566838295750139
149,HSF2,FOXO6,1.8563517348549468
204,LITAF,ZNF142,1.8550561219690633
270,NR4A2,ZBTB48,1.8545410021501663
333,MZF1,ZNF385A,1.8543967739227376
13,ATOH1,SP9,1.8540540090454378
866,ADNP,ZNF669,1.8534915220289712
225,ZNF491,BARX1,1.85272912762918
810,SOHLH2,PPARA,1.8511142772240528
112,YBX1,XPA,1.8499621323404218
0,ZNF676,ZBTB4,1.8492784301425707
201,SOX4,ZNF784,1.8447095842551042
411,SP3,ZNF502,1.8441753160675447
324,ZNF485,ZNF782,1.8436849265769444
520,ZNF93,ZNF609,1.8436160496672769
847,CUX1,ZBTB3,1.84327911893642
219,ZNF354B,HOXA1,1.8432785312814306
158,DLX1,ZBTB24,1.8431700811684637
574,ZNF235,ZBED3,1.8430537652144028
613,CIC,E2F3,1.842774619609381
806,ZNF625,ZNF585A,1.8419159741053768
954,ZNF264,IRF6,1.8416665222056254
302,ZNF12,FOXB2,1.8415569643597478
834,ZNF343,TRERF1,1.841427915854106
557,WIZ,NR2F1,1.8409150228855964
331,PIAS4,ZNF304,1.8408131251592237
994,UBTF,FOXN3,1.8401088194338493
988,GATAD2B,DBP,1.8393133176515226
839,CREB3L4,ZNF844,1.8386392539544782
590,ZNF568,GTF2I,1.838034793182935
1148,ZNF726,ZNF236,1.8380056431393743
255,HOXC4,PEG3,1.8378906154332366
1038,ZNF616,ADNP2,1.837293477867415
484,CARF,BNC2,1.8371736369956573
211,YBX3,DMRT2,1.8356474260866518
869,ZNF501,SREBF2,1.8348529971152554
174,VAX1,GON4L,1.8348469340608524
1152,ZIK1,ZNF444,1.8344830783977977
970,TFCP2L1,FOXJ3,1.834396089317045
1107,NR2F2,GABPA,1.8326829558803084
178,ARID5A,ZNF747,1.832309855880808
783,ATF6,GRHL3,1.8322444654806318
140,ETS2,IRX4,1.832192279129494
231,ZNF91,ZNF740,1.8317803172916876
111,YBX1,ESRRA,1.8316929175574874
892,SMAD1,ZFHX3,1.8308617176358584
165,TGIF1,KLF13,1.8307752847575136
913,IKZF4,LRRFIP1,1.8291774690552214
413,ZFP14,ZBED6,1.8291262291616095
1023,TADA2A,ZNF883,1.8284797689070658
11,MAFF,ZNF799,1.827985725033034
131,ZNF771,NR1H2,1.827829083434809
824,ZNF100,HOXB7,1.8276063306990449
1132,HIVEP2,PAX1,1.8272446553098267
90,MITF,E2F7,1.8268505974049518
305,ZNF444,CENPT,1.8257346721299355
348,ZNF426,HIC2,1.82473635806754
230,ZNF613,ZNF624,1.8236101560850453
436,ZNF285,TADA2A,1.821551451238811
316,ZBTB8A,ZNF57,1.82154247978824
134,HOXC12,ZBTB38,1.8206454415376765
573,ZNF296,DMTF1,1.8198316880154386
695,ZNF169,MTF1,1.819744297999391
858,KLF2,FOXO6,1.8190383954164093
78,ZNF205,ZBED3,1.8184963147434985
384,SOX11,ZNF45,1.8183198550853472
492,CAPN15,ZNF682,1.8180179030700845
61,SNAI1,IRX2,1.8173203021414204
803,ZNF749,ISX,1.8165406443176948
762,YBX2,ZNF275,1.8147296655040885
344,ZNF302,ZNF181,1.8145595842459505
432,NKX3-2,RORB,1.8136775192119807
753,MNX1,PBX1,1.8126645158412926
1061,HLF,MEIS1,1.8112955295642619
700,ZNF333,YEATS4,1.8110373450950037
39,TWIST1,PPARA,1.8101329723368935
310,ELF3,PLAGL1,1.8096785145120038
316,JAZF1,ZNF404,1.8092944463702483
1115,EBF2,TCF7,1.8083475160986633
472,ZBTB7A,E2F4,1.8079257602471317
540,ZNF287,STAT1,1.8067692358887473
268,GLI2,DDIT3,1.8066456605997194
1030,SMARCE1,HOXA1,1.8065972885089303
632,ZNF615,E2F3,1.8061034046791526
117,ZNF181,ZNF548,1.806021056220814
522,HKR1,ZNF32,1.8058888809899907
693,IKZF5,ZNFX1,1.805849689999668
184,FOXN2,RBAK,1.8055891518392553
1111,IRX5,IRF6,1.8050173584137348
989,ZNF550,ZNF628,1.8047660816089508
530,ZNF784,NFE2L2,1.8045921744805498
475,ZNF763,CARF,1.8043780236087357
289,THAP9,ZNF502,1.8039202699652475
107,STAT6,ZNF444,1.8035064240715881
202,IRF5,ZBTB12,1.8031078110194003
495,HIVEP3,ELF4,1.80303506920899
358,ZNF883,ZNF680,1.8025024872218378
535,BLZF1,RORC,1.8023247211214326
1039,ZNF714,ZNF718,1.8019486438707555
496,HIVEP3,ZNF480,1.8018471465095398
1135,JDP2,NR6A1,1.8013456683004994
411,SP3,ARID3B,1.8012042375983954
748,GBX2,ZNF134,1.8009130539872025
790,ZNF429,ZFP28,1.8004721556154495
103,NR1D1,SMAD4,1.8003515143491924
661,TFEB,AHCTF1,1.8002419334239694
478,ATOH7,FOXK1,1.7996851702312053
593,ZNF891,WDHD1,1.7994642098083404
986,SMARCC2,DMRT2,1.799084207490433
979,ZKSCAN2,ZNF324,1.799040391867386
185,IRF1,ZNF391,1.7989882087615645
101,ZNF554,ZBTB48,1.7988380636403956
447,ZNF569,TFAP4,1.7984481955599225
130,BACH1,MNX1,1.7983285107467402
1054,EHF,ZNF256,1.7981356286189465
934,ZHX2,ZNF207,1.7969687435555597
952,HOXB13,ZNF677,1.7967181137535388
762,ZNF260,IRF3,1.7962583515111794
684,ZSCAN32,ZNF614,1.7951262141391537
330,MTA1,ZNF318,1.794686441597521
1103,ZBTB38,ELMSAN1,1.7938664703808487
620,ZNF438,ZNF528,1.793778127131305
321,ZNF595,LRRFIP1,1.793162042075825
256,THAP4,HOXA6,1.7929832650609971
976,ZNF490,ZNF496,1.7928097093646393
932,TSHZ3,NR1H2,1.7914552846744585
881,ARNT2,HOXB7,1.791236964718134
695,ZNF169,ZNF726,1.789847937640844
100,THAP7,EHF,1.7896927580839834
720,ZNF562,GABPA,1.788996776019574
1017,REST,ZNF671,1.7886542921233408
1115,NCOR1,HIC2,1.7884241045419957
400,CSRNP2,SIX3,1.7882888121018374
125,GTF2IRD1,ZNF624,1.7873203139789513
201,SOX4,SP9,1.7871269940057186
612,CIC,ZNF395,1.7865568608806452
237,ZNF141,PBX1,1.7862994014154185
325,BARX2,ZNF468,1.7862703759477712
48,ZNF524,BHLHE40,1.7862666747605949
1128,BCLAF1,HIVEP3,1.785442632938325
115,CPEB1,ZNF81,1.7844405004227109
395,KLF11,REL,1.783846318489079
179,ZNF226,ZNF676,1.7838150302668296
469,IRX4,ESRRG,1.7830153452684516
650,ZNF670,ZNF136,1.7799985240341325
815,ZNF329,AFF1,1.7791425442957698
408,ZNF781,ESRRA,1.778696155675726
1130,KLF5,BARX1,1.778455261832565
160,TBX19,FOXO6,1.7781622598670006
418,PAX9,TFAP2A,1.7778685754754522
793,AFF4,ZNF337,1.77730634111706
113,MEF2C,RFX5,1.7767663450342013
423,ZNF84,CNBP,1.7762758085041357
270,ZSCAN31,RBAK,1.7758418215820846
11,MAFF,ARX,1.7756069845989635
829,ZSCAN30,ZFHX3,1.775602140321084
639,ARNTL,DLX2,1.7754003797539224
374,ZNF747,PRDM2,1.7752261998871084
256,THAP4,ZNF483,1.7746434557971555
1114,EBF2,ZNF140,1.774523698792194
161,CEBPZ,ZNF28,1.774130326528052
847,ZNF609,PLAGL1,1.7736659120732159
294,IRF9,TBX3,1.7735474811012693
130,BACH1,ZNF275,1.7735084301044597
979,ZKSCAN2,ZNF404,1.773289486887481
450,ZNF813,ZNF45,1.773274899104579
397,PREB,AFF4,1.7731671271737592
157,IRF2,PAX1,1.7731196379344178
46,ZNF648,ZNF626,1.7730642375225383
864,ZBTB39,TFE3,1.7728727309548646
153,RCOR2,ZNF891,1.7719632720526388
920,ZNF382,ZNF664,1.7705345410095021
412,ZBTB41,ZNF236,1.7704839033997752
122,DEAF1,E2F3,1.7701619469260368
948,TFDP1,ZNF568,1.770074475795021
367,HSF4,ZNF563,1.7698239043402595
842,MTF1,ZNF585A,1.7693371354808887
1054,NFYC,HMGB3,1.768395695452058
367,HSF4,ZNF444,1.767616646232564
1153,MYBL1,MAX,1.7676156412846775
1166,DMBX1,SPI1,1.76726282280705
833,ZNF343,ZNF728,1.7668816931938984
244,ZNF589,ZNF681,1.7661275554355003
737,ZNF317,DMRT1,1.765236207307689
1024,MECOM,ZNF688,1.7651527586258677
487,ZNF484,DMTF1,1.7649571211336776
379,HOXA5,IRF7,1.7643313696945722
816,STAT3,ZXDC,1.764190022657415
290,SETDB2,ESRRG,1.7641196381087256
137,GCFC2,ZSCAN18,1.7640583053154142
693,SMAD2,FOXK1,1.7638714353436054
634,ZNF785,TRERF1,1.7632938298925052
1109,ZNF649,ZNF304,1.762821642846329
646,MIER3,ZNF609,1.7625680120492195
958,ZNF551,TBX15,1.7623878676337497
604,SP4,ZNF256,1.7623527296094281
425,IRF7,AHCTF1,1.7609800367891226
1052,XBP1,MYBL2,1.760960561580836
0,ZNF676,BNC2,1.7608156073142835
579,ZNF879,IRF6,1.7604278489082963
754,THRA,POU4F1,1.760199066601529
186,ZNF600,PPARD,1.7598003515356337
938,MGA,ZNF471,1.759703749682373
128,PBX1,ZNF740,1.759412655396868
402,SLC2A4RG,ZBED6,1.7586809705800042
160,CEBPZ,DMRT1,1.7586623244678994
839,ZBTB3,GABPB2,1.7585754036103827
329,ZNF710,ZNF318,1.7584038960457955
977,ZNF736,ZNF692,1.7582571169564445
764,ZNF416,PAX2,1.7579770293019863
805,ZNF493,LRRFIP1,1.757837261730583
389,TEF,KLF3,1.7567544736934833
706,HEY1,ZNF502,1.756270331552565
289,USF2,TEAD4,1.7558858408433284
113,MEF2C,ZBTB1,1.755845662632284
863,ZNF605,LRRFIP2,1.7557635108039
124,HES1,ZNF658,1.7555751326826161
642,NFATC3,ZNF92,1.755060639782925
1036,ZNF718,MTF1,1.7542245625266648
38,HES6,ATF6,1.7527855647578476
348,ARID3A,C11orf95,1.7526751696152656
149,ZSCAN21,DMRT1,1.752645472887424
3,ZNF208,NFKB1,1.7518445117949588
16,EGR1,ZNF606,1.7515830271876038
390,TGIF2,BCLAF1,1.7512598360974945
348,ARID3A,HOXA6,1.7507811319105087
1069,ZFX,ZNF468,1.7507235954664118
642,NFATC3,BHLHE40,1.7507199679328573
184,FOXN2,ZNF764,1.7505926430842933
796,ZBTB14,RBAK,1.7501891718548948
26,FEZF2,ZNF580,1.749773785493014
346,ZNF174,ZNF296,1.7493978522211426
332,MZF1,FOXB2,1.749310777458234
738,ZNF317,ZNF718,1.748672291116997
801,ZNF202,SMAD4,1.7477516810099
849,ZNF808,ZXDC,1.7474189302195724
985,ZNF654,AHR,1.7472004209702894
494,RXRB,DBP,1.747131287674834
1035,PURB,ZNF775,1.7469924223737858
627,ZNF449,ZNF30,1.7469913777532031
920,ZNF300,MSX1,1.7465604751923662
637,IRX3,ZNF391,1.7463248582630486
796,TADA2B,IRX2,1.7459960285429958
933,TSHZ3,JDP2,1.7459834507620338
442,ZNF799,KLF9,1.7456992861650058
590,ZNF568,ZNF76,1.7453815708796234
722,LRRFIP1,ZNF799,1.7449809005046915
808,ZNF518B,ELMSAN1,1.744625596271085
335,ZNF263,E2F4,1.743533205724991
1008,ZNF331,JDP2,1.743038952216959
233,SIX3,ZNF329,1.7428020162430156
1070,KLF8,FOXO6,1.7427768308956475
725,ZNF24,RFX7,1.7425485224466968
415,ZNF668,ZNF581,1.7421924325885716
717,NFIB,MAFG,1.7418986511555348
696,ZBED5,ZNF208,1.7413106570977332
774,SMARCA1,IRF7,1.7412141293974392
1164,FOXN1,ZNF432,1.741134060605165
836,SMAD4,ZNF426,1.7406790846623075
990,PRDM2,ZNF207,1.740310747580021
1170,PEG3,ZSCAN22,1.7402713877979068
60,THAP2,ZNF497,1.7393842547578304
8,PRDM8,LTF,1.738448213876034
970,ZNF407,EHF,1.7383792012232737
259,ZNF461,IRF6,1.7383390237030523
1024,MECOM,TFE3,1.7375925636088623
363,ZNF514,STAT5B,1.737272759011895
110,ZNF680,MESP1,1.7370352497978785
386,HLX,ZNF180,1.7369754005948195
0,ZNF676,ZFP28,1.7362539463564757
369,ZNF223,ZNF680,1.736191345755449
890,ZHX3,BACH1,1.7358562112113685
818,ZNF76,ZNF595,1.7357388881290994
430,TUB,ZNF546,1.7356740913177868
1077,ZNF471,ZNF385B,1.73563655771511
804,SMARCAL1,ZNF57,1.7343754095484796
785,ZNF730,ZNF384,1.7341687149066014
339,ZNF280D,ZNF628,1.7336510969768952
646,IKZF3,ZNF133,1.7336050397283032
1057,ZNF221,ZNF444,1.7324410749725343
756,ZFPM1,PPARA,1.7322817734157763
617,ZNF155,ZNF471,1.7321425249766857
836,SMAD4,ZBTB12,1.732042325530746
55,ZNF165,GLI4,1.731797938908991
885,SREBF1,ZNF614,1.7317589344596842
621,FOXJ3,ZXDA,1.7315925434488428
487,E2F6,ZBTB7A,1.7315235332300567
63,NFATC4,DMRT1,1.7312848104632104
982,KHSRP,ZNF681,1.7309816170823338
1036,ZNF718,SOX7,1.73081070512579
431,ZBTB12,CDC5L,1.7303192604931399
781,ZNF253,ZNF277,1.7294135709992804
270,NR4A2,DEAF1,1.7291418560179805
765,MYEF2,ZNF511,1.7291238263239903
270,ZSCAN31,ZNF783,1.72770275200586
788,ZFP64,ZNF10,1.7275462977519067
1031,HMGB2,ZBTB43,1.7267875964118964
773,ZBED4,ZBTB48,1.7261005383333947
314,TFDP2,ZNF362,1.7259602625615407
252,ZNF77,ZNF747,1.7258044155611232
835,ZNF506,ARID1B,1.7256278565278658
250,ZNF324,FOXN3,1.7254797028323487
40,ZNF277,YEATS4,1.7251123924095275
487,E2F6,ZNF84,1.7246286917648779
1171,FOXM1,ZNF813,1.7241087244331943
1056,ZNF41,ZNF496,1.7240042486513392
182,NR3C2,REPIN1,1.7239814221435839
595,ZBTB2,ZNF19,1.7237890367306292
190,ZSCAN9,BARX2,1.7237064268908184
1085,POU3F2,TEAD1,1.7234859177882862
38,HES6,ZNF318,1.7234116585144863
354,ZNF517,ZBTB25,1.7232896896851306
1004,PRDM10,ZNF426,1.7230374140764677
916,FOXD4L1,ZNF677,1.7228095345377816
890,ZHX3,ATF6,1.7223979811593682
411,ZBTB41,ZSCAN31,1.722277765459582
1186,NR2F1,DMBX1,1.7220343567008078
1033,NFIA,SOX9,1.7214170476340889
767,ZNF778,DMRT1,1.7213616774855536
168,PHB,TEAD4,1.7211364864493282
755,THRA,ZBTB1,1.7209043339459007
530,ZNF44,NR1H2,1.7208647985517054
583,ZNF397,ZNF563,1.7208566632598017
48,ZNF524,LRRFIP2,1.7208238169389045
801,ZNF202,ZNF677,1.7206117873646165
672,ZNF354C,KIAA1549,1.7205712891651121
86,ZNF74,PBX1,1.7199733101393704
516,PMS1,MNX1,1.7198694071014042
667,ZNF286A,FOXJ3,1.7196975171931694
1177,FOXN4,DNAJC2,1.7196929249295299
98,ZNF737,ZNF343,1.7195886694325269
251,ZNF77,ZNF404,1.719563356645938
922,ZFP2,SIX4,1.7193040841846676
519,ZNF283,ZNF490,1.7182531980616966
236,GATAD1,BATF3,1.7174549953498517
1060,HLF,ZBTB42,1.7168726757542048
397,PREB,OLIG1,1.7167823610618402
923,CBFB,ZNF606,1.7167265249465717
246,ZNF639,NR6A1,1.716412706452415
235,ZNF627,ZNF468,1.7158841959166296
804,SMARCAL1,BHLHE40,1.715880640570994
160,TBX19,SSRP1,1.7153490859868286
260,GLIS3,ZNF174,1.7152117279261314
397,ZNF350,E2F5,1.715130288721209
350,TFAP2E,MTA2,1.7147337742257438
1070,KLF8,ZNF296,1.7145848349619421
134,HOXC12,VAX1,1.714508314476473
44,EBF4,AHR,1.7141985774283226
195,ZBTB46,TERF1,1.7137586191972853
446,ZNF569,KLF7,1.7137411918729601
384,SOX11,TGIF2,1.7134677577100008
122,DEAF1,DMTF1,1.7133354095174456
921,ZKSCAN5,JAZF1,1.71332394821991
258,ZNF394,GON4L,1.713225557093792
1036,PURB,HIVEP1,1.7129620033813808
346,ZNF174,ZNF18,1.7129097374751217
994,UBTF,PBX2,1.7127965859934493
670,MECP2,ZNF471,1.7125387962615541
730,ZBTB44,DBP,1.7123633750501046
919,ZNF382,NR1H3,1.71234904037084
976,ZNF490,ZBTB3,1.712097422568938
