,Gene,PageRank
503,AKNA,0.001221477029242732
543,KLF16,0.0012150637873231899
218,ZNF688,0.0011971314642155928
60,RFX7,0.001186655719513482
702,LHX2,0.0011852539194432304
10,ZNF354B,0.0011757123604938637
830,MIER3,0.001172357251061772
32,FOXD2,0.0011710902831187123
690,ZNF584,0.0011684096578339171
58,KLF2,0.0011656691405726519
56,NR1D1,0.0011600918722962693
0,ZNF83,0.001158894678510463
136,SP3,0.0011554041262743112
107,ZNF540,0.0011511950156542256
857,ZNF232,0.0011486165321478474
352,ZBTB3,0.0011449682452161244
104,ZNF93,0.0011383767872427625
210,MAF,0.0011379629102724175
72,ZNF774,0.001137520193275445
149,ZBTB7B,0.0011332468480636606
31,MXD4,0.001132221998250946
536,UBP1,0.0011260915277374317
741,MIER1,0.0011243340162175929
578,RELB,0.0011233637783233665
768,NR5A2,0.001120630003162411
35,ZNF107,0.0011195865331315238
342,FOXA1,0.0011175146774887131
2,ZSCAN30,0.001110606653782097
227,ZNF746,0.00110816228017936
667,EHF,0.0011067453791126316
512,BBX,0.0010987473327435044
306,ZNF581,0.0010913297023499326
260,ATOH8,0.0010889707885766123
191,ZNF33B,0.0010876724107932436
495,ZNF770,0.0010871883884610923
319,ZKSCAN1,0.0010843226571152574
497,ZNF23,0.0010838608262218699
561,ZNF134,0.0010829645820376451
388,SREBF1,0.0010794406181155076
703,GPBP1,0.001077373010774119
231,ZNF44,0.0010740532869826886
153,NR2F1,0.0010719375699666748
711,TP73,0.0010708105164436656
661,HMG20A,0.0010706619359034338
334,ZNF749,0.0010698727012289897
313,RUNX2,0.0010688213251750693
374,ETS1,0.0010688084795137
595,ZNF586,0.0010684304697758645
610,PLAGL1,0.0010661876461107458
1158,ZNF100,0.0010644677916147303
348,RREB1,0.0010641621486080699
172,ZNF692,0.00106409885929948
1009,ZNF117,0.0010629866393248937
709,HES6,0.0010617648740467048
36,FOXO1,0.0010613601399906043
362,TBX19,0.0010552055968704795
154,ZNF30,0.0010547255658834322
663,ZNF385B,0.0010543315554340208
213,ZNF233,0.0010537523528078734
736,ZNF483,0.0010515512057809764
186,ZNF541,0.0010481840142187553
122,HMBOX1,0.0010479402458774718
496,E2F4,0.0010470659575830697
174,ZNF791,0.0010468011058605024
391,ZNF213,0.0010459969440618719
118,USF1,0.0010454128710235214
880,ZNF292,0.001040263637087448
721,ETV1,0.0010394028876262917
96,NCOR2,0.0010389813284662108
