,Gene,PageRank
0,ADNP,0.0488612743016784
1,ADNP2,0.0567455109936881
2,AEBP2,0.058002194707264455
3,AFF1,0.049384345392162396
4,AFF3,0.054572672740890026
5,AFF4,0.05059915650133781
6,AHCTF1,0.0497386868355992
7,AHR,0.049465950403073104
8,AHRR,0.05615659842292019
9,AKNA,0.05759453876646646
10,ALX4,0.058098012990609904
11,AR,0.05166914182255708
12,ARID1A,0.05957953441399971
13,ARID1B,0.05986769876630617
14,ARID2,0.054722857443374864
15,ARID3A,0.058424135971359765
16,ARID3B,0.05066037036977731
17,ARID4A,0.05200046912642938
18,ARID4B,0.05818071220749377
19,ARID5A,0.050163618970045426
20,ARID5B,0.0543595588617553
21,ARNT,0.049113790059978915
22,ARNT2,0.05919943675642134
23,ARNTL,0.057515801343361275
24,ARNTL2,0.05088332101349787
25,ARX,0.060123460004411135
26,ASCL5,0.0515963162268249
27,ATF1,0.05441924675675343
28,ATF2,0.05065889261503361
29,ATF3,0.05991359818633855
30,ATF4,0.055544853895001994
31,ATF5,0.04926220260997877
32,ATF6,0.0583502469704878
33,ATF6B,0.05102811105771763
34,ATF7,0.058708255889174756
35,ATMIN,0.04831144900125371
36,ATOH1,0.053982295228599424
37,ATOH7,0.05970533925298075
38,BACH1,0.05858034412989165
39,BARX1,0.05837006828904376
40,BARX2,0.04971870779439014
41,BATF3,0.059183918928778334
42,BAZ2A,0.05458325261320723
43,BAZ2B,0.05071277005860392
44,BBX,0.048738565777906986
45,BCL11B,0.05914166585554527
46,BCL6,0.049450012096303265
47,BCLAF1,0.05181255586235368
48,BHLHA15,0.050108467647003226
49,BHLHE40,0.05969489675009574
50,BHLHE41,0.05200112582819145
51,BLZF1,0.058601776989743525
52,BNC2,0.048855252597722124
53,C11orf95,0.056448335183576226
54,CAMTA1,0.05563763868855855
55,CAMTA2,0.05946944411018625
56,CAPN15,0.054565033066395194
57,CARF,0.05472214792043821
58,CARHSP1,0.05981150599369096
59,CASZ1,0.05603732841871017
