,Gene,PageRank
71,MAPK8IP1,0.006715051575404158
52,ATF4,0.006604624523412122
84,MAPK14,0.006420677717506917
194,DDIT3,0.006008938430150536
35,CHP1,0.005928296438820047
163,MAPK7,0.0059036244973609065
37,FGFR1,0.005838336753982632
54,MAP2K6,0.005794425054518229
122,PLA2G2F,0.0057851804348468564
40,RRAS,0.005764971076732207
184,CACNG4,0.005741625553116612
164,FLNA,0.005731374364601331
117,DUSP10,0.005711453944763981
125,LAMTOR3,0.005710238789408685
69,DUSP5,0.0056846671839079314
23,ADH1C,0.0056764134311831195
134,MAP3K2,0.005664649834472817
90,RELA,0.005647329810937335
126,ACOX1,0.0056039513183053094
53,KRAS,0.005564022544307643
28,ARRB1,0.005540221126627598
0,ACADS,0.005449065963181017
24,MAP4K4,0.005439637361859119
66,IKBKB,0.0054294852132506614
5,RPS6KA3,0.005385476919366361
1,CPT1C,0.005343740646341929
127,MAPK10,0.00533739327708195
60,MAP4K3,0.005330217380198647
34,TP53,0.005288856109687531
50,PPP3CA,0.005258936851874705
2,FOS,0.005159969497859385
89,GCDH,0.005142019066776637
157,HSPA1B,0.005139921431432145
102,PRKCA,0.005125169017145385
165,JUN,0.0051234825142617915
149,DUSP7,0.005123239985147151
158,NTF3,0.0051232349161315985
77,PLA2G2A,0.005112538937265898
195,ACSL1,0.005110470923296782
41,MAPK1,0.005101470018533453
43,PPP3R1,0.0050793652999365155
83,RRAS2,0.005073330713951355
109,MAPKAPK2,0.00505868089037642
65,ACAT1,0.0050423733272235765
19,DUSP9,0.005032346838363839
98,DAXX,0.005026118852028168
13,MAPK9,0.005018187301819011
115,HSPA6,0.00500883436244655
104,RASGRP1,0.00500188530879598
9,HSPA2,0.004980554234779734
79,CACNA1H,0.004954878884963333
18,MAP3K5,0.004953436809884072
93,ECI1,0.004935600278134689
94,RAF1,0.004926458920450812
78,NFKB2,0.004912779227999661
47,HADHB,0.004905552855474282
31,ACADSB,0.004895914732222239
130,PPM1A,0.004895336981245736
44,MAPK8IP2,0.0048938821763070805
202,HADHA,0.004879933140009443
8,MAPK12,0.004878168763549538
22,GADD45A,0.004859840760838639
85,DUSP16,0.00485068782536306
91,MAP3K3,0.004843011817299085
4,EGF,0.004841885856233934
29,PLA2G4A,0.004826377538481848
124,HADH,0.004822936202207842
135,MAPT,0.0047976468595408005
33,AKT1,0.004787335752847857
118,RASA1,0.0047790416299846065
185,TGFBR1,0.004777856464466179
11,FGFR3,0.004762056854290464
103,RAP1B,0.004755707250408897
75,PTPRR,0.004745869707038963
38,SRF,0.004735708149457093
123,MAPK11,0.004735009570350733
49,GRB2,0.0047150156750953905
186,GADD45B,0.0047077931754257625
76,MAP2K3,0.004688551316243757
51,MAP3K7,0.004671009116453112
168,ELK4,0.004653536133342065
166,CACNB1,0.004652926048943739
167,NTRK2,0.004641116032391985
138,HRAS,0.004636517630704868
193,MAP3K4,0.004620833002218608
96,TRAF2,0.004615810695560726
153,MEF2C,0.004595512646981395
82,MAP2K5,0.004583773108350452
160,ECHS1,0.004577421177994524
221,CACNA1D,0.004565033690881037
211,EHHADH,0.004561737984370303
114,PPP3CB,0.004554068714860633
70,FGFR4,0.004541997451097036
